Timestep;Time span;Sum [VA]
2034;1.09:54:00;246,61089866279448
2035;1.09:55:00;246,59229940644835
2036;1.09:56:00;246,5627206326218
2037;1.09:57:00;246,55358437275822
2038;1.09:58:00;246,50727287103086
2039;1.09:59:00;246,46751230839013
2040;1.10:00:00;246,44668810697783
2041;1.10:01:00;246,398088687918
2042;1.10:02:00;246,36247488372584
2043;1.10:03:00;246,34726858923904
2044;1.10:04:00;246,34349969753734
2045;1.10:05:00;246,31939219470962
2046;1.10:06:00;246,27536784618852
2047;1.10:07:00;246,24106428313573
2048;1.10:08:00;246,2185267060355
2049;1.10:09:00;246,19818764618105
2050;1.10:10:00;246,19614101799115
2051;1.10:11:00;246,1809490882888
2052;1.10:12:00;246,14683942710056
2053;1.10:13:00;246,0978967586775
2054;1.10:14:00;246,0890536456224
2055;1.10:15:00;246,04666791895022
2056;1.10:16:00;246,00861333149473
2057;1.10:17:00;246,0035510018488
2058;1.10:18:00;245,96923401147842
2059;1.10:19:00;245,90295797662404
2060;1.10:20:00;245,89499025979856
2061;1.10:21:00;245,8919227494004
2062;1.10:22:00;245,81491374644514
2063;1.10:23:00;245,73255202412702
2064;1.10:24:00;245,66553466703215
2065;1.10:25:00;245,633404143425
2066;1.10:26:00;245,49133553806286
2067;1.10:27:00;245,45649128549888
2068;1.10:28:00;245,456475082926
2069;1.10:29:00;245,36676863798922
2070;1.10:30:00;245,36131822866218
2071;1.10:31:00;245,30902686062515
2072;1.10:32:00;245,27261732695655
2073;1.10:33:00;245,2260062556163
2074;1.10:34:00;245,2200799357205
2075;1.10:35:00;245,1925163588224
2076;1.10:36:00;245,08424404036805
2077;1.10:37:00;245,04006832552164
2078;1.10:38:00;244,99059322778606
2079;1.10:39:00;244,91775353136515
2080;1.10:40:00;244,66114039345825
2081;1.10:41:00;244,6603212736713
2082;1.10:42:00;244,65697807194695
2083;1.10:43:00;244,28528327334377
2084;1.10:44:00;244,2708550105935
2085;1.10:45:00;243,9535583961865
2086;1.10:46:00;243,94652102920892
2087;1.10:47:00;243,7662464769302
2088;1.10:48:00;243,72388503985482
2089;1.10:49:00;243,64176363796304
2090;1.10:50:00;243,55437494661035
2091;1.10:51:00;243,48858281733237
2092;1.10:52:00;243,35223737920157
2093;1.10:53:00;243,34946809463037
2094;1.10:54:00;243,2735574342134
2095;1.10:55:00;243,24850986941857
2096;1.10:56:00;243,1962285401102
2097;1.10:57:00;243,01881916021776
2098;1.10:58:00;242,93996359333693
2099;1.10:59:00;242,90878117957348
2100;1.11:00:00;242,86204967803204
2101;1.11:01:00;242,5704805745357
2102;1.11:02:00;242,55021832265027
2103;1.11:03:00;242,5009918740138
2104;1.11:04:00;242,3942289678876
2105;1.11:05:00;242,36726642738176
2106;1.11:06:00;242,28426199488223
2107;1.11:07:00;242,1033577295553
2108;1.11:08:00;241,78263387061665
2109;1.11:09:00;241,6956995379579
2110;1.11:10:00;241,65028988741147
2111;1.11:11:00;241,64107893879878
2112;1.11:12:00;241,58879369626672
2113;1.11:13:00;241,49036589119763
2114;1.11:14:00;241,4626715614862
2115;1.11:15:00;241,31796158155825
2116;1.11:16:00;241,3044216554651
2117;1.11:17:00;241,14962085868402
2118;1.11:18:00;241,0010461598414
2119;1.11:19:00;240,852509711852
2120;1.11:20:00;240,65872785015932
2121;1.11:21:00;240,6196541831359
2122;1.11:22:00;240,44559235087897
2123;1.11:23:00;240,33805791483252
2124;1.11:24:00;240,26968470513302
2125;1.11:25:00;240,24812378209836
2126;1.11:26:00;240,244306356844
2127;1.11:27:00;240,1885622453921
2128;1.11:28:00;240,1760806200178
2129;1.11:29:00;240,06763560815776
2130;1.11:30:00;239,98890922328846
2131;1.11:31:00;239,9450005412358
2132;1.11:32:00;239,88100939280338
2133;1.11:33:00;239,86743304377885
2134;1.11:34:00;239,70962338357225
2135;1.11:35:00;239,67073399869258
2136;1.11:36:00;239,55289665523935
2137;1.11:37:00;239,4243461524234
2138;1.11:38:00;239,27778181118475
2139;1.11:39:00;239,22682086100554
2140;1.11:40:00;239,15155210418334
2141;1.11:41:00;238,9964402612057
2142;1.11:42:00;238,98653350682412
2143;1.11:43:00;238,90953927796124
2144;1.11:44:00;238,88319111907342
2145;1.11:45:00;238,8536508037439
2146;1.11:46:00;238,71906522734685
2147;1.11:47:00;238,6933356918962
2148;1.11:48:00;238,60711801852293
2149;1.11:49:00;238,60346281398608
2150;1.11:50:00;238,49266607894475
2151;1.11:51:00;238,48142564165033
2152;1.11:52:00;238,3917285018854
2153;1.11:53:00;238,35354998368493
2154;1.11:54:00;238,1805902405301
2155;1.11:55:00;238,14790298203664
2156;1.11:56:00;238,1206906875666
2157;1.11:57:00;238,08064990581943
2158;1.11:58:00;238,04597374036808
2159;1.11:59:00;237,95156443582007
2160;1.12:00:00;237,9324428639184
2161;1.12:01:00;237,75691562822658
2162;1.12:02:00;237,6846624306364
2163;1.12:03:00;237,64406215436853
2164;1.12:04:00;237,54122137324669
2165;1.12:05:00;237,44713024610226
2166;1.12:06:00;237,34951734451607
2167;1.12:07:00;237,18954988720682
2168;1.12:08:00;237,15467507514762
2169;1.12:09:00;237,06226130655767
2170;1.12:10:00;237,04290059073375
2171;1.12:11:00;237,02449910469898
2172;1.12:12:00;236,96769658556397
2173;1.12:13:00;236,9621763958533
2174;1.12:14:00;236,85276963133208
2175;1.12:15:00;236,8317278449101
2176;1.12:16:00;236,81139112518332
2177;1.12:17:00;236,66074741364554
2178;1.12:18:00;236,52074447472842
2179;1.12:19:00;236,4328058788271
2180;1.12:20:00;236,39016822793215
2181;1.12:21:00;236,27324562454388
2182;1.12:22:00;236,13221025413478
2183;1.12:23:00;235,99734958198826
2184;1.12:24:00;235,95765969409356
2185;1.12:25:00;235,14408262414776
2186;1.12:26:00;235,13819938367914
2187;1.12:27:00;234,95550937975537
2188;1.12:28:00;234,94173344755816
2189;1.12:29:00;234,69178357744045
2190;1.12:30:00;234,61759587111186
2191;1.12:31:00;234,46839101127708
2192;1.12:32:00;234,44340386461568
2193;1.12:33:00;234,12211938818186
2194;1.12:34:00;234,0262632285912
2195;1.12:35:00;233,87592421989933
2196;1.12:36:00;233,65367358166634
2197;1.12:37:00;233,56433075111553
2198;1.12:38:00;232,78661207651993
2199;1.12:39:00;232,60845680669365
2200;1.12:40:00;232,38195230250355
2201;1.12:41:00;232,37116234801314
2202;1.12:42:00;231,98263103361626
2203;1.12:43:00;231,9745766130963
2204;1.12:44:00;231,61403515869878
2205;1.12:45:00;231,30608686052437
2206;1.12:46:00;231,04247272622533
2207;1.12:47:00;230,98699019453971
2208;1.12:48:00;230,9090343860392
2209;1.12:49:00;230,78853118012452
2210;1.12:50:00;230,7167290267285
2211;1.12:51:00;230,2651420362679
2212;1.12:52:00;229,89308638159338
2213;1.12:53:00;229,73989257066214
2214;1.12:54:00;229,69778897585613
2215;1.12:55:00;229,6487328479338
2216;1.12:56:00;229,31830674520208
2217;1.12:57:00;228,81442387023003
2218;1.12:58:00;228,71908816671896
2219;1.12:59:00;228,08030365854552
2220;1.13:00:00;227,70586006771336
2221;1.13:01:00;227,54006007278227
2222;1.13:02:00;227,37038942901165
2223;1.13:03:00;227,1107555489219
2224;1.13:04:00;226,8347425718581
2225;1.13:05:00;225,9882392437409
2226;1.13:06:00;225,5962277550416
2227;1.13:07:00;225,58020349148853
2228;1.13:08:00;225,49716901591697
2229;1.13:09:00;225,32929750523624
2230;1.13:10:00;225,24029751858637
2231;1.13:11:00;225,0011960921163
2232;1.13:12:00;224,79699150951714
2233;1.13:13:00;224,39061238532898
2234;1.13:14:00;224,11520578846708
2235;1.13:15:00;224,04555300507607
2236;1.13:16:00;223,88589009094278
2237;1.13:17:00;223,42401219372124
2238;1.13:18:00;223,41632881935175
2239;1.13:19:00;223,29826883696728
2240;1.13:20:00;223,1949606012214
2241;1.13:21:00;222,87754155608073
2242;1.13:22:00;222,78329707311
2243;1.13:23:00;222,70858186375716
2244;1.13:24:00;222,63441759990988
2245;1.13:25:00;221,44880105481707
2246;1.13:26:00;220,73660637806574
2247;1.13:27:00;219,61985514776327
2248;1.13:28:00;219,39483843979045
2249;1.13:29:00;219,37521171647083
2250;1.13:30:00;219,23887721580616
2251;1.13:31:00;218,8332924945697
2252;1.13:32:00;218,76394092105477
2253;1.13:33:00;218,58995979100803
2254;1.13:34:00;218,58899166646842
2255;1.13:35:00;218,42851719944113
2256;1.13:36:00;218,2154451799328
2257;1.13:37:00;218,14204641778883
2258;1.13:38:00;217,97807140804727
2259;1.13:39:00;217,96695740452935
2260;1.13:40:00;217,89569447359773
2261;1.13:41:00;217,8215797833325
2262;1.13:42:00;217,7064970442645
2263;1.13:43:00;217,70008809092133
2264;1.13:44:00;217,67589090409052
2265;1.13:45:00;217,6147494578583
2266;1.13:46:00;217,5764997137016
2267;1.13:47:00;217,35911467763015
2268;1.13:48:00;217,32381386580516
2269;1.13:49:00;217,23907362601173
2270;1.13:50:00;217,1716280299476
2271;1.13:51:00;217,14069950667076
2272;1.13:52:00;217,06728383222026
2273;1.13:53:00;216,96369367701618
2274;1.13:54:00;216,95827187959037
2275;1.13:55:00;216,9151660879147
2276;1.13:56:00;216,86398061179236
2277;1.13:57:00;216,72967047053555
2278;1.13:58:00;216,69542726909563
2279;1.13:59:00;216,6601744782783
2280;1.14:00:00;216,6454564486209
2281;1.14:01:00;216,58411985695872
2282;1.14:02:00;216,50586282338526
2283;1.14:03:00;216,47536258141787
2284;1.14:04:00;216,44943621298154
2285;1.14:05:00;216,40396937888556
2286;1.14:06:00;216,3913159315987
2287;1.14:07:00;216,38792879697095
2288;1.14:08:00;216,35931646779883
2289;1.14:09:00;216,27983240330832
2290;1.14:10:00;216,25244374413856
2291;1.14:11:00;215,99811642282538
2292;1.14:12:00;215,99209333515086
2293;1.14:13:00;215,96275798296008
2294;1.14:14:00;215,95603175554925
2295;1.14:15:00;215,8951767571142
2296;1.14:16:00;215,89207593890967
2297;1.14:17:00;215,8762489074526
2298;1.14:18:00;215,87039218613225
2299;1.14:19:00;215,86092642632184
2300;1.14:20:00;215,78345942472916
2301;1.14:21:00;215,7546934745973
2302;1.14:22:00;215,71175882082298
2303;1.14:23:00;215,68718488140715
2304;1.14:24:00;215,66332866704772
2305;1.14:25:00;215,65623596770396
2306;1.14:26:00;215,633159944879
2307;1.14:27:00;215,58841748575023
2308;1.14:28:00;215,56886343231807
2309;1.14:29:00;215,5030523233179
2310;1.14:30:00;215,45694221190536
2311;1.14:31:00;215,44303326385602
2312;1.14:32:00;215,42992905156945
2313;1.14:33:00;215,4181306097616
2314;1.14:34:00;215,38385562294945
2315;1.14:35:00;215,34215295106185
2316;1.14:36:00;215,33209443010773
2317;1.14:37:00;215,2221224298574
2318;1.14:38:00;215,22079522739799
2319;1.14:39:00;215,21463198297448
2320;1.14:40:00;215,21441489818335
2321;1.14:41:00;215,20433345829204
2322;1.14:42:00;215,19419900913655
2323;1.14:43:00;215,17773239397658
2324;1.14:44:00;215,14716531182088
2325;1.14:45:00;215,10195582005133
2326;1.14:46:00;215,0848213006105
2327;1.14:47:00;214,9406269874857
2328;1.14:48:00;214,93163450836084
2329;1.14:49:00;214,85747858212582
2330;1.14:50:00;214,84377403173522
2331;1.14:51:00;214,75638144854642
2332;1.14:52:00;214,6998103675791
2333;1.14:53:00;214,66645233246976
2334;1.14:54:00;214,63868883498444
2335;1.14:55:00;214,61856750937517
2336;1.14:56:00;214,58183833957992
2337;1.14:57:00;214,56225451477854
2338;1.14:58:00;214,5463398550221
2339;1.14:59:00;214,5207192363566
2340;1.15:00:00;214,3951660125991
2341;1.15:01:00;214,385173684844
2342;1.15:02:00;214,38469797267274
2343;1.15:03:00;214,38464158804777
2344;1.15:04:00;214,37567782787502
2345;1.15:05:00;214,35749948818693
2346;1.15:06:00;214,32785391992758
2347;1.15:07:00;214,26976294160528
2348;1.15:08:00;214,26105833878336
2349;1.15:09:00;214,17855012388327
2350;1.15:10:00;214,01224620850286
2351;1.15:11:00;214,00100895414403
2352;1.15:12:00;213,9672061489285
2353;1.15:13:00;213,93865134089612
2354;1.15:14:00;213,93672215099406
2355;1.15:15:00;213,89829010596537
2356;1.15:16:00;213,89351264202617
2357;1.15:17:00;213,81627422671716
2358;1.15:18:00;213,74167824252004
2359;1.15:19:00;213,73892605418317
2360;1.15:20:00;213,72004354781032
2361;1.15:21:00;213,70898012572013
2362;1.15:22:00;213,56647366361702
2363;1.15:23:00;213,49367856237612
2364;1.15:24:00;213,4932485673065
2365;1.15:25:00;213,47903692322507
2366;1.15:26:00;213,47711262312964
2367;1.15:27:00;213,44186986436404
2368;1.15:28:00;213,38403419965312
2369;1.15:29:00;213,3817055922282
2370;1.15:30:00;213,37367210097779
2371;1.15:31:00;213,36213390087153
2372;1.15:32:00;213,35253473745016
2373;1.15:33:00;213,34007047643692
2374;1.15:34:00;213,29382063442452
2375;1.15:35:00;213,288150592045
2376;1.15:36:00;213,28741440004188
2377;1.15:37:00;213,28058982086662
2378;1.15:38:00;213,24518944006064
2379;1.15:39:00;213,23676178655177
2380;1.15:40:00;213,2213644710258
2381;1.15:41:00;213,20110361686747
2382;1.15:42:00;213,14724436621572
2383;1.15:43:00;213,13530652209798
2384;1.15:44:00;213,05801506497957
2385;1.15:45:00;212,995805741856
2386;1.15:46:00;212,95034780356093
2387;1.15:47:00;212,91422602879294
2388;1.15:48:00;212,9100628859175
2389;1.15:49:00;212,90218477707225
2390;1.15:50:00;212,89253152928754
2391;1.15:51:00;212,84720065861165
2392;1.15:52:00;212,81963738790284
2393;1.15:53:00;212,79888036751697
2394;1.15:54:00;212,79851388733445
2395;1.15:55:00;212,7946337437362
2396;1.15:56:00;212,75930883604255
2397;1.15:57:00;212,72239750440548
2398;1.15:58:00;212,62053893354516
2399;1.15:59:00;212,59928584403954
2400;1.16:00:00;212,52893719957933
2401;1.16:01:00;212,50449657094032
2402;1.16:02:00;212,42765848381967
2403;1.16:03:00;212,4137745459217
2404;1.16:04:00;212,3728901468496
2405;1.16:05:00;212,34024210948803
2406;1.16:06:00;212,29737200888067
2407;1.16:07:00;212,13599145163306
2408;1.16:08:00;212,12505668840433
2409;1.16:09:00;212,10287691852824
2410;1.16:10:00;212,01341618759363
2411;1.16:11:00;212,0100498518762
2412;1.16:12:00;211,95996419860612
2413;1.16:13:00;211,89235996622747
2414;1.16:14:00;211,8779619675173
2415;1.16:15:00;211,78630219728987
2416;1.16:16:00;211,7503070466424
2417;1.16:17:00;211,73895240876587
2418;1.16:18:00;211,65326661066354
2419;1.16:19:00;211,62993739346666
2420;1.16:20:00;211,54967532073823
2421;1.16:21:00;211,54058518832497
2422;1.16:22:00;211,53353352981168
2423;1.16:23:00;211,50878194326938
2424;1.16:24:00;211,50240759410002
2425;1.16:25:00;211,33866324035372
2426;1.16:26:00;211,30230068523363
2427;1.16:27:00;211,27224963170138
2428;1.16:28:00;211,27009997842168
2429;1.16:29:00;211,2525235525862
2430;1.16:30:00;211,18344722906144
2431;1.16:31:00;211,09896954330551
2432;1.16:32:00;211,0700393987186
2433;1.16:33:00;211,02400349883885
2434;1.16:34:00;210,95057896161455
2435;1.16:35:00;210,8728477859026
2436;1.16:36:00;210,7904771350803
2437;1.16:37:00;210,69552432969436
2438;1.16:38:00;210,67899936400175
2439;1.16:39:00;210,63294101545895
2440;1.16:40:00;210,5233367244953
2441;1.16:41:00;210,50851799011747
2442;1.16:42:00;210,38254940375901
2443;1.16:43:00;210,3713514910515
2444;1.16:44:00;210,29013047995662
2445;1.16:45:00;210,2842348903922
2446;1.16:46:00;210,20809709637817
2447;1.16:47:00;210,0511320716392
2448;1.16:48:00;209,8475652171268
2449;1.16:49:00;209,77599100517838
2450;1.16:50:00;209,6557905684596
2451;1.16:51:00;209,3789365086848
2452;1.16:52:00;209,3349270001353
2453;1.16:53:00;209,14780672117644
2454;1.16:54:00;209,1203058583783
2455;1.16:55:00;208,2103646448453
2456;1.16:56:00;207,57275561913227
2457;1.16:57:00;207,21342601644582
2458;1.16:58:00;207,05788988985208
2459;1.16:59:00;207,01139629779982
2460;1.17:00:00;206,91135185522242
2461;1.17:01:00;206,71136507691247
2462;1.17:02:00;206,0462675176357
2463;1.17:03:00;205,82247444948564
2464;1.17:04:00;205,4461473934049
2465;1.17:05:00;205,38388571111952
2466;1.17:06:00;205,28906887956998
2467;1.17:07:00;205,2619320974865
2468;1.17:08:00;204,2848927726088
2469;1.17:09:00;204,01328610880222
2470;1.17:10:00;203,8423742264394
2471;1.17:11:00;203,5199042972069
2472;1.17:12:00;203,19471179386744
2473;1.17:13:00;202,94941693484594
2474;1.17:14:00;202,6718558143573
2475;1.17:15:00;202,62476065263647
2476;1.17:16:00;202,54396585578903
2477;1.17:17:00;202,47909580079238
2478;1.17:18:00;202,41059524123324
2479;1.17:19:00;202,24285863667387
2480;1.17:20:00;201,845268676251
2481;1.17:21:00;201,63987753835403
2482;1.17:22:00;201,50171288933055
2483;1.17:23:00;201,22852465679193
2484;1.17:24:00;200,84037162847144
2485;1.17:25:00;200,49709813121257
2486;1.17:26:00;200,3635940162708
2487;1.17:27:00;200,31505167642806
2488;1.17:28:00;200,1891581587107
2489;1.17:29:00;200,1393320920393
2490;1.17:30:00;199,93748374143834
2491;1.17:31:00;199,48846067021975
2492;1.17:32:00;199,3691926772734
2493;1.17:33:00;199,31155230693483
2494;1.17:34:00;199,15365697413
2495;1.17:35:00;198,27152351235958
2496;1.17:36:00;198,06188817778963
2497;1.17:37:00;197,6126249860175
2498;1.17:38:00;197,30060375967375
2499;1.17:39:00;197,15640967769684
2500;1.17:40:00;196,78818295622366
2501;1.17:41:00;196,4109590994
2502;1.17:42:00;193,79348901992608
2503;1.17:43:00;193,7543898239965
2504;1.17:44:00;193,4736775224967
2505;1.17:45:00;193,1257532512328
2506;1.17:46:00;192,7254150917353
2507;1.17:47:00;192,72494718103403
2508;1.17:48:00;192,4533462126366
2509;1.17:49:00;192,45145837988304
2510;1.17:50:00;192,419212631286
2511;1.17:51:00;191,88769396734708
2512;1.17:52:00;191,77116215676148
2513;1.17:53:00;191,70019512076294
2514;1.17:54:00;191,47263820139753
2515;1.17:55:00;191,43397173288517
2516;1.17:56:00;190,83192996294832
2517;1.17:57:00;190,3839704643477
2518;1.17:58:00;190,26727683800823
2519;1.17:59:00;190,06705486305418
2520;1.18:00:00;190,00300622478142
2521;1.18:01:00;189,95101050820946
2522;1.18:02:00;189,57265048168327
2523;1.18:03:00;189,5403931366917
2524;1.18:04:00;188,76562197020462
2525;1.18:05:00;188,2108028873579
2526;1.18:06:00;188,12984664653882
2527;1.18:07:00;188,09840920710585
2528;1.18:08:00;187,91239363936364
2529;1.18:09:00;187,33584230306917
2530;1.18:10:00;186,88302261623613
2531;1.18:11:00;186,8077381924108
2532;1.18:12:00;186,7378008329046
2533;1.18:13:00;186,64991908994617
2534;1.18:14:00;186,61532207770122
2535;1.18:15:00;186,43249077879483
2536;1.18:16:00;186,01739225924138
2537;1.18:17:00;185,69390408700974
2538;1.18:18:00;185,42425995815816
2539;1.18:19:00;185,38903488663888
2540;1.18:20:00;185,31703088679131
2541;1.18:21:00;185,29724233606856
2542;1.18:22:00;185,15253901438598
2543;1.18:23:00;185,14058656624155
2544;1.18:24:00;184,94444750257506
2545;1.18:25:00;183,66547225718364
2546;1.18:26:00;183,4749672735993
2547;1.18:27:00;183,47314687350297
2548;1.18:28:00;183,28654725675455
2549;1.18:29:00;183,20460963961844
2550;1.18:30:00;182,85690410276445
2551;1.18:31:00;182,5908121321114
2552;1.18:32:00;182,46722714808504
2553;1.18:33:00;182,31916978294004
2554;1.18:34:00;182,2233508620985
2555;1.18:35:00;182,09804548196018
2556;1.18:36:00;181,99546982930062
2557;1.18:37:00;181,8460442348164
2558;1.18:38:00;181,59156314762748
2559;1.18:39:00;181,5353228739544
2560;1.18:40:00;181,5264622718875
2561;1.18:41:00;181,47383859191362
2562;1.18:42:00;181,47149256947716
2563;1.18:43:00;181,46491633450157
2564;1.18:44:00;181,33563393393644
2565;1.18:45:00;181,31969866832165
2566;1.18:46:00;181,3111478665721
2567;1.18:47:00;181,30838074659206
2568;1.18:48:00;181,2908151057434
2569;1.18:49:00;181,25484612082215
2570;1.18:50:00;181,1954874805759
2571;1.18:51:00;181,07189522615232
2572;1.18:52:00;180,97597749816538
2573;1.18:53:00;180,95389012769022
2574;1.18:54:00;180,9372707613162
2575;1.18:55:00;180,83276107087045
2576;1.18:56:00;180,77344786935186
2577;1.18:57:00;180,74600016572046
2578;1.18:58:00;180,52602762581392
2579;1.18:59:00;180,35395122452394
2580;1.19:00:00;180,30678463997185
2581;1.19:01:00;180,2708031823306
2582;1.19:02:00;180,26543905874698
2583;1.19:03:00;180,26480187142863
2584;1.19:04:00;180,21489240766198
2585;1.19:05:00;180,21472348471002
2586;1.19:06:00;180,20176109629455
2587;1.19:07:00;180,07355127054996
2588;1.19:08:00;179,9564301134832
2589;1.19:09:00;179,9195451012785
2590;1.19:10:00;179,90994924898618
2591;1.19:11:00;179,90440259167207
2592;1.19:12:00;179,90341728066744
2593;1.19:13:00;179,880198950579
2594;1.19:14:00;179,8785880668489
2595;1.19:15:00;179,83125678257235
2596;1.19:16:00;179,7808258048693
2597;1.19:17:00;179,69076395445921
2598;1.19:18:00;179,6837663568919
2599;1.19:19:00;179,6481786176327
2600;1.19:20:00;179,6381525726716
2601;1.19:21:00;179,5758950440145
2602;1.19:22:00;179,54087381685648
2603;1.19:23:00;179,54018017216654
2604;1.19:24:00;179,53866525693363
2605;1.19:25:00;179,53020242801642
2606;1.19:26:00;179,5122003053784
2607;1.19:27:00;179,51062068138953
2608;1.19:28:00;179,496643136723
2609;1.19:29:00;179,45237116709464
2610;1.19:30:00;179,43819195728042
2611;1.19:31:00;179,41072930135107
2612;1.19:32:00;179,39718123402383
2613;1.19:33:00;179,37473054554005
2614;1.19:34:00;179,2680457949718
2615;1.19:35:00;179,26203943616036
2616;1.19:36:00;179,17268154283735
2617;1.19:37:00;179,13629596728694
2618;1.19:38:00;179,13101143955555
2619;1.19:39:00;179,11692330256227
2620;1.19:40:00;179,10435513638575
2621;1.19:41:00;179,0806898276676
2622;1.19:42:00;179,07543251426503
2623;1.19:43:00;179,04737875383904
2624;1.19:44:00;178,99841463617636
2625;1.19:45:00;178,98173667759417
2626;1.19:46:00;178,95669137838374
2627;1.19:47:00;178,92318025365762
2628;1.19:48:00;178,9081903648333
2629;1.19:49:00;178,8842747190771
2630;1.19:50:00;178,85941439593824
2631;1.19:51:00;178,85372288585444
2632;1.19:52:00;178,85013195191206
2633;1.19:53:00;178,77717384574785
2634;1.19:54:00;178,77129445208456
2635;1.19:55:00;178,7702228852557
2636;1.19:56:00;178,69404271946073
2637;1.19:57:00;178,64799989740914
2638;1.19:58:00;178,60665835375073
2639;1.19:59:00;178,59670675696373
2640;1.20:00:00;178,5921869243739
2641;1.20:01:00;178,58608546543658
2642;1.20:02:00;178,5791551862056
2643;1.20:03:00;178,53436326486877
2644;1.20:04:00;178,51900633272604
2645;1.20:05:00;178,51566996104822
2646;1.20:06:00;178,49974118591692
2647;1.20:07:00;178,46605530802435
2648;1.20:08:00;178,4503990606466
2649;1.20:09:00;178,44299786427385
2650;1.20:10:00;178,42555144516157
2651;1.20:11:00;178,3821877801843
2652;1.20:12:00;178,3266558545407
2653;1.20:13:00;178,321135991856
2654;1.20:14:00;178,3184366748151
2655;1.20:15:00;178,3054785313393
2656;1.20:16:00;178,2809736289275
2657;1.20:17:00;178,2772492506449
2658;1.20:18:00;178,27474149461605
2659;1.20:19:00;178,27300408749957
2660;1.20:20:00;178,26378115221686
2661;1.20:21:00;178,26119594431458
2662;1.20:22:00;178,25862420682853
2663;1.20:23:00;178,25715807565743
2664;1.20:24:00;178,24128746330044
2665;1.20:25:00;178,23874973592993
2666;1.20:26:00;178,2338451724649
2667;1.20:27:00;178,22218730548047
2668;1.20:28:00;178,22148702822017
2669;1.20:29:00;178,22033415760262
2670;1.20:30:00;178,20905170109825
2671;1.20:31:00;178,20500239852296
2672;1.20:32:00;178,19687274282742
2673;1.20:33:00;178,18861030146795
2674;1.20:34:00;178,1466331414338
2675;1.20:35:00;178,13646368756807
2676;1.20:36:00;178,13168441430997
2677;1.20:37:00;178,12566966895446
2678;1.20:38:00;178,11191218396516
2679;1.20:39:00;178,1103904529722
2680;1.20:40:00;178,10561329953626
2681;1.20:41:00;178,09727314262344
2682;1.20:42:00;178,05913539902326
2683;1.20:43:00;178,0458424913037
2684;1.20:44:00;178,02863200453388
2685;1.20:45:00;178,013537902938
2686;1.20:46:00;177,96672777853647
2687;1.20:47:00;177,96088296910955
2688;1.20:48:00;177,94833173350398
2689;1.20:49:00;177,94198955157975
2690;1.20:50:00;177,94001563610757
2691;1.20:51:00;177,90187578423019
2692;1.20:52:00;177,90035522143125
2693;1.20:53:00;177,8928541246684
2694;1.20:54:00;177,8916526164175
2695;1.20:55:00;177,88158141312945
2696;1.20:56:00;177,87865782913542
2697;1.20:57:00;177,87323517720665
2698;1.20:58:00;177,85622124563196
2699;1.20:59:00;177,83859399953653
2700;1.21:00:00;177,82709903980043
2701;1.21:01:00;177,82157761649503
2702;1.21:02:00;177,8160223287767
2703;1.21:03:00;177,79741630807197
2704;1.21:04:00;177,78652374901299
2705;1.21:05:00;177,73364715046898
2706;1.21:06:00;177,7136393514578
2707;1.21:07:00;177,6990767964439
2708;1.21:08:00;177,69885585417734
2709;1.21:09:00;177,68921929166578
2710;1.21:10:00;177,6863197786816
2711;1.21:11:00;177,67839332993626
2712;1.21:12:00;177,67627108362532
2713;1.21:13:00;177,6647617583303
2714;1.21:14:00;177,64302029557692
2715;1.21:15:00;177,63606741852723
2716;1.21:16:00;177,63018042954315
2717;1.21:17:00;177,62870388588823
2718;1.21:18:00;177,62066569222625
2719;1.21:19:00;177,60689952027099
2720;1.21:20:00;177,6002757033668
2721;1.21:21:00;177,5878024775975
2722;1.21:22:00;177,56923119352354
2723;1.21:23:00;177,55302778633285
2724;1.21:24:00;177,54507221908784
2725;1.21:25:00;177,50671364947402
2726;1.21:26:00;177,5047541795281
2727;1.21:27:00;177,50266441651718
2728;1.21:28:00;177,5023454808694
2729;1.21:29:00;177,4830808230877
2730;1.21:30:00;177,47718347238114
2731;1.21:31:00;177,46834743456066
2732;1.21:32:00;177,4615127854413
2733;1.21:33:00;177,45787910112978
2734;1.21:34:00;177,45724395424048
2735;1.21:35:00;177,452964766945
2736;1.21:36:00;177,4268611824791
2737;1.21:37:00;177,4191585404644
2738;1.21:38:00;177,41773024102744
2739;1.21:39:00;177,39840911007803
2740;1.21:40:00;177,37884790158907
2741;1.21:41:00;177,37848874911762
2742;1.21:42:00;177,3750308090875
2743;1.21:43:00;177,36548220694914
2744;1.21:44:00;177,34623953827656
2745;1.21:45:00;177,2782767261197
2746;1.21:46:00;177,27721269739862
2747;1.21:47:00;177,23163224646302
2748;1.21:48:00;177,20992779942495
2749;1.21:49:00;177,19140414559985
2750;1.21:50:00;177,18730297920843
2751;1.21:51:00;177,1676563377979
2752;1.21:52:00;177,14844740525243
2753;1.21:53:00;177,11816963013823
2754;1.21:54:00;177,09407829531276
2755;1.21:55:00;177,08047398640892
2756;1.21:56:00;177,07276916115958
2757;1.21:57:00;177,07118197205017
2758;1.21:58:00;177,06299640237864
2759;1.21:59:00;177,05704091064524
2760;1.22:00:00;177,05561904078778
2761;1.22:01:00;177,0414551700661
2762;1.22:02:00;177,03803992543922
2763;1.22:03:00;177,0128586697944
2764;1.22:04:00;177,004069397223
2765;1.22:05:00;177,00094280441022
2766;1.22:06:00;176,97750688939212
2767;1.22:07:00;176,94808054170412
2768;1.22:08:00;176,93934143518408
2769;1.22:09:00;176,93494177465305
2770;1.22:10:00;176,93425000083073
