Inner Device Heat Gains.Time;Calender;Bathroom Light (60W);Bathroom Mirror Light 100W (Conventional);Children Room Light Device (20W);Living Room Light (60W);Bedroom Light (200W);Kitchen Light (20W);Electric Kettle / Petra WK288 1.5L;CD/DVD Player / Philips DVDR 725 H;Phillips 32-9615;SAT Receiver / Kathrein UFS913;Egg Cooker / Russell Hobbs 14048-56 Stylo;Moulinex electronic 833;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Coffee Machine / Braun KF 580E;Food Slicer / DOMO Schneidemaschine DO521S;Toaster / Tefal Vario;Extractor Hood / Miele DA 429-4;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;Microwave / Panasonic NN-CD757W;Miele H 5241 B;Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Laptop Sony Vaio SVE151G11M;Washing Machine / Bosch WFS 8000;Hair Dryer / Braun Satin Pro 2200 Ion Care;LED Lamp Globe E 14 Ambient 3W matt;Vacuum Cleaner FiF;Yamaha RX-V667;Liebherr CBP 4056-20A;Electric Tooth Brush / Phillips HX9332;Phone Siemens Gigaset C320;Router / AVM FRITZ! Box Fon WLAN 7390;
144;02:24:00;0;0;0;0;0;0;0;1,0269382959912448;3,4077641107252292;1,6116161152277442;0;0;1,3281418971328658;0;0;0;0;0;0;23,983601671406685;0;0;0;2,315017640366785;0;0;0;0;11,014113808053036;99,69283023561847;1,5975398491823098;2,80913245901639;7,612604363411344;
145;02:25:00;0;0;0;0;0;0;0;1,0832275143970296;3,679159559785812;1,737009655497565;0;0;1,2285159676639075;0;0;0;0;0;0;23,945640944243053;0;0;0;3,5876099876321943;0;0;0;0;13,315872557082841;115,34125573545258;1,9933813471875719;2,77744131147541;8,980320488991067;
146;02:26:00;0;0;0;0;0;0;0;1,0779520727337606;3,2998362513044164;1,205619428386292;0;0;1,2419977460168106;0;0;0;0;0;0;25,722601707303355;0;0;0;2,835485926097272;0;0;0;0;11,27286686389036;135,17240267584734;1,9330677595457642;2,75462295081967;7,03341031250287;
147;02:27:00;0;0;0;0;0;0;0;1,170306635448455;2,9761510152799113;1,602113553544742;0;0;1,4832681119706987;0;0;0;0;0;0;20,52990189926058;0;0;0;2,81199806178338;0;0;0;0;13,568885367874335;111,51603027170165;2,018831762668948;2,75462295081967;7,493155029094643;
148;02:28:00;0;0;0;0;0;0;0;1,072622371795587;3,2870812268443106;1,5651605682624568;0;0;1,3493288336050036;0;0;0;0;0;0;24,50388845262041;0;0;0;2,8014619826226785;0;0;0;0;12,35038831408799;104,27377912430464;2,004779559010346;2,72484131147541;7,184832978426452;
149;02:29:00;0;0;0;0;0;0;0;0,9207250114299629;3,3785912161342666;1,3957294723675495;0;0;1,365877448208428;0;0;0;0;0;0;23,073087215167828;0;0;0;2,420981117036006;0;0;0;0;11,954621177708784;126,26850246342885;2,1808206938867345;2,75174344262295;8,952260482435419;
150;02:30:00;0;0;0;0;0;0;0;1,0235894577111853;2,946390555512541;1,2572424092618704;0;0;1,1427118317374405;0;0;0;0;0;0;20,298202528681145;0;0;0;2,527830111203356;0;0;0;0;10,134116415707386;125,74949081519408;2,2670069924297436;2,75885327868852;8,136367355859308;
151;02:31:00;0;0;0;0;0;0;0;1,2212717312383128;3,357816898526;1,4092156683375363;0;0;1,5039088653271864;0;0;0;0;0;0;25,451775607886635;0;0;0;3,176382819921116;0;0;0;0;11,632644831651312;105,707224895203;2,2571239934991687;2,7811893442623;8,744104685891058;
152;02:32:00;0;0;0;0;0;0;0;1,10007587231831;3,099616705058375;1,3340028223073244;0;0;1,1974477696955657;0;0;0;0;0;0;25,78745161716072;0;0;0;2,8423860623852177;0;0;0;0;13,615367918911158;113,37001642670018;2,3206502604044346;2,76011786885246;7,797177239048127;
153;02:33:00;0;0;0;0;0;0;0;1,0341575126596734;3,4188634805513813;1,2759661729729543;0;0;1,4508303458573495;0;0;0;0;0;0;27,834659682274882;0;0;0;2,4575812775605796;0;0;0;0;13,084028308126145;124,10986637979141;2,0603099475356723;2,7687837704918;7,738148944543808;
154;02:34:00;0;0;0;0;0;0;0;1,1168227974308427;3,027600143757688;1,3698952937586286;0;0;1,2208015611311953;0;0;0;0;0;0;25,075928968988393;0;0;0;2,8052597703159874;0;0;0;0;13,12520548392215;113,92462811861034;1,759485329731132;2,75394885245902;7,740604116783977;
155;02:35:00;0;0;0;0;0;0;0;1,051588537895817;3,51205329741865;1,4618487721210458;0;0;1,5052208586660063;0;0;0;0;0;0;25,65826764961119;0;0;0;2,801048023375251;0;0;0;0;11,751207646386263;120,26403567359125;2,186385873547676;2,77658081967213;8,89457830039763;
156;02:36:00;0;0;0;0;0;0;0;1,0265882195725407;3,783075844484216;1,630896701122063;0;0;1,3122383994824391;0;0;0;0;0;0;22,88836310175159;0;0;0;3,021966627170115;0;0;0;0;12,63526211524427;126,61480947686192;2,128579899112231;2,7914468852459;8,6962015856831;
157;02:37:00;0;0;0;0;0;0;0;1,1518478967091033;2,993041650035278;1,4081824077414142;0;0;1,353556053743555;0;0;0;0;0;0;20,696531496974053;0;0;0;2,605909030523147;0;0;0;0;11,290589623438626;104,64166183965297;2,38516971050484;2,76824475409836;8,49130093219218;
158;02:38:00;0;0;0;0;0;0;0;1,0343671047442327;3,4604456389326925;1,3590621120847532;0;0;1,433856895575002;0;0;0;0;0;0;20,66499291368578;0;0;0;2,6253491971100877;0;0;0;0;13,072935459848676;126,45178717267589;2,1322173509481126;2,77952803278688;7,799591184652911;
159;02:39:00;0;0;0;0;0;0;0;1,0597254212589915;3,0737578096217746;1,4069094516897358;0;0;1,3395098794618787;0;0;0;0;0;0;22,059909676103842;0;0;0;2,687189070744423;0;0;0;0;13,429129147377298;122,34917433187972;2,0874024216734868;2,76192754098361;8,71335342536118;
160;02:40:00;0;0;0;0;0;0;0;1,0734497510726548;3,572473008562436;1,4332149540482282;0;0;1,4418656035592246;0;0;0;0;0;0;21,793348674615828;0;0;0;2,7556374839970434;0;0;0;0;12,384091421114743;91,09326962964468;1,9888751440930839;2,75254491803279;7,31781426738411;
161;02:41:00;0;0;0;0;0;0;0;1,039218338196365;3,5614002499198625;1,1541835753290153;0;0;1,3425715693539877;0;0;0;0;0;0;27,415110150594664;0;0;0;2,789117058888166;0;0;0;0;12,544574064019919;126,46108955802147;1,743021203051841;2,74919508196721;8,175611055107185;
162;02:42:00;0;0;0;0;0;0;0;0,9930032026391213;3,777590754205646;1,4578598482383072;0;0;1,4428466702283171;0;0;0;0;0;0;23,60369691256237;0;0;0;2,664393906506264;0;0;0;0;12,425553279011385;140,48247333976994;2,03865469009981;2,76053803278689;8,278681432489352;
163;02:43:00;0;0;0;0;0;0;0;1,0215035569503501;2,6427878559978213;1,3012567202874952;0;0;1,4467927228744653;0;0;0;0;0;0;23,72586630648562;0;0;0;3,0935215020805242;0;0;0;0;11,356572321691061;120,37366370702371;1,9435960535990868;2,76467672131147;8,499417760561363;
164;02:44:00;0;0;0;0;0;0;0;0,8035995372769448;3,2829686129207305;1,2046508371933873;0;0;1,3676324396751445;0;0;0;0;0;0;27,14048425041954;0;0;0;3,1166634762186183;0;0;0;0;13,776103507849218;90,72140999820236;1,8146711618849276;2,75094934426229;8,592864461095893;
165;02:45:00;0;0;0;0;0;0;0;1,0541006686682965;3,009980471340173;1,2783442284887803;0;0;1,116098224447862;0;0;0;0;0;0;28,010266228392148;0;0;0;2,7163764390964067;0;0;0;0;11,209399383114764;118,43599988403271;1,9621680894505131;2,74062704918033;9,321701014706274;
166;02:46:00;0;0;0;0;0;0;0;1,0368077089701413;3,101453244525716;1,4394495055032712;0;0;1,4456511390273152;0;0;0;0;0;0;28,165911088791262;0;0;0;2,805191126333481;0;0;0;0;10,73478575211346;121,45546187859833;2,003601232218877;2,75598918032787;9,810213917778585;
167;02:47:00;0;0;0;0;0;0;0;1,255100049451103;2,453818446921388;1,265959851326577;0;0;1,3463035266317225;0;0;0;0;0;0;28,758962014415673;0;0;0;2,8029637892359833;0;0;0;0;13,149227881920197;123,14290403414556;1,8965405728101141;2,79072655737705;7,622467437560558;
168;02:48:00;0;0;0;0;0;0;0;1,131627974370534;3,7459015314205217;1,2108074099975343;0;0;1,2263957556731164;0;0;0;0;0;0;21,58892473474155;0;0;0;3,056651715745925;0;0;0;0;12,356669033958909;112,2301905087792;1,7687303885478276;2,79072655737705;7,901549926143505;
169;02:49:00;0;0;0;0;0;0;0;1,1228475817747132;3,3905016171928306;1,1630432166943518;0;0;1,3406239713649433;0;0;0;0;0;0;23,40163252776953;0;0;0;2,600519479458601;0;0;0;0;12,737911110075448;121,20111943771806;1,9182337186611527;2,77782967213115;7,127804962960861;
170;02:50:00;0;0;0;0;0;0;0;1,0278508835479492;3,5990297715537247;1,5229587640426911;0;0;1,3667712658935758;0;0;0;0;0;0;23,929479262937257;0;0;0;2,5631472110657167;0;0;0;0;10,410676759232288;96,03298838075493;1,7995766668655853;2,82115508196721;9,027520740764055;
171;02:51:00;0;0;0;0;0;0;0;1,0735784433288649;3,2287168972738174;1,5513239892585382;0;0;1,3289038087925968;0;0;0;0;0;0;26,066657172441328;0;0;0;2,6534423165125447;0;0;0;0;11,6906541787209;121,94949091502534;1,6218103509358937;2,80044196721312;6,59875499778591;
172;02:52:00;0;0;0;0;0;0;0;1,1254755824749336;2,599874180102771;1,4663716767888755;0;0;1,3935700681123395;0;0;0;0;0;0;20,00967737417775;0;0;0;2,2910466469560316;0;0;0;0;12,069246904218215;116,77147910369708;2,0075914991413417;2,82250081967213;8,882993624571645;
173;02:53:00;0;0;0;0;0;0;0;1,0547247813775478;3,2022698632439432;1,1528638453603428;0;0;1,322741826986963;0;0;0;0;0;0;22,905931617680267;0;0;0;2,4519126953143084;0;0;0;0;10,95316076538973;137,36121346347608;1,8163772588477756;2,82135344262295;9,329497487936456;
174;02:54:00;0;0;0;0;0;0;0;1,0289464827373658;4,163018571095676;1,218852167226976;0;0;1,5173206829746746;0;0;0;0;0;0;26,193971731374027;0;0;0;2,5873089294231564;0;0;0;0;13,583614418961954;126,08632501857747;2,030622932291538;2,79752540983607;7,350108636413829;
175;02:55:00;0;0;0;0;0;0;0;1,1713253108163433;3,5012807546395783;1,3708632678921036;0;0;1,3372627114555975;0;0;0;0;0;0;21,75905172365325;0;0;0;2,6967843993701033;0;0;0;0;14,160399337304046;113,01735577313435;1,67813984592099;2,80714;8,49595488922321;
176;02:56:00;0;0;0;0;0;0;0;1,1561547284647946;3,4938274057812517;1,271448051630297;0;0;1,4470060527764508;0;0;0;0;0;0;25,29097211084293;0;0;0;2,796691377258795;0;0;0;0;13,557446749936947;126,8721655006207;2,1336555590362942;2,78762114754098;8,018829631669615;
177;02:57:00;0;0;0;0;0;0;0;1,1671682233254677;3,646528708475898;1,3276108033738818;0;0;1,4415268357608106;0;0;0;0;0;0;20,579436123451913;0;0;0;2,8833906012198502;0;0;0;0;12,026047156998672;124,3511016213676;2,0108197843107005;2,81193819672131;7,9464585365378175;
178;02:58:00;0;0;0;0;0;0;0;1,1105995450226842;2,838490373662749;1,3708682138188024;0;0;1,4022847553353062;0;0;0;0;0;0;21,352008029693508;0;0;0;3,2334216127745985;0;0;0;0;10,107793336392621;108,15220167978566;1,6966829444771545;2,80207032786885;7,326307767520317;
179;02:59:00;0;0;0;0;0;0;0;1,0566630935417205;3,701377958691085;1,1545356357137067;0;0;1,5331867494999807;0;0;0;0;0;0;25,80361268320737;0;0;0;2,6015026998544197;0;0;0;0;13,366754679259028;126,61247913219762;2,0521513000765577;2,77282983606557;7,470901264456827;
180;03:00:00;0;0;0;0;0;0;0;1,0728591703994903;3,9022490089212925;1,4739916754185605;0;0;1,3779892405207619;0;0;0;0;0;0;25,332469661902884;0;0;0;2,783629369127496;0;0;0;0;12,641728820788252;120,54932053986234;2,110692303056293;2,77054918032787;7,554492125988484;
181;03:01:00;0;0;0;0;0;0;0;1,1351330501044319;3,329146904996388;1,6827164503858323;0;0;1,412907752751432;0;0;0;0;0;0;27,630735171369192;0;0;0;2,9586214272033815;0;0;0;0;11,800754208403855;151,2314819363266;1,837017638828261;2,78034934426229;6,511123119706621;
182;03:02:00;0;0;0;0;0;0;0;1,2067776378245656;3,352877255729328;1,245056704587739;0;0;1,3507684867436474;0;0;0;0;0;0;23,13834572139556;0;0;0;2,7668407663572157;0;0;0;0;11,50497555556581;108,53781866870285;1,8505832054560956;2,79983213114754;7,007000898415026;
183;03:03:00;0;0;0;0;0;0;0;1,144937168056613;3,1588117969907206;1,3679927920023964;0;0;1,1363868610291492;0;0;0;0;0;0;25,13419009741598;0;0;0;3,322067079340925;0;0;0;0;11,946602399263751;129,9699335321528;2,1444911585139996;2,80338639344262;7,739151086939013;
184;03:04:00;0;0;0;0;0;0;0;0,9474072962730486;3,738528541206064;1,1946332845288952;0;0;1,3995986592059768;0;0;0;0;0;0;27,11818485651259;0;0;0;2,5953514614276414;0;0;0;0;12,692019348660697;121,5217847405353;2,1619555333098734;2,79523016393443;8,611899864101838;
185;03:05:00;0;0;0;0;0;0;0;1,0656029401399145;3,4752146331214964;1,3740923852058002;0;0;1,441452247375641;0;0;0;0;0;0;25,825614587887095;0;0;0;3,291614800955056;0;0;0;0;10,21015407847365;120,46692190556827;1,9002026596242243;2,80589131147541;7,745427738648149;
186;03:06:00;0;0;0;0;0;0;0;0,944149978129598;3,225716213229358;1,3673305492047725;0;0;1,298536181718528;0;0;0;0;0;0;17,022154061207466;0;0;0;3,07641927276052;0;0;0;0;14,101860193757233;128,65561742140494;1,867000566494853;2,84093672131147;8,462873107669393;
187;03:07:00;0;0;0;0;0;0;0;1,0392978256302612;3,6604819226099288;1,3804257632901482;0;0;1,4350928537963978;0;0;0;0;0;0;19,847227557393296;0;0;0;2,5321494372849607;0;0;0;0;11,784876493642281;117,62917335008075;2,2256694612836645;2,80674918032787;6,7163215995869425;
188;03:08:00;0;0;0;0;0;0;0;1,0101931000453666;2,6462515475433874;1,3933330903037804;0;0;1,42620198403574;0;0;0;0;0;0;27,60598628846966;0;0;0;3,2053544922216406;0;0;0;0;12,892059344782504;109,47114330092819;2,272290462602095;2,80674918032787;8,252459109420139;
189;03:09:00;0;0;0;0;0;0;0;1,0483381216626113;3,296246389035597;1,0591175442300749;0;0;1,1224937621591138;0;0;0;0;0;0;23,616459734010775;0;0;0;2,5258076347921254;0;0;0;0;12,960765069226351;144,49389341705876;1,9848867477703673;2,87489791803279;7,805432702353925;
190;03:10:00;0;0;0;0;0;0;0;1,3173182864671915;3,2294258520988843;1,4771910647287543;0;0;1,2627723056088012;0;0;0;0;0;0;26,293566732155135;0;0;0;2,5199023202862567;0;0;0;0;14,621314316291159;123,08461645231989;2,3086247868175294;2,75004852459016;8,566934170931193;
191;03:11:00;0;0;0;0;0;0;0;1,0879151421821165;2,925844390923724;1,2320909549135717;0;0;1,3789788240359315;0;0;0;0;0;0;24,61032650556832;0;0;0;2,2833075746722473;0;0;0;0;10,59561573801726;123,87243801508055;2,0843459763504013;2,72044196721312;7,5703228781906455;
192;03:12:00;0;0;0;0;0;0;0;1,1464221308472256;3,114416700772564;1,200950997691758;0;0;1,229543993485726;0;0;0;0;0;0;29,462116735833824;0;0;0;2,9097785480774907;0;0;0;0;12,8245386476038;95,10594162241027;1,6698955903904507;2,74364508196721;7,319108396896621;
193;03:13:00;0;0;0;0;0;0;0;1,105331914902653;2,9283940294190565;1,3920923109734302;0;0;1,3042095194329895;0;0;0;0;0;0;21,953373153473894;0;0;0;2,387883462314671;0;0;0;0;14,586239684631522;106,14430898461063;1,8957284935023473;2,7813031147541;7,831037630632706;
194;03:14:00;0;0;0;0;0;0;0;1,032624515092792;2,5148235116717395;1,5051191558479966;0;0;1,3690031999504673;0;0;0;0;0;0;28,935262412224624;0;0;0;2,768082894511464;0;0;0;0;12,349751344844492;108,41747845886272;1,814064515090077;2,7813031147541;8,451473139151183;
195;03:15:00;0;0;0;0;0;0;0;1,0707885271529112;3,3382674491146602;1,288655103577138;0;0;1,2857986306263003;0;0;0;0;0;0;26,432737671107354;0;0;0;2,8059949635263806;0;0;0;0;12,190017997096842;0;2,168001136506355;2,77941786885246;8,504237609271373;
196;03:16:00;0;0;0;0;0;0;0;1,224955603651006;3,457325719277622;1,353074063038633;0;0;1,4983203212145737;0;0;0;0;0;0;24,81860752907177;0;0;0;2,752049501366026;0;0;0;0;12,70189430936108;0;2,1443574862824253;2,77669868852459;7,587169686956751;
197;03:17:00;0;0;0;0;0;0;0;1,3042133985415798;3,041448464959866;1,2340195010558106;0;0;1,553071586595711;0;0;0;0;0;0;24,466357481866666;0;0;0;3,0597876238852932;0;0;0;0;12,890540036487327;0;1,8218891478686974;2,78666327868852;8,551535586392687;
198;03:18:00;0;0;0;0;0;0;0;0,8105176261711123;2,7544798911543404;1,4350279709981808;0;0;1,6863867069584098;0;0;0;0;0;0;24,41492937968575;0;0;0;3,25974774650807;0;0;0;0;12,057452529191357;0;2,2323702175641604;2,75201918032787;6,415379523176557;
199;03:19:00;0;0;0;0;0;0;0;1,1021360172693677;3,432525900084288;1,435583177942264;0;0;1,5054559209223208;0;0;0;0;0;0;28,706567884784175;0;0;0;2,822957747038554;0;0;0;0;11,779322445087807;0;2,3799644460371927;2,73745721311476;10,048395864608853;
200;03:20:00;0;0;0;0;0;0;0;1,1386523079325326;3,4742232781769498;1,5641265673954765;0;0;1,2283813093608296;0;0;0;0;0;0;25,249529216796418;0;0;0;2,3655363519577;0;0;0;0;11,07605167376034;0;1,7403041404189812;2,73745721311476;7,717926740631414;
201;03:21:00;0;0;0;0;0;0;0;0,983545634284935;3,242414814179705;1,4532034170038666;0;0;1,278968705013709;0;0;0;0;0;0;21,552857932553653;0;0;0;3,0838852342076715;0;0;0;0;11,987133346703493;0;2,015457550117015;2,73906934426229;8,234850869050824;
202;03:22:00;0;0;0;0;0;0;0;0,9603108421662672;4,0023066589404435;1,5418669024793485;0;0;1,3782237278552334;0;0;0;0;0;0;26,011920032310904;0;0;0;2,6319915088691554;0;0;0;0;12,580771657551555;0;1,92603737586582;2,72741573770492;9,53646771934936;
203;03:23:00;0;0;0;0;0;0;0;1,142978799232987;2,7014721758916505;1,2277064597265803;0;0;1,5280834987504135;0;0;0;0;0;0;22,292045108242778;0;0;0;2,771262828147474;0;0;0;0;12,640080235703355;0;2,1618844639232244;2,76287901639344;7,757153553845731;
204;03:24:00;0;0;0;0;0;0;0;1,282757905319233;4,131193185698397;1,3518165480246587;0;0;1,4685349090588182;0;0;0;0;0;0;22,90711562274855;0;0;0;3,275909317856998;0;0;0;0;10,952314015877853;0;1,8761340374298048;2,79863327868852;8,41956013267967;
205;03:25:00;0;0;0;0;0;0;0;1,0671222348025453;3,5796565307611448;1,1829964944303026;0;0;1,3685357746552966;0;0;0;0;0;0;25,63215631758016;0;0;0;3,003519516444217;0;0;0;0;11,092810963207402;0;2,1855784379599306;2,78450885245902;7,0859298099727175;
206;03:26:00;0;0;0;0;0;0;0;1,0551879093922119;2,9617581169213256;1,2524622375919088;0;0;1,5065746531361526;0;0;0;0;0;0;24,55073921707079;0;0;0;2,820132970538685;0;0;0;0;13,479647893963527;0;1,6394575429735745;2,78450885245902;8,06345725418399;
207;03:27:00;0;0;0;0;0;0;0;1,0861084289177814;3,492964097778068;1,3109925416273027;0;0;1,5768477831894907;0;0;0;0;0;0;23,653333315300085;0;0;0;2,9196346742056196;0;0;0;0;14,469167260093084;0;2,1979935673291067;2,77719524590164;9,071716625802285;
208;03:28:00;0;0;0;0;0;0;0;0,8477664794433402;3,1065913574813258;1,4486230744453752;0;0;1,2971007535465002;0;0;0;0;0;0;24,03936695518588;0;0;0;2,4206116271624616;0;0;0;0;11,443698724066943;0;2,1719436956351514;2,8218862295082;9,06421947884478;
209;03:29:00;0;0;0;0;0;0;0;1,1768823186566255;2,7617353141787833;1,4590858123650532;0;0;1,413211839290703;0;0;0;0;0;0;25,358499136685765;0;0;0;3,0199354456543976;0;0;0;0;13,225042672230199;0;1,9738089969996115;2,80913245901639;8,056256499175392;
210;03:30:00;0;0;0;0;0;0;0;1,2244017590611143;3,483848770630343;1,287872996986748;0;0;1,4097574865588318;0;0;0;0;0;0;20,443460037688844;0;0;0;2,630165280203973;0;0;0;0;10,950167610833503;0;2,225382994248906;2,77744131147541;6,8267511411225605;
211;03:31:00;0;0;0;0;0;0;0;1,22745516886479;3,7460041528536494;1,4601903226989792;0;0;1,389562806855291;0;0;0;0;0;0;25,929784006394947;0;0;0;2,848776433811441;0;0;0;0;12,604793326611087;0;2,0154968882198343;2,75462295081967;7,006737763846952;
212;03:32:00;0;0;0;0;0;0;0;0,9301300120184911;3,3165112934664496;1,156003842333889;0;0;1,2475251358719666;0;0;0;0;0;0;23,94869211843275;0;0;0;2,5081461310991635;0;0;0;0;11,24689890263301;0;2,0757558813744805;2,75462295081967;8,93610616510088;
213;03:33:00;0;0;0;0;0;0;0;0,9910544015947124;3,6541641425702283;1,187066807293304;0;0;1,1960523963636074;0;0;0;0;0;0;25,108040508699027;0;0;0;2,9215335400948024;0;0;0;0;11,385873593091585;0;1,7536806486580514;2,72484131147541;7,915664659250016;
214;03:34:00;0;0;0;0;0;0;0;1,0156042404723562;3,2196356862812374;1,2774150298218436;0;0;1,5694575480390291;0;0;0;0;0;0;24,319069297028257;0;0;0;3,1493285157159514;0;0;0;0;12,178396351883897;0;2,1226299979848866;2,75174344262295;8,055175227082215;
215;03:35:00;0;0;0;0;0;0;0;0,9072788022148213;3,0717807421622316;1,3213896325898744;0;0;1,1017061988952908;0;0;0;0;0;0;23,35203956403025;0;0;0;2,7265486587026517;0;0;0;0;12,74709052717045;0;1,9676349879458288;2,75885327868852;7,900887164701486;
216;03:36:00;0;0;0;0;0;0;0;1,1666695057732919;2,9255554347278694;1,2415428615842814;0;0;1,1653714104507416;0;0;0;0;0;0;23,906096811800627;0;0;0;2,8354239834141985;0;0;0;0;11,684393730787248;0;2,3921529412521556;2,7811893442623;9,428479379073371;
217;03:37:00;0;0;0;0;0;0;0;1,13099344301598;3,237046559196005;1,2286040199668598;0;0;1,4532884788886151;0;0;0;0;0;0;22,73123401141991;0;0;0;2,6886032619097637;0;0;0;0;13,084910978869008;0;1,8776856549246037;2,7811893442623;7,042203393140104;
218;03:38:00;0;0;0;0;0;0;0;1,1439509934418293;3,2601733268648374;1,677155635720219;0;0;1,3322137603987467;0;0;0;0;0;0;28,028609512941138;0;0;0;2,3526960205502987;0;0;0;0;11,772973462830814;0;2,4065616037136057;2,76011786885246;8,553957130444124;
219;03:39:00;0;0;0;0;0;0;0;1,0435382996839928;3,0338339043489135;1,4703895341581839;0;0;1,4570977793012;0;0;0;0;0;0;20,353631493756144;0;0;0;2,7123931567213266;0;0;0;0;10,049328595290934;0;1,8518423042347778;2,7687837704918;7,4210842487097075;
220;03:40:00;0;0;0;0;0;0;0;1,134700993897402;2,773652511210411;1,3038199145155334;0;0;1,0489910194277723;0;0;0;0;0;0;18,85501048611401;0;0;0;2,3472439968391803;0;0;0;0;10,42405207997567;0;2,1054252497048402;2,75394885245902;7,602961375534253;
221;03:41:00;0;0;0;0;0;0;0;1,210442893956505;3,409005586640374;1,4745376940561596;0;0;1,2988294788978862;0;0;0;0;0;0;23,211619475447648;0;0;0;2,1849799095390927;0;0;0;0;12,187312216264925;0;2,192182815589707;2,77658081967213;8,122518161927509;
222;03:42:00;0;0;0;0;0;0;0;1,2514783571290553;3,4087732094587624;1,3528255871357633;0;0;1,205378330932431;0;0;0;0;0;0;19,52934085950089;0;0;0;2,727688399160213;0;0;0;0;10,729547176897153;0;1,9161316087137483;2,7914468852459;8,20416978178776;
223;03:43:00;0;0;0;0;0;0;0;1,143336812765565;3,096422356607609;1,5981098631317512;0;0;1,4832785008380511;0;0;0;0;0;0;25,047099969969562;0;0;0;3,2654472407108615;0;0;0;0;11,728755855225886;0;1,9474509357267817;2,7914468852459;6,926007371326899;
224;03:44:00;0;0;0;0;0;0;0;1,0955812507210747;2,7344517877110883;1,405992475164591;0;0;1,4409016399476513;0;0;0;0;0;0;24,394978921150674;0;0;0;2,900724571172994;0;0;0;0;13,641544713521304;0;1,8363221837832968;2,76824475409836;6,693994212173175;
225;03:45:00;0;0;0;0;0;0;0;1,0311893517637403;3,3021806016589994;1,3357207934252018;0;0;1,5497971895874612;0;0;0;0;0;0;26,46545373474303;0;0;0;2,8331293848592067;0;0;0;0;12,273105137463492;0;2,277181346791293;2,77952803278688;8,583339732480896;
226;03:46:00;0;0;0;0;0;0;0;1,0324182498983208;3,981341972668597;1,6381288939009553;0;0;1,40262614098946;0;0;0;0;0;0;20,595654212354518;0;0;0;3,07346550045355;0;0;0;0;12,393364538905924;0;2,3314257612570946;2,76192754098361;8,158103341773682;
227;03:47:00;0;0;0;0;0;0;0;1,150939431315779;2,6109866750662043;1,332320953186669;0;0;1,4420130721674065;0;0;0;0;0;0;23,153938374429412;0;0;0;3,2584254077901043;0;0;0;0;12,940856541064203;0;2,15608108192473;2,75254491803279;7,665850626639026;
228;03:48:00;0;0;0;0;0;0;0;1,1167199331626085;3,472045145913815;1,4229121600580052;0;0;1,2622227316455528;0;0;0;0;0;0;26,767644819314885;0;0;0;2,8883254119456923;0;0;0;0;11,39364551999083;0;2,2313539350782645;2,74919508196721;7,622449517215798;
229;03:49:00;0;0;0;0;0;0;0;1,2103439074413243;3,5279984929936576;1,502327015856627;0;0;1,2394092488926016;0;0;0;0;0;0;20,043703905260333;0;0;0;3,277670950333111;0;0;0;0;12,562311972807269;0;1,9666814439644713;2,74919508196721;7,935772269854437;
230;03:50:00;0;0;0;0;0;0;0;1,0920883489064126;2,9755937903431455;1,2901829221846628;0;0;1,639339601229354;0;0;0;0;0;0;26,110748155174967;0;0;0;2,7419737325144697;0;0;0;0;9,33874059118548;0;1,8252605156084418;2,76053803278689;8,476279313551807;
231;03:51:00;0;0;0;0;0;0;0;1,1088209917985778;3,027653035114216;1,5785790205012706;0;0;1,4361079277006703;0;0;0;0;0;0;23,353119931959295;0;0;0;2,4141633931733915;0;0;0;0;14,116292923611859;0;2,1552275169661366;2,76467672131147;8,865100947060462;
232;03:52:00;0;0;0;0;0;0;0;0,9824209619513067;3,559501354946497;1,428483092568569;0;0;1,6680177756404304;0;0;0;0;0;0;25,12219195297063;0;0;0;3,0799338957064286;0;0;0;0;11,180553949480043;0;1,818361848824879;2,75094934426229;8,292711560939114;
233;03:53:00;0;0;0;0;0;0;0;1,203573701528668;2,606022458180082;1,362497244171422;0;0;1,2989606880756883;0;0;0;0;0;0;25,83185741875213;0;0;0;2,556098366897684;0;0;0;0;12,802973356703408;0;2,094533925419738;2,74062704918033;8,121529953532265;
234;03:54:00;0;0;0;0;0;0;0;1,0442359866858766;3,0511611800268574;1,321138878534893;0;0;1,3021802997519745;0;0;0;0;0;0;23,412487696044852;0;0;0;2,6813201318253936;0;0;0;0;14,825929930649632;0;1,7993651491754934;2,75598918032787;7,269953975260741;
235;03:55:00;0;0;0;0;0;0;0;0,9992524584826956;3,283770262347154;1,5583625714779406;0;0;1,5517826389085785;0;0;0;0;0;0;25,290437073100307;0;0;0;3,1357550382220087;0;0;0;0;13,637039874249291;0;1,9766567504260673;2,75598918032787;7,952796550165319;
236;03:56:00;0;0;0;0;0;0;0;1,0702790583534774;3,5588538895951376;1,5828932228872041;0;0;1,4690158486782305;0;0;0;0;0;0;22,045294921389157;0;0;0;2,6267222797596266;0;0;0;0;12,28947048043161;0;2,3540591686415167;2,79072655737705;6,722116614040169;
237;03:57:00;0;0;0;0;0;0;0;1,0159624281334523;3,7990815852028637;1,2925231408602147;0;0;1,3845505569188368;0;0;0;0;0;0;24,028444343768903;0;0;0;2,73240968613794;0;0;0;0;13,492592024614927;0;2,19017303872974;2,77782967213115;6,565072727445645;
