Reactive.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
624;10:24:00;'10:24:00;174,47712606838334;;;13,118406898829083;55,041302229851986;62,56650246247925;841,3169547682555;
625;10:25:00;'10:25:00;176,98831780755535;;;13,63026263176328;47,235896689730126;73,93761145778184;910,0801578397261;
626;10:26:00;'10:26:00;176,45492388177325;;;13,415900130271982;54,46574467928563;53,80590158502889;857,232898043013;
627;10:27:00;'10:27:00;175,11987359696664;;;12,854162641044422;55,37998082776253;67,37419855031888;810,1669026702699;
628;10:28:00;'10:28:00;174,7005472463793;;;14,023480035283137;57,32462043518344;54,27335621786185;924,1046675338391;
629;10:29:00;'10:29:00;171,9583641469786;;;13,371667289020596;52,945806061782754;96,72977694926884;875,0457141405544;
630;10:30:00;'10:30:00;177,78971955389267;;;12,77024986362208;54,729225211106126;180,7892306524906;859,253477866868;
631;10:31:00;'10:31:00;56,25911448994814;;;13,88998027754375;57,133910625356954;172,10587795933097;858,6003186470698;
632;10:32:00;'10:32:00;64,56208671067294;;;13,327152669167093;57,00610030956831;174,01646401086415;903,723154914181;
633;10:33:00;'10:33:00;58,72789965350128;;;13,30212575265675;58,37125330164461;184,73967885723218;864,0690870132288;
634;10:34:00;'10:34:00;63,995309992414484;;;13,919904716032645;76,16527333037251;224,5450948204408;807,5933333924695;
635;10:35:00;'10:35:00;58,74069944898681;;;13,350608359323068;178,96524673016373;151,77916807467534;836,9401078468414;
636;10:36:00;'10:36:00;59,5305418186432;;;31,75291333143321;170,39456172517947;201,80037225416314;969,3995552520497;
637;10:37:00;'10:37:00;60,90909635059128;;;28,17147480018377;174,2547000281415;234,42803084853986;301,7554256387193;
638;10:38:00;'10:38:00;63,89199014545109;;;28,753735112892993;170,96782063618357;529,7722327322342;85,4239410475659;
639;10:39:00;'10:39:00;57,397557735546876;;;30,484261745237752;172,23767520226966;519,7896622458179;74,44707331944817;
640;10:40:00;'10:40:00;60,67474476057326;;;34,665072368555386;172,6157637511013;520,1219082650022;78,363775704119;
641;10:41:00;'10:41:00;60,661514818851956;;;86,30228953741381;175,02020410856426;225,0100303002584;82,53697170034033;
642;10:42:00;'10:42:00;57,50398473804043;;;85,34996187226281;168,10234097693586;223,41987819329654;56,93316091148223;
643;10:43:00;'10:43:00;54,00999329989575;;;97,72715501652415;165,33203890025555;136,83023665138995;43,86071159600954;
644;10:44:00;'10:44:00;20,170578139361304;;;98,11927853845265;170,50313050965931;137,10209983986994;73,72230108304194;
645;10:45:00;'10:45:00;20,38705480031708;;;100,44253221834876;821,59884609514;136,57986449416757;46,15380416101743;
646;10:46:00;'10:46:00;24,97635127476744;;;100,77530753241479;821,6042730213009;143,25441294374193;70,42810383804019;
647;10:47:00;'10:47:00;32,41379692320441;;;99,82135427235367;822,0046593329918;143,3003381735526;60,209250173344934;
648;10:48:00;'10:48:00;31,268829192299076;;;99,10145249565782;822,61759141821;76,77968115152605;190,22548291199254;
649;10:49:00;'10:49:00;26,99066500526399;;;101,06667718426361;829,6302275290913;27,937861464282264;173,8861994127075;
650;10:50:00;'10:50:00;27,832920791787103;;;97,6367372570213;829,6837899726269;31,26962353056846;181,89822158281942;
651;10:51:00;'10:51:00;29,752918833455087;;;99,93828694523776;825,82878341916;32,587741209487916;163,04921703502038;
652;10:52:00;'10:52:00;32,04123275798831;;;102,27048310336386;830,4126205006474;28,204256055295254;181,98076614994233;
653;10:53:00;'10:53:00;28,3705833786427;;;100,70819534672685;766,6101256016564;27,745279217227186;151,77847103075382;
654;10:54:00;'10:54:00;28,437330401582912;;;46,1474164651197;713,3685187145907;27,615555730246918;169,9953032566169;
655;10:55:00;'10:55:00;54,00782143823136;;;42,168029831835256;717,7206571936243;28,835893794768097;160,9824943786738;
656;10:56:00;'10:56:00;547,1323412723954;;;43,79611161131102;719,8264515094577;29,18641757865616;170,65953379421438;
657;10:57:00;'10:57:00;498,4940008136723;;;43,469940220696245;716,0456463809761;28,768281930713982;171,2400511977724;
658;10:58:00;'10:58:00;1396,041498929298;;;46,02962081511999;708,8724588893112;28,378701907156035;163,34709945065134;
659;10:59:00;'10:59:00;1105,4781825039095;;;45,75718359238149;717,2879045233843;28,751618600014467;163,99009920174234;
660;11:00:00;'11:00:00;1297,1597908444257;;;43,21191650564121;717,5941304981892;29,501849649692723;158,39009293516872;
661;11:01:00;'11:01:00;1306,3797115652383;;;44,11631462660735;714,2553758270464;29,928605208939267;167,71695744026448;
662;11:02:00;'11:02:00;436,70052216444014;;;43,011194654315766;711,87388375027;27,599853474540247;153,7239855081405;
663;11:03:00;'11:03:00;525,4410743376471;;;43,16271571149583;712,7348347111932;28,327069159102734;169,37349036406036;
664;11:04:00;'11:04:00;439,3369131047978;;;43,549384065989535;54,060471708398325;28,496725370318146;118,43243364281844;
665;11:05:00;'11:05:00;505,28576209229914;;;45,47527400607628;55,025993842709575;28,411823909853954;46,11245450730247;
666;11:06:00;'11:06:00;501,06942124975114;;;43,95043556946187;57,045036357107;28,236261543194818;51,32439028904561;
667;11:07:00;'11:07:00;476,36641487460076;;;42,67738014836225;53,98665858336052;29,01090190607667;67,26842649988996;
668;11:08:00;'11:08:00;141,81551469143568;;;43,816591399439375;56,77465417045449;29,628572772406173;32,13757960538905;
669;11:09:00;'11:09:00;78,57874443222968;;;43,16970682925564;57,51831347869826;28,87389033812921;65,5002221141709;
670;11:10:00;'11:10:00;27,16017311954569;;;45,662673576897106;57,8264663909015;27,803625025107177;46,274909273756116;
671;11:11:00;'11:11:00;28,558027094884125;;;45,15305130066038;54,95453600454833;27,48389921250388;75,35223890896997;
672;11:12:00;'11:12:00;27,39190228140022;;;43,84254598352287;57,438634126450566;27,47594660733281;50,15774619627458;
673;11:13:00;'11:13:00;29,32740988113772;;;50,223785782799766;57,92282337758351;58,16745313684698;61,68451297841409;
674;11:14:00;'11:14:00;27,294918866306507;;;39,3086179355994;62,6174514251897;55,65700576525241;56,23098979457703;
675;11:15:00;'11:15:00;26,832022526667956;;;41,060597172347265;53,894006941340834;57,17977726223723;68,36559189266193;
676;11:16:00;'11:16:00;26,202702579121816;;;45,59947317172267;51,146936502894455;53,17039209225997;41,624326652502376;
677;11:17:00;'11:17:00;26,43772561322022;;;106,64461259527368;58,20303378290658;57,87458973619355;68,4752383722923;
678;11:18:00;'11:18:00;26,79101529547014;;;105,0126850110431;58,15934617127563;50,86019188524773;54,51038304698548;
679;11:19:00;'11:19:00;26,30419779154754;;;107,99391198709792;55,283832530955245;51,33211057289119;63,884384390091384;
680;11:20:00;'11:20:00;27,274921344029188;;;107,32887210747548;58,98343907287867;58,70268930415673;50,61639428560727;
681;11:21:00;'11:21:00;31,6279772434278;;;108,43193708542813;54,59479815594752;56,24175023048093;69,8839973830063;
682;11:22:00;'11:22:00;25,49275664310547;;;106,64657622566978;65,7492859867809;56,24283834596412;41,17702260022257;
683;11:23:00;'11:23:00;27,71716013061822;;;104,24711650734389;62,04731780891559;72,93208016990229;64,59294489705228;
684;11:24:00;'11:24:00;30,778424734973264;;;105,39045571111464;64,08757877619458;186,82504885752826;67,56543403230765;
685;11:25:00;'11:25:00;30,672430936418642;;;106,76871275912806;65,42298603702663;174,6871268165595;74,34379968812623;
686;11:26:00;'11:26:00;27,873576334536892;;;105,7650273710243;60,68911907419201;167,33106490429833;68,20490016903571;
687;11:27:00;'11:27:00;27,925127876010478;;;104,38256872302443;84,3662889339299;170,51652670413458;64,56684902243246;
688;11:28:00;'11:28:00;29,659085622169734;;;107,10233740296785;191,35399197977537;174,26825614609783;50,969115968820795;
689;11:29:00;'11:29:00;27,80710788135096;;;106,66403530053798;176,44623842120697;172,88658224860808;55,24393457141841;
690;11:30:00;'11:30:00;29,832290295261913;;;106,3717327305501;184,5973493018625;169,65003493086633;57,92204201679038;
691;11:31:00;'11:31:00;27,79622075944998;;;105,53226276130854;172,91404850005233;176,0106776801515;70,46740548941881;
692;11:32:00;'11:32:00;29,730896051819016;;;105,59511934007973;177,33192994381645;172,0255979934149;62,81701028239153;
693;11:33:00;'11:33:00;30,502795578404147;;;105,14344553720608;183,88043750215485;171,37993917191167;66,82873827713594;
694;11:34:00;'11:34:00;29,432449264730035;;;105,48849941640364;173,85640117762887;170,83199524657485;65,9319651043597;
695;11:35:00;'11:35:00;44,84301303554394;;;107,49655782824162;174,31019590531324;167,9694566726626;51,22038050044844;
696;11:36:00;'11:36:00;145,46927748316895;;;105,3046086824194;178,275971951798;167,9242127312977;85,34409190523705;
697;11:37:00;'11:37:00;141,8532674064763;;;104,98492133105476;175,75928285014567;165,2330868152037;188,16980583458118;
698;11:38:00;'11:38:00;141,26252929525157;;;105,731796926712;181,76639454569238;160,41020639975235;207,09011121360533;
699;11:39:00;'11:39:00;143,50680693322045;;;106,93895773222384;180,55514208260834;198,63172376232;170,13998558180703;
700;11:40:00;'11:40:00;141,74357680683553;;;104,81101982617766;174,07223156908364;203,07042019280166;179,3333846869762;
701;11:41:00;'11:41:00;141,37090933611478;;;109,08779602877945;173,648048810389;201,62065828775206;158,42717808760196;
702;11:42:00;'11:42:00;140,096117642095;;;108,17565972047187;178,46759182859165;199,2503540093184;158,60077330191478;
703;11:43:00;'11:43:00;140,16072837068177;;;108,60789060303;173,5669833829281;83,66677754056593;185,68147695464094;
704;11:44:00;'11:44:00;140,1710738008925;;;105,99871064032487;179,6072525436868;81,95256453165635;189,57158984975229;
705;11:45:00;'11:45:00;140,5079292221306;;;104,71859458177309;180,06032233728482;90,47902324841195;170,5276598601215;
706;11:46:00;'11:46:00;141,78917635694194;;;90,68971381379573;92,75293056321328;81,41737313862714;187,1975821075978;
707;11:47:00;'11:47:00;142,83999482714896;;;91,42957421768384;103,73450329298748;80,95044035614718;158,67163184658116;
708;11:48:00;'11:48:00;140,6506437022881;;;87,60910207996477;94,06044451167533;88,35675054732316;178,58835790928467;
709;11:49:00;'11:49:00;32,78734897498203;;;92,83748904212955;91,16090865809821;87,05947977659058;177,66478399738241;
710;11:50:00;'11:50:00;26,044741898396147;;;90,6814579290375;93,31508998551467;93,48337484097591;202,9966765756611;
711;11:51:00;'11:51:00;26,490842304103722;;;94,60973329197986;90,36529233026165;88,27236665061739;226,17940575372236;
712;11:52:00;'11:52:00;27,220639529185846;;;95,17266802467451;89,3658999446174;86,74806038399663;172,75662982688922;
713;11:53:00;'11:53:00;25,85441825466247;;;99,28992927643644;100,50858329673675;1521,998945049022;161,95813944500244;
714;11:54:00;'11:54:00;30,29708536501459;;;97,90296357409899;98,35027593209392;1478,0725511262617;76,87222481754267;
715;11:55:00;'11:55:00;33,27500986943204;;;97,7091017098898;90,4736655494603;1518,156657683839;60,507243487175764;
716;11:56:00;'11:56:00;25,82686544512612;;;99,4739116652038;92,31047826998325;1619,1874111372283;87,54972557906915;
717;11:57:00;'11:57:00;27,891970114522945;;;96,54760185420716;89,97033953847125;1480,2924068092714;56,64971998162024;
718;11:58:00;'11:58:00;31,11093393000334;;;99,23535692257475;103,04175783679193;1646,6933385563757;83,58306803472757;
719;11:59:00;'11:59:00;27,583909714254773;;;97,42179222222131;94,47629959697404;1526,4002631388923;90,08990111587386;
720;12:00:00;'12:00:00;29,04361458804752;;;97,10793294534058;92,80949452959642;1571,8010912506963;65,03826026151228;
721;12:01:00;'12:01:00;29,049681221021466;;;98,89516869636402;89,96569543671369;1593,8199182717178;64,96151586118494;
722;12:02:00;'12:02:00;28,04331175548874;;;101,3942238823511;91,24644134582847;1658,3365079769135;57,86206215822527;
723;12:03:00;'12:03:00;27,89981774572469;;;96,91065865819668;91,27636150295875;1570,7611233867462;112,41456924285053;
724;12:04:00;'12:04:00;28,949964907033834;;;99,17080128415682;87,92789231908915;1467,7005716409647;116,58480190937148;
725;12:05:00;'12:05:00;28,912509916419165;;;97,15426177991866;97,41826880962066;1470,497122677868;44,928742568258976;
726;12:06:00;'12:06:00;27,958971340205462;;;98,43661442722718;96,96371051848352;1421,3770055015152;63,24758740186526;
727;12:07:00;'12:07:00;54,73488634874674;;;96,34788188035493;90,31823796525607;1521,4730384662244;79,38388345663404;
728;12:08:00;'12:08:00;53,57387317623131;;;98,30690484044567;97,20394878974224;1555,5559009342828;65,41437187911995;
729;12:09:00;'12:09:00;57,80295689976553;;;98,79759721704148;92,87117692538278;1458,3110614315449;69,18154789347383;
730;12:10:00;'12:10:00;65,35840333257599;;;97,38057394157373;86,43503906615862;1496,0227285110445;72,88652608360226;
731;12:11:00;'12:11:00;62,42675502625214;;;95,85115159438678;87,38031711743429;1711,7053841625932;44,81571624780253;
732;12:12:00;'12:12:00;62,272197948441914;;;98,02330276596261;94,47579812742943;1705,913140219428;75,36255580332434;
733;12:13:00;'12:13:00;57,642710332919265;;;98,7708354880764;91,28059260557418;1518,4683734606904;68,47272610412001;
734;12:14:00;'12:14:00;181,4706710845241;;;37,32826522653273;110,5029513699933;92,11105494038888;84,76716166364022;
735;12:15:00;'12:15:00;187,2243569001416;;;37,39752041447937;101,22501717920814;87,85562371012641;54,58276202766348;
736;12:16:00;'12:16:00;181,2867964973211;;;34,94839860045413;92,83131155303774;90,97600095367758;89,57936740860214;
737;12:17:00;'12:17:00;182,36141177118955;;;34,57457007538253;98,73909427883679;220,77008758641543;89,9947447817524;
738;12:18:00;'12:18:00;181,5613384630696;;;34,889620796676226;96,9975680607317;215,47369053700092;101,51526712757085;
739;12:19:00;'12:19:00;182,65538492918694;;;34,37788369582928;221,68813364855612;186,62031116743412;45,9001164344472;
740;12:20:00;'12:20:00;181,68617302888904;;;32,75136479057812;189,9311819545887;188,63112644339031;66,67342640796224;
741;12:21:00;'12:21:00;183,80736271006202;;;31,845642478883924;187,85936951228325;188,25735704956787;71,00475192605813;
742;12:22:00;'12:22:00;181,93029609802542;;;33,95280912405451;185,45280622232073;186,85364527965206;59,21799081355798;
743;12:23:00;'12:23:00;184,77004328140507;;;36,968119763516206;186,19736055631355;187,75352878068765;66,107225401866;
744;12:24:00;'12:24:00;179,9862164183431;;;34,697939054457784;186,27247254413263;188,95087562569637;197,56186403286603;
745;12:25:00;'12:25:00;178,77181457587196;;;37,15960559230124;179,75578111215344;193,44396274475085;201,858017406847;
746;12:26:00;'12:26:00;180,68616291827686;;;36,53765242848519;183,33335974195836;189,32876237983416;188,7375462612331;
747;12:27:00;'12:27:00;188,0226626137706;;;34,336911254516544;180,5661303484002;188,73870468184512;179,884239809385;
748;12:28:00;'12:28:00;183,64010657257788;;;35,43382348869479;176,73725605113484;182,28655566935404;174,6882120051278;
749;12:29:00;'12:29:00;180,8827954103653;;;152,73413242570456;180,14679323902416;190,34668056351165;227,25656695713218;
750;12:30:00;'12:30:00;183,64967565482934;;;924,3780294031365;183,60428204198948;184,97068152409582;221,40643385664882;
751;12:31:00;'12:31:00;182,64958433093804;;;666,1799294240766;186,7163748462315;188,1999174179821;273,17857579235783;
752;12:32:00;'12:32:00;179,16516625855522;;;633,7089766844853;179,21083445259956;187,82532860129567;193,1071672247955;
753;12:33:00;'12:33:00;184,93181187294823;;;708,8364196738981;181,33554690792815;190,19056865876567;242,5810065331155;
754;12:34:00;'12:34:00;180,95880963782875;;;324,75003118734867;187,0571515418674;184,15096618748828;240,12037548060488;
755;12:35:00;'12:35:00;184,6885693546414;;;314,52763395198673;187,89902511189638;1755,798367502019;243,37607684149998;
756;12:36:00;'12:36:00;178,7663658508861;;;330,4156733395477;186,7135168056572;1705,9083243613313;194,54578718462344;
757;12:37:00;'12:37:00;182,0106621376866;;;302,2056373006813;187,45416072000023;1685,717583991243;189,66676335207103;
758;12:38:00;'12:38:00;183,32283507587553;;;304,427108225045;153,0026041879342;1516,4320845764398;187,4819961069336;
759;12:39:00;'12:39:00;183,98743834176193;;;282,6325486706149;152,85335305742814;1543,083891680706;185,46781156316734;
760;12:40:00;'12:40:00;183,3526147982503;;;340,19788552551825;153,07903533214264;1616,744250111169;188,8295248251292;
761;12:41:00;'12:41:00;181,12113787180607;;;406,8585367798616;154,14623889153836;1714,948305856727;186,26095666323545;
762;12:42:00;'12:42:00;179,69975069482925;;;413,4347779502108;154,24407782401337;1576,284417933778;186,31067490874477;
763;12:43:00;'12:43:00;187,26100748423787;;;467,1652260721269;152,76488968704368;1702,481740957526;185,68123312945363;
764;12:44:00;'12:44:00;184,52389204860768;;;456,3215502197602;155,60632237242086;1649,8838407956273;188,64668499297582;
765;12:45:00;'12:45:00;179,99017989348454;;;410,7205480014749;153,40354769313717;1594,7104767392843;182,6137292467896;
766;12:46:00;'12:46:00;182,33919853465008;;;485,52716379239195;153,29011785975982;1709,0270080781067;185,45039014386535;
767;12:47:00;'12:47:00;178,0316101835135;;;493,0651535560256;153,81770979886522;1651,735514632427;211,68017635178504;
768;12:48:00;'12:48:00;181,42918567428606;;;397,907144475979;153,10500704582986;1519,799006575987;216,42349761542218;
769;12:49:00;'12:49:00;180,84592489365187;;;415,5865213298013;154,19704402319803;1478,9330229422246;221,68678022944778;
770;12:50:00;'12:50:00;186,7407450088971;;;457,2826726191667;153,49338216001098;1611,3656709033967;214,79503807708636;
771;12:51:00;'12:51:00;180,25150764317365;;;351,7400763228895;153,5237875610802;1568,3824999628466;215,95255609302035;
772;12:52:00;'12:52:00;181,93311079860896;;;330,8691627217079;153,5676952626599;1678,4043208185412;216,40500769481358;
773;12:53:00;'12:53:00;176,690903758897;;;331,90153417673133;154,96858573507822;1539,6580815231896;208,61596310310154;
774;12:54:00;'12:54:00;181,41834277724436;;;332,64699334740527;152,808605335565;1592,5335726453973;220,08785515935065;
775;12:55:00;'12:55:00;179,14905815326117;;;383,1625296126071;152,7829988223785;1590,6142668276927;217,0878593670242;
776;12:56:00;'12:56:00;180,45456967772313;;;342,8951825716015;153,01218839457906;1695,4485777088923;210,9295682205407;
777;12:57:00;'12:57:00;180,981376076998;;;327,0643874069423;152,5516611560054;183,0712957214053;215,60158431852201;
778;12:58:00;'12:58:00;183,98502222925694;;;360,79152200146785;154,29904164506917;183,74501206725495;214,27933787587847;
779;12:59:00;'12:59:00;184,0549779082218;;;392,65661695542417;153,7273976897629;185,06930603703717;220,17827888738697;
780;13:00:00;'13:00:00;185,89687235776987;;;320,66573655585273;152,192454857931;186,28344603900234;219,13557238732707;
781;13:01:00;'13:01:00;182,6187913025026;;;285,8304190993272;151,93038991044963;189,62669289681776;213,38215875098334;
782;13:02:00;'13:02:00;176,64950821114755;;;285,64144769259826;151,22904042401532;184,74114708085506;216,74322963308262;
783;13:03:00;'13:03:00;181,36680268416862;;;21,92618259649739;152,01456059832347;183,93990995136917;209,99538100318057;
784;13:04:00;'13:04:00;176,66788370858123;;;20,827801049482222;151,9602605088017;186,1248785823023;216,51417648065535;
785;13:05:00;'13:05:00;187,19400246390776;;;21,8888461317513;151,7038303844559;184,19054666258668;221,0264088878805;
786;13:06:00;'13:06:00;185,73675691117862;;;23,157138413897254;150,81501115154765;189,02759008264204;209,30949062705253;
787;13:07:00;'13:07:00;184,21945157834634;;;21,133051064257074;152,2896514034106;184,16658419274674;221,16561873557316;
788;13:08:00;'13:08:00;185,46065196719564;;;20,193311870630094;156,48058022872587;186,88117293406506;220,61685369617103;
789;13:09:00;'13:09:00;180,31076297214182;;;20,74425205694438;156,69272353244486;187,63597429215793;215,0403103421228;
790;13:10:00;'13:10:00;177,59323377400273;;;21,38927792040764;151,72184731058567;187,56562031443244;214,24920960041678;
791;13:11:00;'13:11:00;181,6822235993423;;;20,76599373886905;153,033363969091;182,6674091661669;209,8155742499047;
792;13:12:00;'13:12:00;180,25097940223748;;;20,75062531515496;155,64945627774918;190,29890149848623;215,32384767437944;
793;13:13:00;'13:13:00;55,74934182139684;;;20,810078409096526;156,25854530541136;188,28399845534815;204,74312734875042;
794;13:14:00;'13:14:00;54,81254071524538;;;20,485133867097506;154,27937438461416;188,34634149165754;220,53007867487497;
795;13:15:00;'13:15:00;56,741086839322335;;;21,662210283230582;154,2232635203272;188,79506539944018;212,4397649630492;
796;13:16:00;'13:16:00;49,999172670761446;;;21,532909484972112;154,10231194708288;187,90879794967196;211,58979321309576;
797;13:17:00;'13:17:00;46,33136375164792;;;20,564520168116704;153,89845990597723;182,1788415897786;216,1765400167095;
798;13:18:00;'13:18:00;59,96941818990781;;;21,316055973215622;154,00647113083986;1534,967375345141;210,69468751303526;
799;13:19:00;'13:19:00;54,31790836306641;;;21,529118591978495;153,09137575061246;1759,6168194320403;215,92584961013344;
800;13:20:00;'13:20:00;61,1841371342378;;;19,877660077367644;154,67097602019808;1554,5647820058546;217,53364258512;
801;13:21:00;'13:21:00;57,42266754097502;;;20,96706749356791;153,00936481330336;1468,377762942272;211,72688580312465;
802;13:22:00;'13:22:00;57,564763536436374;;;20,307710690966957;146,1936779486602;1697,6042000377076;216,15011088773002;
803;13:23:00;'13:23:00;56,43702469057703;;;20,38262200565695;185,21549402173147;1731,1479246013853;208,44681778429663;
804;13:24:00;'13:24:00;53,14889710202755;;;20,384171116582504;178,55556530432014;1754,2521639571278;213,09082263011217;
805;13:25:00;'13:25:00;53,25337309054754;;;20,193650586264532;174,83070421381242;1564,1556224811134;221,23680678558702;
806;13:26:00;'13:26:00;54,065449129275585;;;20,127129163864833;172,05741555773204;1615,224533842966;220,77270613325442;
807;13:27:00;'13:27:00;58,4948334124218;;;20,88200691636024;184,31223014946616;1650,8669668241682;210,60935673727298;
808;13:28:00;'13:28:00;59,60577187174631;;;20,30945963403336;179,07971623118567;1454,0596714184564;220,34410221302727;
809;13:29:00;'13:29:00;53,057601150838806;;;22,14474065637814;176,7589596269824;1607,2602303148324;221,80610074937394;
810;13:30:00;'13:30:00;57,83356549884408;;;21,506063971227377;176,4194081672682;1592,2120720765292;213,7097809782864;
811;13:31:00;'13:31:00;54,29025564782485;;;19,421548483364674;179,60429684128442;1588,146185325974;178,63032468747465;
812;13:32:00;'13:32:00;57,42270585019636;;;31,820949052525236;181,6049580247051;1658,979080253988;181,32076137415015;
813;13:33:00;'13:33:00;59,629190674911115;;;82,85741602870473;181,7070020596528;1548,3883290837703;180,21660953777874;
814;13:34:00;'13:34:00;54,8644988620469;;;81,80637777482609;172,76559509733025;1770,8464279825637;184,63187515480126;
815;13:35:00;'13:35:00;57,343848969838774;;;78,65024492949031;181,0901065513314;1612,3747467848548;182,655960813963;
816;13:36:00;'13:36:00;53,49328859924844;;;76,7626176116163;179,69238710058357;1575,7554534019755;178,29330160966782;
817;13:37:00;'13:37:00;50,6852459839691;;;79,51313775655646;182,63714831271156;1409,9093971800648;52,965343938747054;
818;13:38:00;'13:38:00;55,21943454244142;;;80,43118784333444;51,9104099322802;1550,4323712776775;51,62477932640791;
819;13:39:00;'13:39:00;77,57174613074285;;;77,18823838103168;51,83035005125694;1471,5461063300927;50,00256101368085;
820;13:40:00;'13:40:00;140,11518163536007;;;77,26053356740444;52,55143062607718;24,523450512818787;51,67684526212452;
821;13:41:00;'13:41:00;209,7697356779244;;;78,61503277015345;57,30747769872191;23,519090835442494;53,924094010680065;
822;13:42:00;'13:42:00;200,68585693482729;;;77,51774301845886;43,160962094351426;26,437486882889473;53,08816133785636;
823;13:43:00;'13:43:00;196,51686994011152;;;77,63391467439875;50,75312221276889;24,95236032924163;47,75636445361536;
824;13:44:00;'13:44:00;194,54321732703892;;;75,22253972797299;49,45690307537985;26,63440351985335;45,03369680160732;
825;13:45:00;'13:45:00;207,6210713201523;;;76,03502420514292;56,58936193876325;25,990763388932944;53,58125652592283;
826;13:46:00;'13:46:00;201,92567786066132;;;75,50502680644858;49,592718098763434;26,179328118951908;53,24694968323935;
827;13:47:00;'13:47:00;165,74081676558174;;;75,90903557056362;51,68039771621661;24,332058006984614;48,35623828647832;
828;13:48:00;'13:48:00;159,76424454757725;;;76,8352194958039;52,79151743544784;25,984267712379506;50,257996041268726;
829;13:49:00;'13:49:00;164,03167289984552;;;77,78628887447738;60,052972508837684;25,07958447745;49,92222361111388;
830;13:50:00;'13:50:00;166,0262697408452;;;77,1934263141969;57,87273326095808;25,344896283237688;50,99473249975359;
831;13:51:00;'13:51:00;162,32428159586416;;;42,381011959085015;59,578849605279366;24,45602350681979;44,63353365901618;
832;13:52:00;'13:52:00;162,35436612287805;;;20,388326327819357;60,76184452772134;26,387726074095532;52,37517479261743;
833;13:53:00;'13:53:00;163,90626821015613;;;19,828343892989547;63,599092190431136;24,163089646484863;53,00426605894851;
834;13:54:00;'13:54:00;160,90328668747523;;;20,67062210171125;58,30984776798876;24,20796960130104;53,3711573834974;
835;13:55:00;'13:55:00;160,4503026770148;;;21,36326325266913;58,46549748805156;27,255318749524445;50,67319538654541;
836;13:56:00;'13:56:00;164,77682673969312;;;20,94469195703042;58,43631163557621;26,461095523632167;46,244918806878914;
837;13:57:00;'13:57:00;52,334810801561346;;;20,965933007129273;60,8145434428794;23,519918973279932;53,52566458139434;
838;13:58:00;'13:58:00;50,255992153335725;;;21,093754191731513;57,65306758554337;24,493422019492172;21,249592328260746;
839;13:59:00;'13:59:00;53,267108275354396;;;20,130098023849655;61,93876384802805;26,313140778809156;20,53973886113376;
840;14:00:00;'14:00:00;49,88463493141975;;;22,177845343269098;57,312728555910496;23,758888977033298;81,63318165248509;
841;14:01:00;'14:01:00;49,27520945381496;;;20,11980552655141;120,4197942654864;25,856896158551045;143,62556082872104;
842;14:02:00;'14:02:00;51,84753911950331;;;19,75731791609059;183,98379255441483;20,113539399295917;138,44954711467184;
843;14:03:00;'14:03:00;50,711016716264;;;20,129073589664767;174,57559783220805;28,27492996009267;135,88220008192343;
844;14:04:00;'14:04:00;49,73788047081777;;;21,01957041138205;176,66189759849544;89,50815943094274;136,51516613005742;
845;14:05:00;'14:05:00;49,392757865787786;;;21,221750387104088;172,0463795930041;151,12688710933818;136,38200376792446;
846;14:06:00;'14:06:00;53,88657872297796;;;21,532328901968132;172,0920864941213;144,87001006725077;134,75162242811675;
847;14:07:00;'14:07:00;52,70124531791916;;;20,18689475284821;176,3568545227805;144,910092049745;134,89097271286832;
848;14:08:00;'14:08:00;53,31340411232415;;;20,343238529506962;174,53415831811327;143,8162208567718;133,68719915801967;
849;14:09:00;'14:09:00;45,59801148318909;;;20,714179695572778;167,0509755247799;141,54042396730478;133,33455959428912;
850;14:10:00;'14:10:00;45,797781469293376;;;21,40912591408776;173,2555487522614;143,2015387657592;134,13038910050946;
851;14:11:00;'14:11:00;52,17514681773437;;;20,90586905871995;175,47288296383664;144,07194562362437;134,38237274781247;
852;14:12:00;'14:12:00;59,059327220360494;;;21,559930094761334;172,66629619743154;145,18114617352606;132,35251893115654;
853;14:13:00;'14:13:00;52,775971885447326;;;21,341166409825558;169,86812273263922;143,04606404983127;133,8870124359529;
854;14:14:00;'14:14:00;57,035391712612025;;;21,46787392336811;170,53174797251083;141,5272358689889;134,61896031415603;
855;14:15:00;'14:15:00;53,53820479916971;;;22,421322561995957;178,08729400725548;140,67883748458166;136,1595181167163;
856;14:16:00;'14:16:00;49,736824710674995;;;19,790995895834573;58,762654954863116;141,1855510528311;24,480010856251617;
857;14:17:00;'14:17:00;54,46812317429395;;;20,083504917254686;62,20275251479606;142,5613252857036;21,678040826337238;
858;14:18:00;'14:18:00;45,9243709789293;;;19,332478991780757;60,01804546274566;143,1399973730582;22,02399214956553;
859;14:19:00;'14:19:00;47,79868376709295;;;19,888563158293778;26,8847995101795;142,64842132150747;20,659364552922334;
860;14:20:00;'14:20:00;54,939393815782736;;;20,550722304804697;22,585988379934772;141,61768764273523;20,658829626828624;
861;14:21:00;'14:21:00;52,372472144213134;;;19,152092216098062;29,42689246698135;142,3151428679998;20,5612134327989;
862;14:22:00;'14:22:00;52,89061781208666;;;20,04929566566571;30,087743545154765;143,77763371060348;22,19879056348215;
863;14:23:00;'14:23:00;46,74837997609452;;;23,164377811323355;27,697116619608146;31,49876279779842;20,690271024670476;
