Electricity.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
631;10:31:00;'10:31:00;27,238581329421518;;;33,35752663260976;27,9791968158382;27,541165375379244;26,61810464236201;
632;10:32:00;'10:32:00;25,90664630686799;;;34,24065805972257;26,742755536280825;28,947335816609023;27,830026910543175;
633;10:33:00;'10:33:00;27,35753317121844;;;34,85882050198963;27,36962310497937;27,363294806420356;28,138963279969033;
634;10:34:00;'10:34:00;27,878971201754265;;;35,7925540537852;27,44025775647176;28,893384405374533;28,168053056373044;
635;10:35:00;'10:35:00;27,419841324311236;;;36,08862662450888;28,058187516022635;28,000487702229716;26,847863601840697;
636;10:36:00;'10:36:00;27,58166541086634;;;34,287048486446885;27,390275422739894;26,532951033447915;27,331517264735346;
637;10:37:00;'10:37:00;26,160071756095363;;;29,53060509409404;27,73781110080818;28,020301170972882;30,205947084986885;
638;10:38:00;'10:38:00;26,82958443796096;;;29,662560293854632;26,899175484165987;31,011552048763736;26,702917288181585;
639;10:39:00;'10:39:00;27,34960706728758;;;36,87376244830787;27,537981175530774;26,325396435154882;28,858954509176655;
640;10:40:00;'10:40:00;27,104459515689697;;;40,452993368456916;28,772518240864475;28,42418727109349;28,13581749508786;
641;10:41:00;'10:41:00;28,69189038653502;;;37,01305406302917;27,89608308667883;28,26473179143602;28,042005968960883;
642;10:42:00;'10:42:00;110,87088547373104;;;39,29564441451838;26,942509891752497;27,837827031435392;27,60831231422233;
643;10:43:00;'10:43:00;103,80943198159503;;;43,01619210723482;27,504543201282633;27,31588643601261;27,95034445526873;
644;10:44:00;'10:44:00;103,2891197494947;;;39,527855910175546;26,134854302562935;27,00386555855443;27,71616764937763;
645;10:45:00;'10:45:00;102,66940345269997;;;39,193899950033746;27,425172616632246;27,549438393842156;27,217271072379308;
646;10:46:00;'10:46:00;103,896456823961;;;40,8101140645559;27,720542146112457;28,310299519901072;28,16138425278568;
647;10:47:00;'10:47:00;104,7244298991417;;;38,29392013703481;27,504332054495226;27,909328193806267;27,063308585393223;
648;10:48:00;'10:48:00;106,21387148060086;;;36,553583995321006;30,843358349326202;26,72162282737082;26,55892728977993;
649;10:49:00;'10:49:00;103,40710976484138;;;35,96408301475228;27,377108234849377;26,66587350488413;28,327834611939647;
650;10:50:00;'10:50:00;49,39792638292874;;;33,716608808890015;28,022851887077923;26,702204492242497;28,23021135207613;
651;10:51:00;'10:51:00;26,98172923129083;;;35,56079232240334;28,684475727939503;27,356761536938198;27,241014113218668;
652;10:52:00;'10:52:00;28,131549062738834;;;35,22259526083267;27,462182027153187;27,56950077079335;27,01225347953973;
653;10:53:00;'10:53:00;26,305994944503567;;;34,426036862726235;28,280577191884106;26,964660349281893;26,607957629772397;
654;10:54:00;'10:54:00;27,206415222109413;;;33,79269784320704;27,55203691131627;27,132749406060494;26,91764616406861;
655;10:55:00;'10:55:00;28,564479736948343;;;75,32502608524238;27,960058359562808;27,46774770975756;28,138382661058277;
656;10:56:00;'10:56:00;27,94243554644138;;;71,6618335661488;28,03666305645111;26,27433591712294;27,378664002965973;
657;10:57:00;'10:57:00;27,201125260472303;;;70,55585657984791;28,662852755252842;26,820781977990258;27,098012544682735;
658;10:58:00;'10:58:00;27,831413857389162;;;73,98971897740732;27,44896569059294;28,16894300557427;27,38577024660549;
659;10:59:00;'10:59:00;27,741908941781517;;;75,69859201227608;27,18719764414474;28,084135747966286;27,946099389276025;
660;11:00:00;'11:00:00;27,502227805938617;;;73,56864598566858;26,66055700161454;26,92698326992141;28,68993708769963;
661;11:01:00;'11:01:00;27,5244010030218;;;43,00744004044245;28,824576508475456;27,400476155829534;28,26781326638739;
662;11:02:00;'11:02:00;27,242638792582113;;;32,89776966725627;26,991306120899424;28,463074319300848;28,203942893445234;
663;11:03:00;'11:03:00;26,26412431673886;;;37,343106588293224;26,367563562690037;27,977305308964475;27,79131486465497;
664;11:04:00;'11:04:00;27,26483455486767;;;34,00766652221249;26,370362889549263;28,062165252290242;26,7289456427723;
665;11:05:00;'11:05:00;28,991060614387308;;;35,05636336912398;27,696271836956377;27,482432845010674;27,578342567077126;
666;11:06:00;'11:06:00;27,45346840380226;;;26,298196665123303;26,654561375337224;26,733299728778338;28,385744441551264;
667;11:07:00;'11:07:00;26,584024325167228;;;212,6442532629798;28,695639244114165;26,653245949387237;28,02202076864746;
668;11:08:00;'11:08:00;26,797189271066507;;;231,76469581622047;27,65287961127433;110,6563322731028;28,967710495227962;
669;11:09:00;'11:09:00;27,617444055539394;;;242,53989095024394;27,782852507500053;103,92740558850022;111,21231082901961;
670;11:10:00;'11:10:00;28,082389419752282;;;194,3374622181903;27,834756363755073;102,40353618430836;103,49064701161832;
671;11:11:00;'11:11:00;27,15895934323427;;;208,83387598896408;27,196359530273327;102,16907565985295;103,58018168542243;
672;11:12:00;'11:12:00;27,571147406130827;;;217,88620152126904;27,243039489298596;103,29316470083337;102,63782945959574;
673;11:13:00;'11:13:00;31,16729715362772;;;265,45060713479194;27,391459764767124;105,52807642637241;102,16546613550753;
674;11:14:00;'11:14:00;27,832110451846155;;;233,15686510882878;27,1678219317323;104,15768637439977;102,49258576252834;
675;11:15:00;'11:15:00;26,946441123602966;;;197,42532276115455;27,46998070950915;49,686425141628604;104,6638789831695;
676;11:16:00;'11:16:00;26,565774099593433;;;107,18661459574567;27,411926581218236;27,030785151620208;103,01082623453544;
677;11:17:00;'11:17:00;28,267157502667125;;;117,14079540449568;27,51291464805057;27,329070703653837;49,907307703905445;
678;11:18:00;'11:18:00;27,676064578463688;;;98,36886630175897;110,46671835311246;28,523238708696844;28,335246623360852;
679;11:19:00;'11:19:00;27,85940495596693;;;90,18811564531555;106,16203795897765;25,117043204195696;26,796172405490367;
680;11:20:00;'11:20:00;27,100291698578058;;;124,71345331248536;102,15761603484381;26,725026066212912;28,84983102378166;
681;11:21:00;'11:21:00;26,241043181419677;;;106,50410117451757;103,78817021812375;26,847292986910613;28,899868399873313;
682;11:22:00;'11:22:00;27,519973508483783;;;90,85247594006654;103,02186397072269;28,112858288765903;27,42580030489354;
683;11:23:00;'11:23:00;27,330500890950162;;;116,31901136273275;103,93629015439319;26,677007970671948;28,20571431530751;
684;11:24:00;'11:24:00;28,33561580557028;;;110,16708698981527;102,72620199476042;27,511723336748556;28,064674361434733;
685;11:25:00;'11:25:00;27,5653389485181;;;112,59907037013171;50,16865188111306;28,982821779036705;26,52177767154213;
686;11:26:00;'11:26:00;26,695578748863493;;;1302,9092097827015;28,133705212318077;27,37017638460577;26,865335704659227;
687;11:27:00;'11:27:00;27,87163130673867;;;1409,7496752885017;27,369022706925623;29,032110962749734;26,91484786214641;
688;11:28:00;'11:28:00;27,961631214994856;;;1433,675282637041;27,935964362038792;27,11147459592552;27,48633016265925;
689;11:29:00;'11:29:00;28,14056133154527;;;1453,0450112699723;28,160662496561084;27,35035966005305;27,242693760323977;
690;11:30:00;'11:30:00;27,245382032812568;;;1068,0490264984223;26,973063817353694;27,224722413081434;28,120580525040115;
691;11:31:00;'11:31:00;27,252180686460502;;;1022,5061997787967;28,248862913949367;27,70472418964354;27,55066160114635;
692;11:32:00;'11:32:00;28,317964155670587;;;828,5537765438578;27,405247654476383;28,080332466086322;27,477416266836222;
693;11:33:00;'11:33:00;27,838771122737384;;;795,5884681453252;27,90288509441846;27,951518081721787;27,38993616385219;
694;11:34:00;'11:34:00;26,79657754505414;;;839,6450821057122;27,060391177173727;27,48809705045808;27,769787346063033;
695;11:35:00;'11:35:00;27,245058647469477;;;820,6754582584771;26,61139002968559;28,02926859371635;27,77231188305609;
696;11:36:00;'11:36:00;27,69157779237664;;;777,5940495276394;26,72079688630898;28,627143141074146;25,912387160837344;
697;11:37:00;'11:37:00;27,623974132066447;;;837,6986700413995;27,574211192364352;28,2386548567569;27,097688442003964;
698;11:38:00;'11:38:00;27,820401761915946;;;761,9495081487148;28,78295056278629;27,63771016603053;27,167702763996544;
699;11:39:00;'11:39:00;27,49484446938107;;;832,2962023585328;27,02917863480598;30,195940869178653;28,631389309583817;
700;11:40:00;'11:40:00;27,551511182764067;;;867,2565326122937;27,26040878469476;27,580039689848814;26,755374467494324;
701;11:41:00;'11:41:00;26,880778287425137;;;812,0706027302022;27,839525475946765;28,38977178146366;27,188049788351854;
702;11:42:00;'11:42:00;27,853907370083;;;823,3172241318215;26,417856743705883;26,617698061574714;27,970830920663467;
703;11:43:00;'11:43:00;109,72520389854444;;;773,9508640757513;26,483436354034684;27,381984963583307;30,17259819345825;
704;11:44:00;'11:44:00;104,5075767337621;;;767,9780697103788;27,21185430618097;27,412961279696972;27,274591532366433;
705;11:45:00;'11:45:00;103,07110163487262;;;790,8497952568061;27,36724011412146;26,260753758824862;26,668305748130347;
706;11:46:00;'11:46:00;104,39468793883253;;;1252,9184758742504;29,10417726840857;27,58415617179984;26,509404477348987;
707;11:47:00;'11:47:00;105,19990741454755;;;1505,3025296336352;27,93923790288217;27,195384839440948;26,80618054862181;
708;11:48:00;'11:48:00;103,11159170635679;;;1382,8275341642761;26,908138071347103;27,07791745083605;26,983032884953413;
709;11:49:00;'11:49:00;48,895845648944835;;;1408,055175668253;31,069908950967758;27,441746920180194;27,4773540354265;
710;11:50:00;'11:50:00;28,194721444773116;;;1417,918743334093;27,187276953829553;26,411655917256848;28,590845054783166;
711;11:51:00;'11:51:00;26,948020724609975;;;1449,1444261733036;26,700073188132126;28,232622639575233;28,06881296946463;
712;11:52:00;'11:52:00;27,745521012418397;;;1438,0456567290896;27,04085970963571;27,737474337221038;27,277484292458322;
713;11:53:00;'11:53:00;26,802940939960994;;;1395,5997014397974;26,718425683615372;27,760902196436724;26,414273390429024;
714;11:54:00;'11:54:00;28,406558321389767;;;1209,7662623359356;28,809850751547785;27,052712862488153;27,37592370451758;
715;11:55:00;'11:55:00;27,32620487177097;;;1033,0613105177208;26,81825742251958;27,860730340263437;26,20200443451267;
716;11:56:00;'11:56:00;27,2664416486572;;;1095,0888402939454;25,811753185928588;26,609868765203647;28,31204624548007;
717;11:57:00;'11:57:00;26,094416653158568;;;1169,5685579070744;27,64013917649794;26,912534309805274;26,95992837357977;
718;11:58:00;'11:58:00;26,976080952736027;;;1090,4697611042832;27,43059199986979;27,72766236613438;26,848157447919704;
719;11:59:00;'11:59:00;27,317527237413223;;;1075,2972891123222;28,10177240465864;27,334412371051968;28,496657850003697;
720;12:00:00;'12:00:00;27,87161304989793;;;823,4951998802559;27,646515233348804;26,758366527736925;26,938974045561626;
721;12:01:00;'12:01:00;27,777694962909834;;;795,5383148839444;27,61936268158556;26,75625409176205;27,842900538759;
722;12:02:00;'12:02:00;28,03936045765056;;;802,5060825635827;27,8753082945603;27,374212364397454;28,027628973763846;
723;12:03:00;'12:03:00;27,092005127464414;;;175,8866937734457;27,460834624466123;27,552149204395885;28,097390182703755;
724;12:04:00;'12:04:00;26,60449064963264;;;175,34611959381022;28,53229315098133;27,908497219963525;27,17636948492524;
725;12:05:00;'12:05:00;27,291856037484244;;;173,04526885308135;27,525445812906078;110,56017299096405;28,171217705888527;
726;12:06:00;'12:06:00;27,329991335910048;;;90,65970283835787;26,575308273792643;104,71904847328639;27,936555417921554;
727;12:07:00;'12:07:00;26,70923033346025;;;86,67891772708155;27,137247260355316;102,44883208992417;28,73795185565467;
728;12:08:00;'12:08:00;27,828186994006217;;;81,76625387824488;27,247894343460295;103,9398753921236;26,93530407093123;
729;12:09:00;'12:09:00;28,951430460323984;;;99,33488528589228;27,27227783619578;104,19033127492388;26,334034642748325;
730;12:10:00;'12:10:00;27,395867868179582;;;71,20403148680138;27,799474475801127;104,17266787722966;29,101503951282307;
731;12:11:00;'12:11:00;26,185457200521334;;;90,17821888229425;28,85901131294294;49,14681560043116;27,04027053221023;
732;12:12:00;'12:12:00;28,074230828995752;;;95,39970985697076;27,759045191054188;26,942499828016807;28,58167816635997;
733;12:13:00;'12:13:00;29,885652818532826;;;93,03197201633176;27,308418622672555;27,96966627936533;27,656119600307743;
734;12:14:00;'12:14:00;28,05044210052315;;;98,3427705572771;28,194763192484785;27,14551600302844;27,033704547512837;
735;12:15:00;'12:15:00;28,54492402252818;;;83,4678666868722;26,991949691950623;26,983039353150843;28,725584840501586;
736;12:16:00;'12:16:00;27,672767476130673;;;92,31892854352643;27,085791930011116;26,605673913047063;28,20355018184752;
737;12:17:00;'12:17:00;27,74721970244007;;;91,12862704834099;27,870209089800532;28,202549863141982;111,74092741157659;
738;12:18:00;'12:18:00;27,20894188815094;;;83,65580471059539;27,743773655186025;26,587760645071675;104,94816064043277;
739;12:19:00;'12:19:00;28,99531637742388;;;81,57735231868155;110,1798842927131;27,20765687913439;103,18119454613748;
740;12:20:00;'12:20:00;28,02643973185202;;;89,74351136747599;105,18329863441713;27,55655110653823;103,9225790783435;
741;12:21:00;'12:21:00;26,707311855016695;;;89,60702217162438;102,98876363959221;27,356630032619538;103,99176689620151;
742;12:22:00;'12:22:00;27,51622656893064;;;98,74346849492083;102,94442240981036;26,60578766693584;105,19322134129335;
743;12:23:00;'12:23:00;26,452029616210595;;;102,2972026193127;104,0731055704105;26,308026306609687;103,55126807861662;
744;12:24:00;'12:24:00;28,212110138224045;;;76,7812104318458;103,4663735066575;27,724661768761408;49,855390084641805;
745;12:25:00;'12:25:00;26,704513239118704;;;82,67128091901343;103,81893563243514;28,181871457554635;49,635238309612404;
746;12:26:00;'12:26:00;27,54447429887183;;;86,87441915113276;49,915200148767184;27,07359859412871;26,999914452024253;
747;12:27:00;'12:27:00;27,532976949299535;;;87,83624201760064;28,76770720509368;27,99080508475916;27,09900639333629;
748;12:28:00;'12:28:00;27,896350180911554;;;95,27639838061093;27,809746724114632;26,83156486403194;27,154731906838894;
749;12:29:00;'12:29:00;26,935061394349482;;;92,0176564573513;27,712968933589714;27,808891334289086;27,497286768897403;
750;12:30:00;'12:30:00;27,497105072066034;;;13,572762542051663;26,96986213105619;30,82516872785834;28,382058316695716;
751;12:31:00;'12:31:00;28,13631137130972;;;14,066346944986325;27,76869394124421;26,96103090586255;27,601308654059352;
752;12:32:00;'12:32:00;26,620430875065882;;;92,6450588866893;27,34746138685169;27,664960980652108;26,79193529295517;
753;12:33:00;'12:33:00;27,02308339108053;;;90,08058707816971;27,801454599674834;27,365621118665537;27,41384993827623;
754;12:34:00;'12:34:00;26,128440954337236;;;92,74502070012929;27,031707361146474;26,773062764362646;27,319285959235604;
755;12:35:00;'12:35:00;27,33088321234018;;;97,11383450552184;28,523457282939237;27,477130744998593;26,518277704556027;
756;12:36:00;'12:36:00;27,426894867264476;;;84,30575799594803;27,647802401273225;26,018176903319034;27,130301731364995;
757;12:37:00;'12:37:00;28,436534491119353;;;73,23082964591823;27,389136744621204;27,91969966205187;27,99483109425738;
758;12:38:00;'12:38:00;27,020224894200467;;;85,66315312418106;28,387030699156302;26,678803187761673;27,691041263116514;
759;12:39:00;'12:39:00;27,691348361823685;;;95,89998750246947;28,28931953687916;27,594055707856395;26,903619689333684;
760;12:40:00;'12:40:00;28,60351982705268;;;94,18297343200749;27,266503816524924;27,564813951225062;27,448440444033256;
761;12:41:00;'12:41:00;27,361719344565827;;;87,12845381591033;27,201287397044577;27,86046017288941;27,11678613412654;
762;12:42:00;'12:42:00;26,69479540245743;;;1373,8604130160288;27,74233034962087;28,498725021549433;28,581051039976032;
763;12:43:00;'12:43:00;27,30638013022906;;;1458,2865826533346;27,383143848589324;28,380498148934485;27,976227159920427;
764;12:44:00;'12:44:00;112,1133152999496;;;1414,5666170873224;26,504087965383157;28,77807914256534;27,08914212908488;
765;12:45:00;'12:45:00;105,308220992867;;;1138,2061721242667;27,98479650165742;27,712948429196175;27,132480001338088;
766;12:46:00;'12:46:00;102,77429704466712;;;941,4910988369733;26,982711746662282;27,54821359129912;27,326169358326457;
767;12:47:00;'12:47:00;103,09284308601951;;;775,7357710116347;26,498313646061447;27,295713733359435;26,484248297077368;
768;12:48:00;'12:48:00;104,14680584194845;;;923,8108370540288;29,767172442594877;27,17051141596943;28,07658762540852;
769;12:49:00;'12:49:00;104,28655653926083;;;833,7444750836006;27,228796306022677;26,458518129191653;27,373935278826604;
770;12:50:00;'12:50:00;103,82090330228394;;;895,8241690943742;27,240234604539907;26,866588146331125;30,989792072615348;
771;12:51:00;'12:51:00;50,504442143546434;;;759,8501975400657;27,817585195887137;28,358875974855252;28,35343967056493;
772;12:52:00;'12:52:00;27,74453102166349;;;797,7533171538981;27,051406701759923;28,409115631293293;26,600526127149116;
773;12:53:00;'12:53:00;26,368710743757106;;;849,2873962135548;28,093232526717998;27,432721530612103;27,55450891541842;
774;12:54:00;'12:54:00;27,41907652481014;;;742,4173945264253;27,041816852993936;27,78864138207787;28,574929237197935;
775;12:55:00;'12:55:00;27,41280080412143;;;793,5050732503681;27,45890749552238;28,14717071087334;27,58380498103002;
776;12:56:00;'12:56:00;26,66538366888491;;;919,7054279632937;28,785761044031588;104,21613839174077;28,05377289261974;
777;12:57:00;'12:57:00;27,297638033914325;;;782,4332894355523;27,019079251945115;102,97891381761414;27,23555546268184;
778;12:58:00;'12:58:00;27,797589824878923;;;1191,5223778526672;27,33597353043579;103,02081461899579;26,596380839775804;
779;12:59:00;'12:59:00;28,726924263602687;;;1572,9339754257705;28,15966789279141;103,99078479163465;27,182290985136248;
780;13:00:00;'13:00:00;26,719731253055777;;;1464,4853448815397;27,395609196660967;105,26931958621641;28,111264021183036;
781;13:01:00;'13:01:00;27,205553997523932;;;1405,4068224233704;27,214894489401377;48,72998246020317;26,576426767638946;
782;13:02:00;'13:02:00;28,060307156406495;;;1405,3156966057854;27,935856613494593;26,87535029873002;26,53918405791783;
783;13:03:00;'13:03:00;27,161338456958052;;;1400,9994631827599;27,829782806941687;27,46406100624076;26,97274378822947;
784;13:04:00;'13:04:00;27,401454707135954;;;1139,449787514009;25,90047890848185;27,731299108790047;26,742199977335616;
785;13:05:00;'13:05:00;28,021912976534793;;;988,5722461093408;27,029988547815393;26,731608540491894;28,983595366634916;
786;13:06:00;'13:06:00;28,189910402803495;;;1193,4790683004649;27,508247991140273;25,872770265111647;27,196759988111094;
787;13:07:00;'13:07:00;29,169027901884572;;;1060,5029256640048;27,2074903435157;27,436328857076063;28,49602307851137;
788;13:08:00;'13:08:00;27,779517108293238;;;834,0541594207041;27,18257445407848;27,025079688858625;25,64117729418995;
789;13:09:00;'13:09:00;27,84245092148049;;;938,7834712250028;27,36940676805291;27,760780180786192;28,673280295782344;
790;13:10:00;'13:10:00;27,622381319267767;;;729,4838809356859;27,07909606555022;26,52373130943741;27,32383715299277;
791;13:11:00;'13:11:00;27,968395531969655;;;166,92201045091795;27,475672161822715;27,708364068117223;27,274668739997267;
792;13:12:00;'13:12:00;26,753294579790758;;;180,36150825721728;27,281040399333833;27,227047462131914;27,635844974242076;
793;13:13:00;'13:13:00;25,897198319397923;;;93,54290490847889;28,49761116500035;25,605268049940545;27,836657184564093;
794;13:14:00;'13:14:00;27,58856080754762;;;92,594026972697;26,94662999962594;27,42403376993142;27,447393753898243;
795;13:15:00;'13:15:00;30,78200135347001;;;90,42260062052038;28,501286164089645;26,46377840258307;26,145738636067478;
796;13:16:00;'13:16:00;28,02542140806047;;;83,99950412804402;26,374886328480432;27,549884205171928;26,834776407452868;
797;13:17:00;'13:17:00;27,296830293958763;;;91,810786628395;28,179721898498574;28,431789285976492;27,054169030679937;
798;13:18:00;'13:18:00;27,617636960926557;;;94,46103070299314;111,03030398022744;27,061611070061062;111,27951824189674;
799;13:19:00;'13:19:00;27,13301683194835;;;94,26698499758699;104,71407396497239;28,025743441237704;104,40379941081;
800;13:20:00;'13:20:00;27,59340111163646;;;105,14278562889449;103,8336426017444;28,995667054747585;102,6552015656313;
801;13:21:00;'13:21:00;26,246673970715356;;;73,60175235548216;102,89653996423415;27,16868509472164;103,07225899374782;
802;13:22:00;'13:22:00;26,774436299660024;;;88,7695357009363;103,56089829093273;30,167987300372072;104,47108529294314;
803;13:23:00;'13:23:00;26,697083520302954;;;82,95209595967215;105,58354243646711;26,92892218048336;102,86565618330691;
804;13:24:00;'13:24:00;26,455550382235845;;;104,28118851351307;104,10186108813883;27,703480041495673;49,27223341056724;
805;13:25:00;'13:25:00;26,974295175132184;;;81,93276132514849;50,476425178175525;27,84616901470661;27,08262453883057;
806;13:26:00;'13:26:00;26,151402309446375;;;96,68915106735827;26,306322352462157;27,221123901557668;27,84215825924757;
807;13:27:00;'13:27:00;25,768512696606045;;;109,72641061715903;27,56969999329559;26,92328582750712;28,658628633908734;
808;13:28:00;'13:28:00;28,137333156972282;;;98,69633802856104;27,664911526900248;27,000289492651163;28,272570603749518;
809;13:29:00;'13:29:00;27,388596157433966;;;92,64276741642855;28,625866211192598;27,410367632737376;26,804623572987015;
810;13:30:00;'13:30:00;27,18029258741938;;;13,402720964124915;28,469623268005115;26,77304966663779;26,623362660520858;
811;13:31:00;'13:31:00;27,68474606289933;;;13,795740240963202;28,237585476212704;26,48371669419732;26,644280407233186;
812;13:32:00;'13:32:00;27,02558045597612;;;13,574152722801506;27,60530273741844;27,58669419046553;28,127456326343452;
813;13:33:00;'13:33:00;27,59625530177044;;;13,158068798796823;27,12894048506884;27,477222926020648;26,669557973841776;
814;13:34:00;'13:34:00;27,51900885570993;;;14,092906547545516;27,80824680581876;28,123373417267473;27,215438501304938;
815;13:35:00;'13:35:00;27,091057617084743;;;13,584231478683668;27,260648936564397;27,136206246932147;27,954845529169834;
816;13:36:00;'13:36:00;28,717476406777074;;;13,573419402743761;26,869399927925606;26,243002269952566;28,16684942621648;
817;13:37:00;'13:37:00;27,996993409336014;;;13,73045515795496;27,37944323097456;27,792987429169695;28,599747206332765;
818;13:38:00;'13:38:00;27,717249866583874;;;14,209563528723159;27,16015898011581;27,88857902550892;27,22889741053409;
819;13:39:00;'13:39:00;27,60624899316423;;;13,413362573407813;27,684643830343525;27,25808524693541;28,379255119749935;
820;13:40:00;'13:40:00;27,40607962857196;;;13,71581952349409;26,96672616992082;27,90546617175837;28,315798960977553;
821;13:41:00;'13:41:00;27,828450120005574;;;13,950152242101282;28,522149504961494;27,154086872532787;27,50574147815825;
822;13:42:00;'13:42:00;110,95458671206059;;;13,679211786019604;27,50833956704034;27,113474330269312;27,282517543934528;
823;13:43:00;'13:43:00;103,6834921082103;;;13,69852324000415;27,8351822747005;28,461260712966713;28,289140906050534;
824;13:44:00;'13:44:00;102,3495791530187;;;13,093358089915101;27,62564261859157;27,906883226062018;27,975998474213352;
825;13:45:00;'13:45:00;103,73680847338412;;;14,058986012854824;26,644349721254425;27,967138176760685;30,87176602577173;
826;13:46:00;'13:46:00;103,74512406717668;;;13,77741571326232;28,23712083080438;27,23960598707908;27,89170872754608;
827;13:47:00;'13:47:00;103,8194004471377;;;13,60832877318001;31,14482565083375;27,6740224835061;26,709514057570615;
828;13:48:00;'13:48:00;48,71095542278705;;;14,438238792666455;27,4927682574971;27,40414597002045;27,663376343681538;
829;13:49:00;'13:49:00;26,75750273372645;;;14,247744893570394;27,114693432503522;26,819238777349906;26,514487871891877;
830;13:50:00;'13:50:00;27,58517440446;;;14,52656668120499;27,28827859091627;27,94231784142448;27,428105713389826;
831;13:51:00;'13:51:00;26,27671533798999;;;14,290268795537969;27,014243078800988;27,27915613705008;28,740454061357372;
832;13:52:00;'13:52:00;27,60811295042774;;;13,699303720786375;27,68384703122805;27,92013112528869;26,666279672076975;
833;13:53:00;'13:53:00;28,21124053525179;;;12,994995572134318;27,3493132074909;110,05286126594349;27,75647517935483;
834;13:54:00;'13:54:00;28,577633603803115;;;13,739436989311228;28,093110248206766;103,58088755708108;27,199494677765912;
835;13:55:00;'13:55:00;28,42517248783802;;;14,18161054630675;27,40423765225278;103,45086956549281;28,16803061304831;
836;13:56:00;'13:56:00;27,59208942070824;;;55,78500793768259;26,922692403559353;102,2201678001818;27,17379262788546;
837;13:57:00;'13:57:00;27,663324757401043;;;51,93537946543427;27,579275659294453;103,2992445595281;27,06623726078821;
838;13:58:00;'13:58:00;26,211404884539988;;;51,38351310303336;27,56555518504578;104,1440184792702;26,709720724114394;
839;13:59:00;'13:59:00;27,60470854994989;;;51,203096764218;26,090048673603953;102,75465160135018;27,831574824086747;
840;14:00:00;'14:00:00;27,145283658939505;;;51,70578497940035;28,255187578601657;50,23630663382605;28,61720903442676;
841;14:01:00;'14:01:00;27,12951878251117;;;52,17912804734555;28,723755922990513;27,34327797260196;27,541600280814905;
842;14:02:00;'14:02:00;28,146215410179533;;;51,23055473095783;28,156930833919628;27,751662443944802;27,821123354301253;
843;14:03:00;'14:03:00;27,02511479626665;;;24,261263558707178;28,169049864823233;27,05203041297707;27,1929750239878;
844;14:04:00;'14:04:00;28,504175660968265;;;13,99947942554175;27,105136349578498;27,363242976628932;28,226083456760506;
845;14:05:00;'14:05:00;26,721033601101734;;;14,3301385869001;28,4075519819463;27,026348005915093;28,535333224921835;
846;14:06:00;'14:06:00;26,285153753474304;;;13,38690202877116;28,203677383491303;27,495473397004456;26,82579364594774;
847;14:07:00;'14:07:00;28,01948717818374;;;13,866021296577959;26,775859839846667;27,633995831161023;27,475671288609842;
848;14:08:00;'14:08:00;27,882222887281145;;;13,2285110496891;26,63085705917187;27,918478023209634;26,864838776721538;
849;14:09:00;'14:09:00;27,610788000403748;;;13,950416986607843;27,578778739383498;27,659332712249647;27,365750110190483;
850;14:10:00;'14:10:00;31,057774707533625;;;14,501568667163287;27,547699229412913;26,07142104769961;27,219237141151773;
851;14:11:00;'14:11:00;27,189630928521904;;;13,640534979519606;25,85572547708166;27,66024290837175;27,801668626748665;
852;14:12:00;'14:12:00;26,613016394088376;;;14,198638244619792;27,695678282581138;28,625815381707415;28,871081057803373;
853;14:13:00;'14:13:00;25,958264051866262;;;13,710364528149274;27,845425550329914;27,171815211441565;108,95178770443127;
854;14:14:00;'14:14:00;27,990952960136823;;;36,550945801980184;26,97385101950509;27,65165819439282;103,66505380184563;
855;14:15:00;'14:15:00;28,561968327833043;;;34,6464768810595;27,065098058677776;26,64276828906006;102,36914425726675;
856;14:16:00;'14:16:00;27,291398322638813;;;31,757953814846232;28,14517944748439;27,124798836900318;102,95411660153835;
857;14:17:00;'14:17:00;27,07436004839252;;;35,45450958884581;110,74917784467941;27,160449569283188;103,35294783551326;
858;14:18:00;'14:18:00;28,482743559467817;;;36,35062294396602;104,86501525900621;27,993738893946574;104,91405835592758;
859;14:19:00;'14:19:00;27,371845737136724;;;36,24364189214982;102,75143501620784;27,42305670298736;49,6798017932509;
860;14:20:00;'14:20:00;28,126598424210343;;;36,06508053476018;102,97816018750501;28,09561384166688;28,36175623642467;
861;14:21:00;'14:21:00;27,806008285667254;;;33,00371024441903;103,55936408245731;26,614898403093754;27,132260091491638;
862;14:22:00;'14:22:00;27,417561881907417;;;36,39822624915702;104,50288589505328;28,334547104004265;26,594239104024375;
863;14:23:00;'14:23:00;28,2392283856907;;;33,37708777253944;103,66822887404409;28,38588946324424;28,056078338862566;
864;14:24:00;'14:24:00;26,372499390518488;;;32,98021735006903;48,3236748303908;31,13059280718948;27,654163654270874;
865;14:25:00;'14:25:00;29,151677043924213;;;32,49638875779441;26,951307105339346;27,327513597795956;26,153958279209117;
866;14:26:00;'14:26:00;27,887599744323254;;;36,79283732490387;26,66088586005995;27,462789362534323;26,396428089567546;
867;14:27:00;'14:27:00;27,330302091278607;;;35,0400421468929;26,927472871538885;27,483440766083312;28,082241865720377;
868;14:28:00;'14:28:00;26,77536999579924;;;35,18133265165808;27,40936812698436;26,75283000005866;28,217038392049616;
869;14:29:00;'14:29:00;27,19639027057018;;;34,20555550238248;27,321939435322115;27,822262392654796;27,131220413690325;
870;14:30:00;'14:30:00;27,06575335316746;;;31,661550349431565;27,557946525134746;27,619440669667956;27,57968860713815;
