Apparent.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
597;09:57:00;'09:57:00;41,96028931806911;;;67,53899255071708;42,638555178087366;42,190622980504806;43,12503878151907;
598;09:58:00;'09:58:00;42,74192042411056;;;86,55358643312253;41,922686190373824;42,68011888093442;42,031729674698084;
599;09:59:00;'09:59:00;43,433108443755565;;;140,55167979276456;42,630829835875865;42,70008739237794;42,377661532967934;
600;10:00:00;'10:00:00;43,54752923462022;;;136,51848451687064;41,96558182739201;42,70124801363849;41,934276830286485;
601;10:01:00;'10:01:00;42,468487326497545;;;136,05569401226157;42,80422141462386;42,03101854673956;43,29434340700486;
602;10:02:00;'10:02:00;42,75071498349569;;;137,28121494283897;42,44647081496092;42,65981329124386;43,0635285220567;
603;10:03:00;'10:03:00;42,67602036965834;;;140,1644326258748;43,38996081951969;42,99770798053842;42,44009555515531;
604;10:04:00;'10:04:00;42,88660504226582;;;138,67510598853872;42,100221467249455;41,46236595354072;42,49908327972267;
605;10:05:00;'10:05:00;43,41974686326488;;;138,99245948638648;42,008554351679706;41,55472454763644;41,180258346460356;
606;10:06:00;'10:06:00;41,53962831707189;;;107,08590532389753;42,46821679387039;43,43369483608623;42,72500319123083;
607;10:07:00;'10:07:00;42,63349879044447;;;67,96075589988239;43,58787008739747;41,56995005604263;75,10484269419307;
608;10:08:00;'10:08:00;42,600723017184;;;70,91834024079364;42,003235402496294;75,57362137025845;183,4458188500839;
609;10:09:00;'10:09:00;43,089384831876544;;;71,52516885097732;42,448306833467065;184,3240715338158;179,25986350747218;
610;10:10:00;'10:10:00;40,965173944257465;;;69,36146914408025;42,62551735480591;180,31450819721374;179,64859319250505;
611;10:11:00;'10:11:00;41,76466481437128;;;37,97779758236617;41,34153540587455;179,79525684149715;179,9462916491079;
612;10:12:00;'10:12:00;47,797289034712364;;;38,15653380331392;41,410646714316485;180,8819182011141;180,84523984170656;
613;10:13:00;'10:13:00;41,851919124129466;;;38,12190149641796;42,30708358200751;180,7836181778803;180,64121702023988;
614;10:14:00;'10:14:00;43,463890896771304;;;35,9513273055224;41,270063452993774;179,33410155854344;178,8782354154145;
615;10:15:00;'10:15:00;41,7443268561136;;;36,30254766188683;42,79828124322405;180,90242410946928;116,77173419075018;
616;10:16:00;'10:16:00;43,4238827035437;;;33,55185792899918;42,181009581968155;117,50519393987084;41,25854532319647;
617;10:17:00;'10:17:00;41,78247628959232;;;53,46174044720361;42,33282589128578;42,14437375928571;42,13591385017875;
618;10:18:00;'10:18:00;43,070843619287444;;;48,99340367297805;42,44862116297144;43,40831602872088;41,75256065170784;
619;10:19:00;'10:19:00;41,49825432682917;;;49,751100851491216;75,86593165897256;42,96454172413427;41,65047908362148;
620;10:20:00;'10:20:00;42,56650652123909;;;50,530218543088324;183,47290041173622;42,00727292625137;44,18339421536569;
621;10:21:00;'10:21:00;42,93516022591691;;;51,68195257018975;179,84939036344835;43,28136364717895;42,5780699187808;
622;10:22:00;'10:22:00;43,011324120416866;;;50,53842773514681;178,662602615616;42,68216682140329;41,99733315121201;
623;10:23:00;'10:23:00;42,16994390083511;;;49,39588667959364;179,3294988861205;42,14942761404409;42,354399972096545;
624;10:24:00;'10:24:00;42,64551297877513;;;50,704287189103226;181,40464890037802;42,48902708352304;42,521825751775154;
625;10:25:00;'10:25:00;42,05395887919108;;;49,8979642270726;178,92176738743174;40,99131436474988;42,420524588744364;
626;10:26:00;'10:26:00;41,98030465507313;;;50,69509566810105;181,25907967246243;42,059595787915725;41,93263166804109;
627;10:27:00;'10:27:00;41,979158704893884;;;48,82200662774711;117,81757444643505;42,49608107316984;42,773540217614666;
628;10:28:00;'10:28:00;42,427421491086676;;;50,48435890112806;42,213008627060496;42,844283332807215;42,988046546300595;
629;10:29:00;'10:29:00;42,06425484219949;;;52,635202680142015;42,403689546940235;42,47623806637083;41,23405515716868;
630;10:30:00;'10:30:00;43,479314653552976;;;50,227246045602485;41,22789384246874;42,005450180636586;42,49659077830337;
631;10:31:00;'10:31:00;41,294443151675516;;;50,809148633146876;42,64213313164385;42,022179555232654;41,87916067014463;
632;10:32:00;'10:32:00;40,63024633210995;;;49,19062786015869;42,77760407588327;43,85826172830538;42,457816931978634;
633;10:33:00;'10:33:00;42,381609243221334;;;50,87508819970953;42,24277218429947;42,34667563635321;42,63134615119573;
634;10:34:00;'10:34:00;42,906403332588305;;;51,16305271591214;42,440569385433236;43,45518234764797;43,13843139677419;
635;10:35:00;'10:35:00;41,7526736713325;;;51,77200762017163;42,74509626271585;42,95201686069693;41,508555451001065;
636;10:36:00;'10:36:00;42,45783252691033;;;51,86946303987744;42,21620814377648;41,646459900057295;42,18501926744368;
637;10:37:00;'10:37:00;41,5739102339152;;;40,72340154215155;42,42413538522945;43,15193043255771;47,15809527041032;
638;10:38:00;'10:38:00;41,45823250432291;;;41,09943244206035;41,80741686208606;48,458698847978944;42,431275179396394;
639;10:39:00;'10:39:00;42,880480495249756;;;55,10031032607329;42,138491221592155;41,712696477959966;43,79202047377098;
640;10:40:00;'10:40:00;42,44157747518231;;;58,220903004653515;43,621467246388676;43,31064384716679;42,68505031502577;
641;10:41:00;'10:41:00;75,95574584227728;;;53,336826913401005;42,59320546540764;42,812167250811726;42,92530882517538;
642;10:42:00;'10:42:00;183,98128693873414;;;57,558185495409326;41,875244431921764;42,20015402782016;42,58246343787011;
643;10:43:00;'10:43:00;179,16011878704094;;;59,895101664482006;42,27926574491826;42,25297542370256;43,20053108222146;
644;10:44:00;'10:44:00;180,19672695965852;;;56,222634021619655;41,15525162820439;42,06397330435818;42,1831763437035;
645;10:45:00;'10:45:00;179,7588064956576;;;55,856699793948955;42,65444573033709;42,20019452580663;42,29553400700394;
646;10:46:00;'10:46:00;180,54249947429457;;;53,76864582198466;42,307394833024304;42,937799932329604;42,99630566010867;
647;10:47:00;'10:47:00;181,19861645158275;;;55,92866368858803;42,5543818990942;42,740117216094696;41,89914121633868;
648;10:48:00;'10:48:00;181,43834062981213;;;53,398824149819305;48,2174785694746;41,70550875873923;41,64361555079476;
649;10:49:00;'10:49:00;180,08049564933705;;;50,85307009302433;42,583782324854695;41,24861167391239;43,20856099559658;
650;10:50:00;'10:50:00;117,24778985684023;;;52,58968473790496;42,902739714346524;41,84467268097721;43,28313406385694;
651;10:51:00;'10:51:00;41,61460242775959;;;51,256887878785854;43,55316583191532;42,39150986559014;42,59664752232087;
652;10:52:00;'10:52:00;43,54621999794108;;;51,97121734259233;42,26983508877612;42,56144691228778;42,140527604780864;
653;10:53:00;'10:53:00;41,43324963938912;;;50,23938048751358;42,95468586924476;41,66789968948163;41,43041618592924;
654;10:54:00;'10:54:00;42,35858155741346;;;66,68739253569667;42,6775829751948;42,46953439132922;41,228792761086005;
655;10:55:00;'10:55:00;42,78121004627542;;;121,9500594256561;42,60531684774561;42,62149401677466;43,04882854340501;
656;10:56:00;'10:56:00;43,69251119347204;;;118,48298912580395;42,74658100835566;41,34805411003485;42,41434548751636;
657;10:57:00;'10:57:00;42,367152033891536;;;117,44265168388873;43,48285495594134;41,71779750301312;42,42144089746604;
658;10:58:00;'10:58:00;43,02997345108074;;;120,49089282379408;42,22826229681233;43,00268349516762;42,57218232440705;
659;10:59:00;'10:59:00;42,461879046260236;;;122,29070035281953;42,33388593936873;43,26070206009277;42,61753430217535;
660;11:00:00;'11:00:00;42,54209150583008;;;121,13624309821351;41,18220273866795;42,13771732445578;43,42836872675443;
661;11:01:00;'11:01:00;42,398080317015584;;;86,93953857457359;43,85332110686594;42,57682752965725;43,1569291325364;
662;11:02:00;'11:02:00;41,731678699547956;;;49,54028399509784;41,93871309467773;43,471082648528146;42,88120388475865;
663;11:03:00;'11:03:00;41,23816625401415;;;52,70830021718352;41,100306168271544;43,36161216342873;42,440559025828634;
664;11:04:00;'11:04:00;41,86248594508844;;;50,33464970307558;41,61615501294565;43,76571346941559;41,73662242594304;
665;11:05:00;'11:05:00;43,43463451869957;;;51,814450526647576;42,778214250668555;42,41595303243203;42,14841530338166;
666;11:06:00;'11:06:00;42,07898189694925;;;41,32857765899913;41,67342365254035;41,596692071645464;42,8599407877381;
667;11:07:00;'11:07:00;41,72954565254085;;;237,82300398142436;43,63840793138263;74,39930387548642;42,96773301083902;
668;11:08:00;'11:08:00;41,53230132725813;;;260,15757880647664;42,78868843957325;183,91364682402266;76,18282985794957;
669;11:09:00;'11:09:00;42,397606326728166;;;269,0966188673491;42,91642168360413;179,4944801438267;184,61932323021043;
670;11:10:00;'11:10:00;43,38521764924967;;;217,85300372983664;42,760280005342246;179,25571350151168;179,02218498862;
671;11:11:00;'11:11:00;42,035213663341395;;;234,4817807115444;42,07344111767829;179,4603424612397;180,39339467958638;
672;11:12:00;'11:12:00;42,40612127789211;;;244,28795044061724;42,25080265125956;179,82468364581604;179,25321702991667;
673;11:13:00;'11:13:00;48,463064127252665;;;295,2730323930325;42,17515875481859;181,08950610270506;179,251755292803;
674;11:14:00;'11:14:00;42,85204029679151;;;259,16639913442276;42,19764949948241;180,24903587907832;179,92882633555004;
675;11:15:00;'11:15:00;41,920345113638234;;;224,3396476177748;42,724831082061016;117,85710348164443;180,43572353473425;
676;11:16:00;'11:16:00;41,23191250040328;;;127,72431847997231;42,547202777950965;41,98657448726834;180,26730363487286;
677;11:17:00;'11:17:00;42,849672679574375;;;135,09973774784478;74,60478100304859;41,78550834646624;117,66212484084662;
678;11:18:00;'11:18:00;42,45383594105864;;;118,7272404658663;183,37096439311037;42,62813945282252;42,54210113623228;
679;11:19:00;'11:19:00;42,78993838900042;;;108,55404207592171;181,4581288103546;39,57268386564807;41,976655105896526;
680;11:20:00;'11:20:00;42,39655718697169;;;145,3060182606308;178,86425305076287;41,59549674041918;42,954855882981576;
681;11:21:00;'11:21:00;41,27155681778274;;;127,67891816647574;180,59924778932916;42,93257188370433;43,22122733999676;
682;11:22:00;'11:22:00;42,04231238658619;;;111,52206324674111;180,76505244431274;42,251717763783894;42,19989242448608;
683;11:23:00;'11:23:00;42,0673806532031;;;134,85334620186046;179,41797055060744;41,78313093838765;43,92389733707174;
684;11:24:00;'11:24:00;43,25239342930096;;;130,17098321007305;179,2741486780793;42,53828810437937;44,28128391635436;
685;11:25:00;'11:25:00;42,059778081979;;;132,06315107078782;117,89175436678472;43,98326146517216;41,68867612036114;
686;11:26:00;'11:26:00;41,347937838920245;;;1352,2589850553625;43,01879417347635;42,30159029540108;41,7887855178841;
687;11:27:00;'11:27:00;42,5433793133961;;;1458,5089713781986;42,03209461994604;43,61375112930035;41,459495037717474;
688;11:28:00;'11:28:00;42,852941796983124;;;1482,9458388379408;42,578256678179955;41,646922032716915;42,17876899175087;
689;11:29:00;'11:29:00;43,2077331785544;;;1505,554215420484;42,49764035204493;42,19112311597397;42,10678291679897;
690;11:30:00;'11:30:00;42,396260692939464;;;1119,6608733743144;41,990109712042845;42,17222537445466;43,18987668002105;
691;11:31:00;'11:31:00;42,17173305533891;;;1074,1525682049407;44,025721605248336;42,162113175947795;42,1774759801572;
692;11:32:00;'11:32:00;43,15949382632666;;;883,0465325390949;41,94898909469486;42,3695489979368;41,74615824561596;
693;11:33:00;'11:33:00;42,784176857143756;;;847,0985455392757;42,534582291351455;42,386785462364486;42,3548948548661;
694;11:34:00;'11:34:00;41,916934375376904;;;890,8412664451873;41,589441737058785;41,37334856182826;42,13373259701508;
695;11:35:00;'11:35:00;42,426844032411914;;;872,6793009132464;41,33495064815221;42,11263204463828;42,68363499027385;
696;11:36:00;'11:36:00;42,512679840220414;;;826,6118483653337;41,85012657318278;42,93475003805212;41,288067453812644;
697;11:37:00;'11:37:00;42,56376322888194;;;886,5606860596416;41,90152456104168;42,401367864578475;41,89166474170919;
698;11:38:00;'11:38:00;42,766667123296834;;;806,3165663962882;43,23455105925336;42,528053738631016;41,93900740915715;
699;11:39:00;'11:39:00;42,52587586183776;;;880,0920549885293;42,1377015656912;47,255084619395674;42,903096279836085;
700;11:40:00;'11:40:00;42,2402100642091;;;916,6337972896335;42,23443852690278;42,74947662245335;41,59513586324261;
701;11:41:00;'11:41:00;41,7435121128525;;;859,2492412340255;43,21085915304395;43,04208685397979;42,07640308447828;
702;11:42:00;'11:42:00;75,64314702855884;;;870,5856242573512;41,696266823720656;41,702109211155445;42,99248431168453;
703;11:43:00;'11:43:00;183,0580271196732;;;818,3415947545645;41,51145726580178;42,0339058777618;47,76296969640492;
704;11:44:00;'11:44:00;180,2633577186827;;;812,4074177473044;41,98914867301966;42,213696986483065;42,082732788871276;
705;11:45:00;'11:45:00;180,1277591429258;;;836,5161137987783;42,530156108245905;41,286684320617056;41,69105758006717;
706;11:46:00;'11:46:00;181,3602075470269;;;1304,8267529271668;43,96734470939187;43,006051222200234;41,30657291123475;
707;11:47:00;'11:47:00;180,53513547929316;;;1553,8660960192065;42,257951860215954;42,384314779177295;41,917895860577495;
708;11:48:00;'11:48:00;180,14259346839793;;;1425,489745489846;42,14027067177109;41,804612961864024;41,75287962040707;
709;11:49:00;'11:49:00;117,30196537630438;;;1452,437678276786;48,46845020368802;42,5307825465579;42,271825278022945;
710;11:50:00;'11:50:00;43,13470766318124;;;1463,5100520601502;41,903611633656716;41,442696143024925;43,50171755904602;
711;11:51:00;'11:51:00;41,9157531671592;;;1497,6756925743948;41,901537977253824;42,670986326867315;42,688543927603554;
712;11:52:00;'11:52:00;42,684268689442;;;1486,0896070309748;41,882916149876635;42,76643404936689;42,354919409008424;
713;11:53:00;'11:53:00;42,01443374298948;;;1454,080280980877;41,52560843071367;42,72895158773653;41,87797106116794;
714;11:54:00;'11:54:00;43,5495834337052;;;1285,7144193714594;43,42417149858342;41,67454022623391;42,498873943727425;
715;11:55:00;'11:55:00;42,97948736009576;;;1103,2444575355119;42,121670020811415;42,8886184376752;41,089204783469555;
716;11:56:00;'11:56:00;42,384230088240116;;;1169,098540309554;41,03035128966396;41,363202557937534;42,72699735391436;
717;11:57:00;'11:57:00;41,67293842213088;;;1247,6273057670699;42,0309932813852;42,182819304567715;41,83306331882528;
718;11:58:00;'11:58:00;41,64778962975847;;;1165,3742274037916;41,8368165781762;43,35228054054366;41,705704819321824;
719;11:59:00;'11:59:00;42,342575172875854;;;1148,4105913616415;42,741157058294;41,951564305088844;43,799756758662056;
720;12:00:00;'12:00:00;42,968439815942105;;;898,1155575963462;42,55764022383677;41,81004243120817;41,72114025884624;
721;12:01:00;'12:01:00;42,18301740983199;;;868,5335248780906;42,33597799273907;41,67624289028802;43,030582454850794;
722;12:02:00;'12:02:00;42,649466799265426;;;872,8097205219026;42,78566512868566;42,716736305221886;43,043156246363296;
723;12:03:00;'12:03:00;41,959023631481486;;;187,22412631536614;42,24790163408009;42,27212031349848;43,00912926517559;
724;12:04:00;'12:04:00;41,752031235528335;;;186,76866058900717;42,91376545501079;75,56334988968676;42,04167120975488;
725;12:05:00;'12:05:00;41,794690097961414;;;184,38147183009514;42,00673680129947;183,1857304231526;42,98871782020353;
726;12:06:00;'12:06:00;41,50851202789763;;;102,03704985824814;41,62076410687727;180,10708540992042;43,28444859562039;
727;12:07:00;'12:07:00;41,57629965253578;;;98,00877454481454;41,613674542218114;179,2902574667406;43,360693840211155;
728;12:08:00;'12:08:00;43,0937766757391;;;93,22659655888745;42,08385739554731;180,53183838576396;41,70463734728443;
729;12:09:00;'12:09:00;43,70665527750763;;;111,36058769818986;42,82394402233925;179,9552504243223;41,58710313141677;
730;12:10:00;'12:10:00;42,54992913963808;;;81,92355039051479;42,643113264343654;181,16030467056876;43,41993026165742;
731;12:11:00;'12:11:00;41,355144733196234;;;101,45212145369842;43,784626343386726;117,55854892033675;41,62182447432478;
732;12:12:00;'12:12:00;42,939681038504574;;;107,0347059251526;42,71125772210483;41,46948290987358;43,30141376863813;
733;12:13:00;'12:13:00;47,204179351583115;;;104,51853464509882;41,760534198734575;42,95984930489557;42,185356199014194;
734;12:14:00;'12:14:00;42,940342236462016;;;110,1371727617107;42,92298106143498;42,8145872323781;41,9061763608774;
735;12:15:00;'12:15:00;43,311403233445155;;;94,66366710919053;41,93315027386517;42,057680614450675;76,2487909493143;
736;12:16:00;'12:16:00;42,40522580845724;;;103,74771894521012;42,1040270099421;42,44188117809105;75,62142508057632;
737;12:17:00;'12:17:00;42,3346803546762;;;102,69465030793432;42,50973098583447;43,13598115900264;184,7545209217948;
738;12:18:00;'12:18:00;41,614946997332204;;;94,64543449718985;75,09891753970716;41,51511449832509;180,8366191715205;
739;12:19:00;'12:19:00;43,63998029176877;;;92,4724262504108;183,44866049875088;42,2378232956775;179,75689461291736;
740;12:20:00;'12:20:00;42,99467547211248;;;101,29788905956305;180,50363288936927;42,192234428855194;180,18684908254724;
741;12:21:00;'12:21:00;41,70000781651916;;;101,24177532362799;179,20411427253765;42,72478379186212;180,7953137525871;
742;12:22:00;'12:22:00;42,094432510861125;;;110,58048508081262;179,4680084681778;41,70006368573966;180,86368222005433;
743;12:23:00;'12:23:00;41,62522367112189;;;114,25443828670687;180,84710713831683;41,20464777255941;179,94557025855562;
744;12:24:00;'12:24:00;43,55897491614666;;;87,3935315972955;178,9629392631352;42,76701553713167;118,14212188515653;
745;12:25:00;'12:25:00;41,0948251160641;;;93,42702695001272;180,43228879999342;42,45147648362805;117,53757182040883;
746;12:26:00;'12:26:00;42,649459675100715;;;99,60472696443654;117,74618691833189;42,245776337581745;42,00709967857126;
747;12:27:00;'12:27:00;42,068872225781966;;;99,43111729025851;43,571526554323654;43,03197724560213;42,259928280473986;
748;12:28:00;'12:28:00;42,63134287144952;;;107,06153844776804;43,42530341442027;41,537084553375685;41,96651818626953;
749;12:29:00;'12:29:00;41,96066441654125;;;103,28869012094388;42,44422855597093;42,73166601965876;42,35662293377312;
750;12:30:00;'12:30:00;42,422091273018324;;;20,85531909288351;42,26625097680748;48,09697900260388;43,23731607623361;
751;12:31:00;'12:31:00;42,59000145653552;;;21,306601656298575;42,36715823102604;41,56927637726985;43,68193900612786;
752;12:32:00;'12:32:00;42,060522412960914;;;104,2084332815647;43,45398367243891;42,548960031165485;42,312884657861424;
753;12:33:00;'12:33:00;41,74504822600125;;;101,64347559316141;42,39072071122315;42,03580188985223;42,39063639977391;
754;12:34:00;'12:34:00;41,20467946957451;;;104,07497581882158;42,69669875050555;41,60279669158355;42,29607424061943;
755;12:35:00;'12:35:00;41,972870369980434;;;109,06130377983875;42,7324011715139;42,39618350338314;41,39803705550268;
756;12:36:00;'12:36:00;42,18141879472829;;;95,3968907346803;42,478083491139174;41,01088090863263;42,39407203932009;
757;12:37:00;'12:37:00;42,86059492210399;;;83,58664538427266;42,29535872783024;42,581027914948656;42,89909259128459;
758;12:38:00;'12:38:00;42,396325439878666;;;97,2451186121161;42,93485522408206;41,630179647036066;42,456004576072615;
759;12:39:00;'12:39:00;42,70482156745183;;;107,63882424054242;42,734306195807534;42,944504079385986;42,090886286710685;
760;12:40:00;'12:40:00;43,124447711330944;;;105,57927806816916;42,57413393990913;41,78431706652556;41,89210975154193;
761;12:41:00;'12:41:00;42,301039437118924;;;98,42760163832692;41,922393483538436;42,4171573875279;42,25101596485316;
762;12:42:00;'12:42:00;41,36327201253961;;;1411,3251700369372;42,56785301862675;43,08858031613718;43,320509879242124;
763;12:43:00;'12:43:00;74,6196903043237;;;1501,3487807921113;41,78678373709653;42,79069925273225;42,82934286113407;
764;12:44:00;'12:44:00;184,43155667435383;;;1456,153186380699;41,289964052561324;43,76235087638642;41,72356648791941;
765;12:45:00;'12:45:00;180,30112856287556;;;1185,7070972090526;42,838858392258715;42,5875361452201;41,91474986187856;
766;12:46:00;'12:46:00;179,3432039729981;;;991,6800588166263;42,013279665149334;42,27877947315946;42,12353674416943;
767;12:47:00;'12:47:00;179,4463947936835;;;817,3250401940825;41,386518205355486;42,011486758765535;40,859571146362;
768;12:48:00;'12:48:00;181,0198929598149;;;972,8865609120368;47,203229280855936;42,02873823762132;42,62512920440445;
769;12:49:00;'12:49:00;179,8672402302015;;;878,3574174377142;41,9724266288864;41,31305326164324;42,592445837475886;
770;12:50:00;'12:50:00;180,1434915297503;;;943,5950967500594;42,045765290806436;41,51569620487835;48,52415738078368;
771;12:51:00;'12:51:00;118,69376190116215;;;800,5714071191472;42,95122677092366;43,07508051866248;43,18879887112711;
772;12:52:00;'12:52:00;42,48634819198201;;;840,6357466962553;41,874075092472964;43,4015323337499;41,31425885121101;
773;12:53:00;'12:53:00;41,31219072591187;;;894,9285278649588;42,80896945780857;42,332968165709;41,99230967458089;
774;12:54:00;'12:54:00;42,799215470501245;;;782,2315196728988;41,70375732400221;42,54365599711336;43,15389067361549;
775;12:55:00;'12:55:00;42,27265133932204;;;851,8603212068034;43,27676547437375;75,41896387421879;42,563894431953;
776;12:56:00;'12:56:00;41,454855886484275;;;995,3852541561471;43,25932225404517;179,5015972476305;42,71142731012458;
777;12:57:00;'12:57:00;42,486161787284736;;;852,4814792073504;42,067742151275354;180,00043698517268;42,117393871292364;
778;12:58:00;'12:58:00;43,71634941862764;;;1265,9008448225275;42,0832271981721;180,11924937090237;41,571839879050984;
779;12:59:00;'12:59:00;43,45055999439077;;;1650,6958315752101;42,901340724808826;181,02843539421505;42,323260377516874;
780;13:00:00;'13:00:00;41,18121823351107;;;1537,2733665049027;42,97737186402265;180,9963967871045;43,18873950062465;
781;13:01:00;'13:01:00;42,295377656171;;;1476,4171639119952;42,09820360870583;116,73731423855715;41,58894281463362;
782;13:02:00;'13:02:00;42,86631886494209;;;1473,890851869546;42,91843020772281;41,671152821615884;41,291288813940405;
783;13:03:00;'13:03:00;42,05898089844254;;;1443,703233786479;42,13890965806674;42,484427963584835;42,073392703097674;
784;13:04:00;'13:04:00;42,296636739095355;;;1185,2369623044174;40,97445856978684;42,81257330558827;41,275516693759734;
785;13:05:00;'13:05:00;42,462843323364666;;;1028,2442820728731;41,714311397682714;42,218478511350696;43,588956329576504;
786;13:06:00;'13:06:00;42,64712032316458;;;1243,654548889392;42,14382498263109;41,46960761568356;42,06192571633262;
787;13:07:00;'13:07:00;44,0664680452;;;1104,7308151312948;42,10629497365772;42,361991443918484;42,993566267638585;
788;13:08:00;'13:08:00;42,926591464858625;;;880,6724554380773;42,845515011526096;41,87860875890217;40,79383999221769;
789;13:09:00;'13:09:00;42,64682286421665;;;990,5415382418574;42,15086634761121;42,331853460840065;43,57428530161308;
790;13:10:00;'13:10:00;42,31933976239881;;;770,0059062818289;41,464298924597564;41,80647556092486;42,21400854556666;
791;13:11:00;'13:11:00;42,65314355573735;;;178,20297368965885;42,568003490532334;42,91352662399315;41,90044930470889;
792;13:12:00;'13:12:00;41,774903983711404;;;192,01739008034974;42,162809782063064;42,018123044735596;42,36947795413056;
793;13:13:00;'13:13:00;41,16452865551544;;;105,02800124174487;43,21388505160749;40,426039491173924;42,81879397295791;
794;13:14:00;'13:14:00;42,80831817262274;;;104,38154413679332;41,71895823620263;42,04358473174088;42,69782780269289;
795;13:15:00;'13:15:00;48,324878895495544;;;102,06221813696871;43,46907522255269;41,171511313385;41,06536282872766;
796;13:16:00;'13:16:00;42,944757670090276;;;95,00834553065945;41,638490180495936;42,45499719361604;42,317402268129115;
797;13:17:00;'13:17:00;41,974931014787366;;;103,55407506981457;75,1979775323524;43,31605982188207;74,26709869413536;
798;13:18:00;'13:18:00;42,39373897523097;;;106,28688616947032;184,28281092728358;42,075409779704515;184,34608047277058;
799;13:19:00;'13:19:00;41,594450919961716;;;106,04658507099613;180,38314905212832;42,78060660885573;179,46840400128318;
800;13:20:00;'13:20:00;42,27448764661525;;;117,47802795286997;180,40879662317326;43,91898003078139;178,80112682628177;
801;13:21:00;'13:21:00;41,5386637058387;;;84,08692385567143;179,37922030547318;41,72219101589394;180,0854513303837;
802;13:22:00;'13:22:00;41,75587315224193;;;100,26239151861354;180,62106022324366;47,43063089843482;179,95733127401695;
803;13:23:00;'13:23:00;41,47157251122975;;;93,97511976031322;181,02294526135378;41,435686011545286;179,68836626241404;
804;13:24:00;'13:24:00;41,67215860201514;;;116,69289703378843;180,46840685437553;43,15049880677091;116,81909013460809;
805;13:25:00;'13:25:00;41,50622539925266;;;92,62065821516339;118,15749474303712;43,16960934834459;42,28919489363087;
806;13:26:00;'13:26:00;41,161019771339646;;;109,6582894474129;41,210595909121075;42,08225642118752;42,897700125393506;
807;13:27:00;'13:27:00;41,05497568954685;;;122,25985702630308;42,26528166557996;41,78556792788179;43,41630905253298;
808;13:28:00;'13:28:00;42,79314608783291;;;110,61922480629217;42,49735285385073;41,92137382525785;42,66590095691857;
809;13:29:00;'13:29:00;42,416823648184995;;;104,17781594715052;43,79886375492544;41,881678561892635;41,937809521240894;
810;13:30:00;'13:30:00;41,697877085456014;;;20,842581850198005;43,47956011524185;41,438703734771174;41,48645748609874;
811;13:31:00;'13:31:00;42,49865158675901;;;21,15883730570287;43,62959453081518;41,13341249186505;41,63030389866556;
812;13:32:00;'13:32:00;42,082599636634974;;;21,26951605872133;41,954163804808296;42,20822823915431;42,122928873453226;
813;13:33:00;'13:33:00;42,80124856905558;;;20,454567759468894;42,262472290997906;42,14415591204946;41,947749171281814;
814;13:34:00;'13:34:00;42,66432160934575;;;21,489615923555714;42,55078767737552;42,855260956204;42,15167525595516;
815;13:35:00;'13:35:00;41,90532454025452;;;20,99228655949557;42,121523440985754;42,033085908337526;42,98196733412018;
816;13:36:00;'13:36:00;43,51383033710981;;;20,917229454843664;41,79084584045066;41,49140477232565;42,55921808831674;
817;13:37:00;'13:37:00;42,62989004770499;;;21,11849252436793;42,16037405826687;42,36607677256261;43,25333720849126;
818;13:38:00;'13:38:00;42,4750134077208;;;21,59300572147718;41,605928315054605;42,682419530005134;42,287654589011495;
819;13:39:00;'13:39:00;42,36879027851946;;;20,736518786214347;42,48921101007572;42,07222812082822;43,20198360342762;
820;13:40:00;'13:40:00;42,71366189035323;;;21,086818794595093;42,03537049492134;42,74686839874564;43,0074448419063;
821;13:41:00;'13:41:00;75,22535527602118;;;21,247401916480072;43,367277481716116;41,809628785862586;42,55435238373695;
822;13:42:00;'13:42:00;184,0425883980764;;;21,10059542005315;41,997739674238794;41,70133987674713;42,095947880053984;
823;13:43:00;'13:43:00;179,23677476362485;;;21,08438947038643;43,09424638120673;42,788276123631;43,38637614510655;
824;13:44:00;'13:44:00;179,4287315921747;;;20,383445156519212;42,18287306742015;42,48882908081956;42,86706127630395;
825;13:45:00;'13:45:00;179,98666334891544;;;21,299012224515447;41,091809352402926;43,03181578730103;48,62997443939055;
826;13:46:00;'13:46:00;180,66209364869863;;;21,18911089180837;43,091641915582464;42,02658733144331;42,8044988542183;
827;13:47:00;'13:47:00;181,08753911679307;;;21,017242250486035;48,626518754309565;42,63837871924252;41,71229400655223;
828;13:48:00;'13:48:00;116,96486476641336;;;21,831938419848825;42,73754938133921;42,42806796774746;42,15414453132228;
829;13:49:00;'13:49:00;41,40728772880769;;;21,741195312117963;42,52903134999111;41,66847591550486;41,78999485677353;
830;13:50:00;'13:50:00;42,99076843829941;;;21,625688843245236;42,24974998363089;42,94124387207503;42,591240790108145;
831;13:51:00;'13:51:00;41,71171673684743;;;21,452822919387923;42,459313366453294;42,42624223562173;43,674739900339645;
832;13:52:00;'13:52:00;41,954394097402385;;;21,17643551369479;42,15165106671405;75,6936377863226;41,69007300784759;
833;13:53:00;'13:53:00;42,78909182022984;;;20,681499823702588;42,40442425403819;183,42756690851746;42,897984415897575;
834;13:54:00;'13:54:00;43,83574922823236;;;20,99324926929305;43,03988417939313;179,52013672221707;42,23025641170916;
835;13:55:00;'13:55:00;43,23558233885682;;;37,7902195425223;41,87846296157902;180,55034251958998;42,96072964836278;
836;13:56:00;'13:56:00;43,172198382532926;;;92,31592908597715;41,63424900980172;179,12101074282154;42,560996710474996;
