Apparent.Timestep;Time;Sum [kWh]
623;16/04/2025 10:23;0.004570237964833664
624;16/04/2025 10:24;0.004244611243232997
625;16/04/2025 10:25;0.004249877189352858
626;16/04/2025 10:26;0.004449717824888334
627;16/04/2025 10:27;0.004643694420846795
628;16/04/2025 10:28;0.004473818704912719
629;16/04/2025 10:29;0.0042481979127704135
630;16/04/2025 10:30;0.0043885709854425215
631;16/04/2025 10:31;0.040800021768068295
632;16/04/2025 10:32;0.04653763603954611
633;16/04/2025 10:33;0.04774944250861949
634;16/04/2025 10:34;0.050392490873999815
635;16/04/2025 10:35;0.0063408302053775826
636;16/04/2025 10:36;0.006637574666695778
637;16/04/2025 10:37;0.006003324205027705
638;16/04/2025 10:38;0.012806617148369198
639;16/04/2025 10:39;0.013590066285175194
640;16/04/2025 10:40;0.013527086161732366
641;16/04/2025 10:41;0.011791038434912348
642;16/04/2025 10:42;0.013611562317427309
643;16/04/2025 10:43;0.0133023231476187
644;16/04/2025 10:44;0.014133271288744394
645;16/04/2025 10:45;0.015236551704552613
646;16/04/2025 10:46;0.017714406553223667
647;16/04/2025 10:47;0.02546282475783739
648;16/04/2025 10:48;0.04662305887900819
649;16/04/2025 10:49;0.046283084662759204
650;16/04/2025 10:50;0.046016849297534024
651;16/04/2025 10:51;0.046229484316887726
652;16/04/2025 10:52;0.0472914938143534
653;16/04/2025 10:53;0.04690102303236433
654;16/04/2025 10:54;0.04788297105965437
655;16/04/2025 10:55;0.04717042568453482
656;16/04/2025 10:56;0.04715818162953096
657;16/04/2025 10:57;0.04787488939181649
658;16/04/2025 10:58;0.046666096177629755
659;16/04/2025 10:59;0.04823190310755025
660;16/04/2025 11:00;0.046775292993645766
661;16/04/2025 11:01;0.0473660625037073
662;16/04/2025 11:02;0.047380699924643874
663;16/04/2025 11:03;0.0475000363611463
664;16/04/2025 11:04;0.0467274994996158
665;16/04/2025 11:05;0.04623228700885549
666;16/04/2025 11:06;0.035354891982843306
667;16/04/2025 11:07;0.01880647541359581
668;16/04/2025 11:08;0.018328466193346164
669;16/04/2025 11:09;0.03980853111227941
670;16/04/2025 11:10;0.03733753650023761
671;16/04/2025 11:11;0.038664253612372836
672;16/04/2025 11:12;0.02751104744215598
673;16/04/2025 11:13;0.028952290619995196
674;16/04/2025 11:14;0.01850756302143623
675;16/04/2025 11:15;0.01823823071413415
676;16/04/2025 11:16;0.017558075879716868
677;16/04/2025 11:17;0.0171058015046615
678;16/04/2025 11:18;0.018913739521017256
679;16/04/2025 11:19;0.018077575246444835
680;16/04/2025 11:20;0.018931091450094185
681;16/04/2025 11:21;0.01772973400765904
682;16/04/2025 11:22;0.017817324715768405
683;16/04/2025 11:23;0.020603448195675285
684;16/04/2025 11:24;0.01888182752780891
685;16/04/2025 11:25;0.019576252092119755
686;16/04/2025 11:26;0.019113925945657244
687;16/04/2025 11:27;0.018134687604719743
688;16/04/2025 11:28;0.01921796692202381
689;16/04/2025 11:29;0.016813511216352297
690;16/04/2025 11:30;0.017332796079354517
691;16/04/2025 11:31;0.018606932026800277
692;16/04/2025 11:32;0.015543847729901972
693;16/04/2025 11:33;0.02747114759467699
694;16/04/2025 11:34;0.03780086387868388
695;16/04/2025 11:35;0.015599990948561248
696;16/04/2025 11:36;0.0159380142003806
697;16/04/2025 11:37;0.0179764672809784
698;16/04/2025 11:38;0.016299934991128966
699;16/04/2025 11:39;0.016535657629807587
700;16/04/2025 11:40;0.016690442704134216
701;16/04/2025 11:41;0.0172173057629102
702;16/04/2025 11:42;0.01571892065291046
703;16/04/2025 11:43;0.015945065513054118
704;16/04/2025 11:44;0.00907961840754547
705;16/04/2025 11:45;0.007565735518460592
706;16/04/2025 11:46;0.003946035946662494
707;16/04/2025 11:47;0.006289219153791608
708;16/04/2025 11:48;0.007539607727488414
709;16/04/2025 11:49;0.007500700573404176
710;16/04/2025 11:50;0.007037774367483373
711;16/04/2025 11:51;0.007695712205915587
712;16/04/2025 11:52;0.003945484930964653
713;16/04/2025 11:53;0.005223651017530637
714;16/04/2025 11:54;0.009284967263386288
715;16/04/2025 11:55;0.009332709008897669
716;16/04/2025 11:56;0.0077964679962493665
717;16/04/2025 11:57;0.005607067964750121
718;16/04/2025 11:58;0.0054716712154796385
719;16/04/2025 11:59;0.007083240373638256
720;16/04/2025 12:00;0.007726365287221755
721;16/04/2025 12:01;0.007736449351367105
722;16/04/2025 12:02;0.004501224605838425
723;16/04/2025 12:03;0.009546760215561334
724;16/04/2025 12:04;0.015138006959692247
725;16/04/2025 12:05;0.016054044760105322
726;16/04/2025 12:06;0.015789506790862235
727;16/04/2025 12:07;0.010655426206461064
728;16/04/2025 12:08;0.011356868821477281
729;16/04/2025 12:09;0.01483995024178975
730;16/04/2025 12:10;0.01225736386583644
731;16/04/2025 12:11;0.01518012915556359
732;16/04/2025 12:12;0.011493470628560909
733;16/04/2025 12:13;0.009360423866855039
734;16/04/2025 12:14;0.01329466661463757
735;16/04/2025 12:15;0.016678241869022444
736;16/04/2025 12:16;0.014564840427990972
737;16/04/2025 12:17;0.016269321116339785
738;16/04/2025 12:18;0.01218616445390019
739;16/04/2025 12:19;0.0131223935528018
740;16/04/2025 12:20;0.014050386472482293
741;16/04/2025 12:21;0.012918981607980641
742;16/04/2025 12:22;0.017789835195960647
743;16/04/2025 12:23;0.018470744479060993
744;16/04/2025 12:24;0.016941554154439178
745;16/04/2025 12:25;0.017504388744221295
746;16/04/2025 12:26;0.017216607744945298
747;16/04/2025 12:27;0.018093774201534563
748;16/04/2025 12:28;0.012418827598665113
749;16/04/2025 12:29;0.010489941870694235
750;16/04/2025 12:30;0.009430511683423116
751;16/04/2025 12:31;0.009139818491626372
752;16/04/2025 12:32;0.010006387947823258
753;16/04/2025 12:33;0.009640172964386134
754;16/04/2025 12:34;0.009896047002975384
755;16/04/2025 12:35;0.011141979970354649
756;16/04/2025 12:36;0.01065363528024093
757;16/04/2025 12:37;0.009336754795960162
758;16/04/2025 12:38;0.009882557282181783
759;16/04/2025 12:39;0.009888953461773483
760;16/04/2025 12:40;0.01039237877755495
761;16/04/2025 12:41;0.009406899421465689
762;16/04/2025 12:42;0.010376254512379448
763;16/04/2025 12:43;0.008884230552084574
764;16/04/2025 12:44;0.008571025840979709
765;16/04/2025 12:45;0.009320234954720565
766;16/04/2025 12:46;0.008366924119674636
767;16/04/2025 12:47;0.008417074212909858
768;16/04/2025 12:48;0.008712428601498902
769;16/04/2025 12:49;0.007947370189936237
770;16/04/2025 12:50;0.009183757754555452
771;16/04/2025 12:51;0.008908860565692277
772;16/04/2025 12:52;0.008658955556492032
773;16/04/2025 12:53;0.009584353640521707
774;16/04/2025 12:54;0.007878454009645274
775;16/04/2025 12:55;0.008725631580050023
776;16/04/2025 12:56;0.007984087368779844
777;16/04/2025 12:57;0.0073119576482969136
778;16/04/2025 12:58;0.009206139410738083
779;16/04/2025 12:59;0.007891330321192522
780;16/04/2025 13:00;0.008270806340568853
781;16/04/2025 13:01;0.009002089488922059
782;16/04/2025 13:02;0.009796527103134115
783;16/04/2025 13:03;0.00892190784130794
784;16/04/2025 13:04;0.008429601739640621
785;16/04/2025 13:05;0.007854028217824804
786;16/04/2025 13:06;0.008640158494308388
787;16/04/2025 13:07;0.00756151127722199
788;16/04/2025 13:08;0.007703346512424286
789;16/04/2025 13:09;0.007848882990289673
790;16/04/2025 13:10;0.00966072960109642
791;16/04/2025 13:11;0.009562946064754163
792;16/04/2025 13:12;0.008441875762188866
793;16/04/2025 13:13;0.009429849214721394
794;16/04/2025 13:14;0.009112247215204046
795;16/04/2025 13:15;0.008445486992279618
796;16/04/2025 13:16;0.008090868673831296
797;16/04/2025 13:17;0.009306318508884918
798;16/04/2025 13:18;0.008450011540906978
799;16/04/2025 13:19;0.00904248934075724
800;16/04/2025 13:20;0.008447608844153189
801;16/04/2025 13:21;0.009433330458214708
802;16/04/2025 13:22;0.008040924826682753
803;16/04/2025 13:23;0.007990650554636995
804;16/04/2025 13:24;0.008778941362260814
805;16/04/2025 13:25;0.008065526623066237
806;16/04/2025 13:26;0.008893379155460198
807;16/04/2025 13:27;0.03401358300616756
808;16/04/2025 13:28;0.023095848718433006
809;16/04/2025 13:29;0.025551368800085125
810;16/04/2025 13:30;0.02758146798445611
811;16/04/2025 13:31;0.02802630835713259
812;16/04/2025 13:32;0.02334218546761645
813;16/04/2025 13:33;0.027966920777367378
814;16/04/2025 13:34;0.024539290798126848
815;16/04/2025 13:35;0.02890706642237287
816;16/04/2025 13:36;0.026758182636897748
817;16/04/2025 13:37;0.02617410303883042
818;16/04/2025 13:38;0.025976085537608395
819;16/04/2025 13:39;0.02681251727236345
820;16/04/2025 13:40;0.029876447082321556
821;16/04/2025 13:41;0.027368985662086717
822;16/04/2025 13:42;0.023774173273543194
823;16/04/2025 13:43;0.025347772215415863
824;16/04/2025 13:44;0.02558101866696455
825;16/04/2025 13:45;0.026529262648355492
826;16/04/2025 13:46;0.02440384889854057
827;16/04/2025 13:47;0.02643890076343088
828;16/04/2025 13:48;0.026739072667815875
829;16/04/2025 13:49;0.02834076116768392
830;16/04/2025 13:50;0.028336821027086356
831;16/04/2025 13:51;0.02584564989262424
832;16/04/2025 13:52;0.027614197188651525
833;16/04/2025 13:53;0.027487604626031212
834;16/04/2025 13:54;0.02879449427763482
835;16/04/2025 13:55;0.025133985109209372
836;16/04/2025 13:56;0.026590597045921645
837;16/04/2025 13:57;0.025776206462970394
838;16/04/2025 13:58;0.027021034295205894
839;16/04/2025 13:59;0.02693536686839654
840;16/04/2025 14:00;0.024847732481990625
841;16/04/2025 14:01;0.02616067886746938
842;16/04/2025 14:02;0.026578255360513673
843;16/04/2025 14:03;0.02533080704358418
844;16/04/2025 14:04;0.02879076143286497
845;16/04/2025 14:05;0.025697608634358434
846;16/04/2025 14:06;0.02808244720639898
847;16/04/2025 14:07;0.026466413769923886
848;16/04/2025 14:08;0.025210781848159444
849;16/04/2025 14:09;0.02783913569240418
850;16/04/2025 14:10;0.02625667099168443
851;16/04/2025 14:11;0.026979653210499676
852;16/04/2025 14:12;0.026889994980794776
853;16/04/2025 14:13;0.025109779425214557
854;16/04/2025 14:14;0.025750351076889867
855;16/04/2025 14:15;0.024974633603456815
856;16/04/2025 14:16;0.026503483928729848
857;16/04/2025 14:17;0.008616152253493718
858;16/04/2025 14:18;0.00895961830687682
859;16/04/2025 14:19;0.007782502434102117
860;16/04/2025 14:20;0.008183179556977237
861;16/04/2025 14:21;0.008678409699259567
862;16/04/2025 14:22;0.007908645085626626
863;16/04/2025 14:23;0.009743792623435735
864;16/04/2025 14:24;0.0083813047229022
865;16/04/2025 14:25;0.008896922815983836
866;16/04/2025 14:26;0.008783661506939572
867;16/04/2025 14:27;0.008133243301771495
868;16/04/2025 14:28;0.010325203053937441
869;16/04/2025 14:29;0.010302120713768088
870;16/04/2025 14:30;0.008022356046757356
871;16/04/2025 14:31;0.009042961485579735
872;16/04/2025 14:32;0.0089020031553898
873;16/04/2025 14:33;0.0071621649009866945
874;16/04/2025 14:34;0.008781530881597355
875;16/04/2025 14:35;0.008667651891184751
876;16/04/2025 14:36;0.007494624633834635
877;16/04/2025 14:37;0.0023396394347688534
878;16/04/2025 14:38;0.0023928416840024924
879;16/04/2025 14:39;0.002416196836648813
880;16/04/2025 14:40;0.002301562971363618
881;16/04/2025 14:41;0.0023786169076037145
882;16/04/2025 14:42;0.0024962011241861076
883;16/04/2025 14:43;0.0023064113944750524
884;16/04/2025 14:44;0.00230657507546227
885;16/04/2025 14:45;0.0022920230240277206
886;16/04/2025 14:46;0.0023382594138707316
887;16/04/2025 14:47;0.002263648876281787
888;16/04/2025 14:48;0.0022999104420589767
889;16/04/2025 14:49;0.002262747609081909
890;16/04/2025 14:50;0.0023778349374767287
891;16/04/2025 14:51;0.008762532445077865
892;16/04/2025 14:52;0.008849462612121637
893;16/04/2025 14:53;0.008103339077629597
894;16/04/2025 14:54;0.007716678421030862
895;16/04/2025 14:55;0.007378918506327401
896;16/04/2025 14:56;0.008902790821494304
897;16/04/2025 14:57;0.009580884133988606
898;16/04/2025 14:58;0.007795430173997227
899;16/04/2025 14:59;0.007330963068514056
900;16/04/2025 15:00;0.00849168901942423
901;16/04/2025 15:01;0.008657745698544536
902;16/04/2025 15:02;0.008564075495305724
903;16/04/2025 15:03;0.0077541240644008755
904;16/04/2025 15:04;0.008068590630699063
905;16/04/2025 15:05;0.00889248333397428
906;16/04/2025 15:06;0.010029029992590269
907;16/04/2025 15:07;0.010447809225061382
908;16/04/2025 15:08;0.010418857466288787
909;16/04/2025 15:09;0.010235280856016545
910;16/04/2025 15:10;0.009596168538955636
911;16/04/2025 15:11;0.010469094000190887
912;16/04/2025 15:12;0.009290270616272288
913;16/04/2025 15:13;0.009140159254088438
914;16/04/2025 15:14;0.010052881379432688
915;16/04/2025 15:15;0.009409269479580065
916;16/04/2025 15:16;0.010331448725972015
917;16/04/2025 15:17;0.009012978840224976
918;16/04/2025 15:18;0.009883703358733877
919;16/04/2025 15:19;0.009766053527213424
920;16/04/2025 15:20;0.0109687997731705
921;16/04/2025 15:21;0.011627501145645891
922;16/04/2025 15:22;0.011126496182851288
923;16/04/2025 15:23;0.010847445180662246
924;16/04/2025 15:24;0.012441108861342908
925;16/04/2025 15:25;0.012135501577355413
926;16/04/2025 15:26;0.011381492349887857
927;16/04/2025 15:27;0.011801616742163325
928;16/04/2025 15:28;0.010331750082313882
929;16/04/2025 15:29;0.010737806002377026
930;16/04/2025 15:30;0.012124314426196726
931;16/04/2025 15:31;0.011991924146304957
932;16/04/2025 15:32;0.0129805203645599
933;16/04/2025 15:33;0.01379159975895169
934;16/04/2025 15:34;0.012821292981619577
935;16/04/2025 15:35;0.012577734547835387
936;16/04/2025 15:36;0.012791765628155717
937;16/04/2025 15:37;0.013985333505549168
938;16/04/2025 15:38;0.013064777237879795
939;16/04/2025 15:39;0.012600200972715265
940;16/04/2025 15:40;0.012860405018867618
941;16/04/2025 15:41;0.01214881665197623
942;16/04/2025 15:42;0.012783585509511091
943;16/04/2025 15:43;0.013008405153872134
944;16/04/2025 15:44;0.01438607728130275
945;16/04/2025 15:45;0.014807106844323726
946;16/04/2025 15:46;0.012532673688811481
947;16/04/2025 15:47;0.012590330295293719
948;16/04/2025 15:48;0.013116782282786451
949;16/04/2025 15:49;0.013816467283634788
950;16/04/2025 15:50;0.014030458989835983
951;16/04/2025 15:51;0.013311185034667182
952;16/04/2025 15:52;0.014318603670386149
953;16/04/2025 15:53;0.014121830427059202
954;16/04/2025 15:54;0.013217945412164646
955;16/04/2025 15:55;0.013432546773064947
956;16/04/2025 15:56;0.013144604716935803
957;16/04/2025 15:57;0.013394107661192586
958;16/04/2025 15:58;0.013340931090210869
959;16/04/2025 15:59;0.013466384648545108
960;16/04/2025 16:00;0.012756468519310681
961;16/04/2025 16:01;0.01412459419643444
962;16/04/2025 16:02;0.012280046201779748
963;16/04/2025 16:03;0.07616898694053338
964;16/04/2025 16:04;0.06705455103585065
965;16/04/2025 16:05;0.08444901041438627
966;16/04/2025 16:06;0.08457229280548895
967;16/04/2025 16:07;0.013404341818098872
968;16/04/2025 16:08;0.01342400243818799
969;16/04/2025 16:09;0.013959813740883146
970;16/04/2025 16:10;0.08417521969460152
971;16/04/2025 16:11;0.06072495016536768
972;16/04/2025 16:12;0.0758077614167641
973;16/04/2025 16:13;0.06617286668179108
974;16/04/2025 16:14;0.012300250529208995
975;16/04/2025 16:15;0.012675180135348352
976;16/04/2025 16:16;0.08802652451938081
977;16/04/2025 16:17;0.056226010215355386
978;16/04/2025 16:18;0.06673839318947486
979;16/04/2025 16:19;0.06563442440401888
980;16/04/2025 16:20;0.06387089462684245
981;16/04/2025 16:21;0.06566935939452774
982;16/04/2025 16:22;0.012724958783211393
983;16/04/2025 16:23;0.012422810653813517
984;16/04/2025 16:24;0.012908992436750021
985;16/04/2025 16:25;0.012656529621451125
986;16/04/2025 16:26;0.013070649348366768
987;16/04/2025 16:27;0.011902605446435354
988;16/04/2025 16:28;0.009637072665310702
989;16/04/2025 16:29;0.009698833672096983
990;16/04/2025 16:30;0.009182263180972905
991;16/04/2025 16:31;0.010071710716615317
992;16/04/2025 16:32;0.010454599048984922
993;16/04/2025 16:33;0.009638748714233746
994;16/04/2025 16:34;0.011138871088038349
995;16/04/2025 16:35;0.010110878870134687
996;16/04/2025 16:36;0.009967883811095408
997;16/04/2025 16:37;0.010729799595344107
998;16/04/2025 16:38;0.010334767627319306
999;16/04/2025 16:39;0.00980642358885072
1000;16/04/2025 16:40;0.009812135214308695
1001;16/04/2025 16:41;0.010847653790917355
1002;16/04/2025 16:42;0.010558346759783378
1003;16/04/2025 16:43;0.01059116491662314
1004;16/04/2025 16:44;0.009618347674586572
1005;16/04/2025 16:45;0.009455808589063041
1006;16/04/2025 16:46;0.009835904480682998
1007;16/04/2025 16:47;0.009569176028785419
1008;16/04/2025 16:48;0.009727853197972763
1009;16/04/2025 16:49;0.013365674781625926
1010;16/04/2025 16:50;0.012687709575645533
1011;16/04/2025 16:51;0.014147636960284631
1012;16/04/2025 16:52;0.013622887580163478
1013;16/04/2025 16:53;0.020929676551571234
1014;16/04/2025 16:54;0.01943281804908457
1015;16/04/2025 16:55;0.022014902814779552
1016;16/04/2025 16:56;0.02143572607997882
1017;16/04/2025 16:57;0.02189526020086512
1018;16/04/2025 16:58;0.02157742881143572
1019;16/04/2025 16:59;0.02078973736302915
1020;16/04/2025 17:00;0.02164398498836553
1021;16/04/2025 17:01;0.02128121394392155
1022;16/04/2025 17:02;0.01982389295755468
1023;16/04/2025 17:03;0.02034341263928136
1024;16/04/2025 17:04;0.020330478418764557
1025;16/04/2025 17:05;0.013474240081139371
1026;16/04/2025 17:06;0.01399098944677837
1027;16/04/2025 17:07;0.013961386876709366
1028;16/04/2025 17:08;0.012543261444768397
1029;16/04/2025 17:09;0.014563194348896323
1030;16/04/2025 17:10;0.01330341912233117
1031;16/04/2025 17:11;0.004773663726063543
1032;16/04/2025 17:12;0.00614863503481183
1033;16/04/2025 17:13;0.005517611642504447
1034;16/04/2025 17:14;0.0062995826101399375
1035;16/04/2025 17:15;0.0055297826668864285
1036;16/04/2025 17:16;0.00556656221440041
1037;16/04/2025 17:17;0.005167704297916397
1038;16/04/2025 17:18;0.005306645294187076
1039;16/04/2025 17:19;0.004293416236863026
1040;16/04/2025 17:20;0.005542823958245844
1041;16/04/2025 17:21;0.005128250523829328
1042;16/04/2025 17:22;0.00577407505390967
1043;16/04/2025 17:23;0.005143725575713535
1044;16/04/2025 17:24;0.005487737435309077
1045;16/04/2025 17:25;0.004793527831238531
1046;16/04/2025 17:26;0.005286856201888614
1047;16/04/2025 17:27;0.005491109577055999
1048;16/04/2025 17:28;0.0053793997453769355
1049;16/04/2025 17:29;0.00543574332245959
1050;16/04/2025 17:30;0.005342045835356858
1051;16/04/2025 17:31;0.005209287183297672
1052;16/04/2025 17:32;0.005640674382575692
1053;16/04/2025 17:33;0.0061854572393605384
1054;16/04/2025 17:34;0.005065740344390104
1055;16/04/2025 17:35;0.006294911623850533
1056;16/04/2025 17:36;0.006271888728517821
1057;16/04/2025 17:37;0.006581749220392966
1058;16/04/2025 17:38;0.006942259850650991
1059;16/04/2025 17:39;0.006805269647623081
1060;16/04/2025 17:40;0.006327179605201484
1061;16/04/2025 17:41;0.006135212828022468
1062;16/04/2025 17:42;0.003277382623034999
1063;16/04/2025 17:43;0.0030022367442173645
1064;16/04/2025 17:44;0.0030206674493904197
1065;16/04/2025 17:45;0.0031224077296455486
1066;16/04/2025 17:46;0.0028083033573702695
1067;16/04/2025 17:47;0.003096437086236378
1068;16/04/2025 17:48;0.003251750485321254
1069;16/04/2025 17:49;0.00295508532491802
1070;16/04/2025 17:50;0.0030446572806358137
1071;16/04/2025 17:51;0.0030922079737855444
1072;16/04/2025 17:52;0.002918142262083534
1073;16/04/2025 17:53;0.003022509802270653
1074;16/04/2025 17:54;0.0032297043860895517
1075;16/04/2025 17:55;0.0029268902035770174
1076;16/04/2025 17:56;0.003262984563504969
1077;16/04/2025 17:57;0.003045152592232011
1078;16/04/2025 17:58;0.0029320129880449665
1079;16/04/2025 17:59;0.003173907003863946
1080;16/04/2025 18:00;0.0032206201889104246
1081;16/04/2025 18:01;0.0031858133594742074
1082;16/04/2025 18:02;0.0030750266506234343
1083;16/04/2025 18:03;0.0029262470773526164
1084;16/04/2025 18:04;0.003017175332688852
1085;16/04/2025 18:05;0.0030152982251073434
1086;16/04/2025 18:06;0.003230021898130832
1087;16/04/2025 18:07;0.002933904842130896
1088;16/04/2025 18:08;0.0031117974300933077
1089;16/04/2025 18:09;0.0027903044077632034
1090;16/04/2025 18:10;0.0034399426276511755
1091;16/04/2025 18:11;0.0034117369260719538
1092;16/04/2025 18:12;0.0033877966450948202
1093;16/04/2025 18:13;0.0033330207010437126
1094;16/04/2025 18:14;0.0029924114724741227
1095;16/04/2025 18:15;0.002824600320264841
1096;16/04/2025 18:16;0.0031334383628182903
1097;16/04/2025 18:17;0.0031898399075478766
1098;16/04/2025 18:18;0.00310849308193947
1099;16/04/2025 18:19;0.003247030080917238
1100;16/04/2025 18:20;0.003141238597272546
1101;16/04/2025 18:21;0.003382479419229378
1102;16/04/2025 18:22;0.0032341276161672212
1103;16/04/2025 18:23;0.0032369171337869574
1104;16/04/2025 18:24;0.0032462837740480787
1105;16/04/2025 18:25;0.0031375995787125055
1106;16/04/2025 18:26;0.003191255795791874
1107;16/04/2025 18:27;0.003246458854132366
1108;16/04/2025 18:28;0.003140901882597284
1109;16/04/2025 18:29;0.0032371488693275015
1110;16/04/2025 18:30;0.002862290859557875
1111;16/04/2025 18:31;0.0033151608385628005
1112;16/04/2025 18:32;0.0031245385421794416
1113;16/04/2025 18:33;0.003211362835058098
1114;16/04/2025 18:34;0.003203229063710791
1115;16/04/2025 18:35;0.0028545186613793457
1116;16/04/2025 18:36;0.0031887942343177067
1117;16/04/2025 18:37;0.0050293565278267775
1118;16/04/2025 18:38;0.004898059952671671
1119;16/04/2025 18:39;0.005123329776204823
1120;16/04/2025 18:40;0.004945568819021705
1121;16/04/2025 18:41;0.005025328062810156
1122;16/04/2025 18:42;0.0050479981432161635
1123;16/04/2025 18:43;0.01127792367474944
1124;16/04/2025 18:44;0.010819928756445421
1125;16/04/2025 18:45;0.01003523639076177
1126;16/04/2025 18:46;0.010561091202046922
1127;16/04/2025 18:47;0.009525349016138223
1128;16/04/2025 18:48;0.009935095631258262
1129;16/04/2025 18:49;0.01061446168305969
1130;16/04/2025 18:50;0.009420269840952109
1131;16/04/2025 18:51;0.009674801276975791
1132;16/04/2025 18:52;0.010247110306703992
1133;16/04/2025 18:53;0.010702848879341679
1134;16/04/2025 18:54;0.010374792763841423
1135;16/04/2025 18:55;0.010434122444613553
1136;16/04/2025 18:56;0.00945261524407097
1137;16/04/2025 18:57;0.009452877112155889
1138;16/04/2025 18:58;0.010086874207354274
1139;16/04/2025 18:59;0.010053135956262272
1140;16/04/2025 19:00;0.010377127390152013
1141;16/04/2025 19:01;0.009655921427724628
1142;16/04/2025 19:02;0.009570785382504587
1143;16/04/2025 19:03;0.008313558729352199
1144;16/04/2025 19:04;0.010205374823980606
1145;16/04/2025 19:05;0.010833368787716334
1146;16/04/2025 19:06;0.010022523773248228
1147;16/04/2025 19:07;0.011076834650395339
1148;16/04/2025 19:08;0.010358681573443614
1149;16/04/2025 19:09;0.009544617687721404
1150;16/04/2025 19:10;0.009714526121437188
1151;16/04/2025 19:11;0.009716866692998915
1152;16/04/2025 19:12;0.009965845022298385
1153;16/04/2025 19:13;0.009417301364400714
1154;16/04/2025 19:14;0.010975959986965492
1155;16/04/2025 19:15;0.009362131845620954
1156;16/04/2025 19:16;0.010303559520214499
1157;16/04/2025 19:17;0.010375329006981142
1158;16/04/2025 19:18;0.00954892908309714
1159;16/04/2025 19:19;0.010410110148814995
1160;16/04/2025 19:20;0.009836647908769033
1161;16/04/2025 19:21;0.009248489784111023
1162;16/04/2025 19:22;0.012127468773146362
1163;16/04/2025 19:23;0.011029315787772795
1164;16/04/2025 19:24;0.012568534880617304
1165;16/04/2025 19:25;0.01183295710697062
1166;16/04/2025 19:26;0.01246350722058912
1167;16/04/2025 19:27;0.011201846057825681
1168;16/04/2025 19:28;0.011410095776330084
1169;16/04/2025 19:29;0.011674956503802382
1170;16/04/2025 19:30;0.011991372881272592
1171;16/04/2025 19:31;0.012233783484264557
1172;16/04/2025 19:32;0.01098323760644076
1173;16/04/2025 19:33;0.052567864788958814
1174;16/04/2025 19:34;0.055988081236947575
1175;16/04/2025 19:35;0.06470694930269182
1176;16/04/2025 19:36;0.05377623968057509
1177;16/04/2025 19:37;0.052744182394254366
1178;16/04/2025 19:38;0.045905254351294666
1179;16/04/2025 19:39;0.0557428814494537
1180;16/04/2025 19:40;0.051260847127628746
1181;16/04/2025 19:41;0.05143921328386346
1182;16/04/2025 19:42;0.057871634708894976
1183;16/04/2025 19:43;0.0893679384829338
1184;16/04/2025 19:44;0.09009429047958023
1185;16/04/2025 19:45;0.08016890724219033
1186;16/04/2025 19:46;0.08725963340922899
1187;16/04/2025 19:47;0.07818106244092951
1188;16/04/2025 19:48;0.04864304426603356
1189;16/04/2025 19:49;0.04640111846587104
1190;16/04/2025 19:50;0.04809348937398962
1191;16/04/2025 19:51;0.03671038879453105
1192;16/04/2025 19:52;0.04261466707962834
1193;16/04/2025 19:53;0.04155429892538882
1194;16/04/2025 19:54;0.014004113794251387
1195;16/04/2025 19:55;0.014901049767791281
1196;16/04/2025 19:56;0.014753500221303723
1197;16/04/2025 19:57;0.01362401625600084
1198;16/04/2025 19:58;0.014746787887593172
1199;16/04/2025 19:59;0.017106940578373402
1200;16/04/2025 20:00;0.015124732636147005
1201;16/04/2025 20:01;0.014997850024755833
1202;16/04/2025 20:02;0.01648896449098318
1203;16/04/2025 20:03;0.01577173971615321
1204;16/04/2025 20:04;0.01716095086187874
1205;16/04/2025 20:05;0.016479533782748104
1206;16/04/2025 20:06;0.016061439048582295
1207;16/04/2025 20:07;0.016607030889260507
1208;16/04/2025 20:08;0.015288169408096453
1209;16/04/2025 20:09;0.016002132513149175
1210;16/04/2025 20:10;0.016483145195034996
1211;16/04/2025 20:11;0.016219848000763672
1212;16/04/2025 20:12;0.015340598834800332
1213;16/04/2025 20:13;0.015046175191425289
1214;16/04/2025 20:14;0.018509000957940926
1215;16/04/2025 20:15;0.01697513905003591
1216;16/04/2025 20:16;0.017950998860273244
1217;16/04/2025 20:17;0.019400806193301114
1218;16/04/2025 20:18;0.01694425860855889
1219;16/04/2025 20:19;0.01768964705046824
1220;16/04/2025 20:20;0.01696318887772133
1221;16/04/2025 20:21;0.018573871690411588
1222;16/04/2025 20:22;0.017552706725025947
1223;16/04/2025 20:23;0.01812178577950039
1224;16/04/2025 20:24;0.019356893491493745
1225;16/04/2025 20:25;0.017938844875355325
1226;16/04/2025 20:26;0.015785925436567833
1227;16/04/2025 20:27;0.016990398412639114
1228;16/04/2025 20:28;0.017043040778090286
1229;16/04/2025 20:29;0.01765813562622177
1230;16/04/2025 20:30;0.018045979720935603
1231;16/04/2025 20:31;0.017748389642276506
1232;16/04/2025 20:32;0.018505672234023298
1233;16/04/2025 20:33;0.01907367662544284
1234;16/04/2025 20:34;0.01862991428936969
1235;16/04/2025 20:35;0.01821979109602717
1236;16/04/2025 20:36;0.01836232543197734
1237;16/04/2025 20:37;0.018439504223613484
1238;16/04/2025 20:38;0.01868329904359666
1239;16/04/2025 20:39;0.018996944880177793
1240;16/04/2025 20:40;0.01995859617715373
1241;16/04/2025 20:41;0.018666222532228053
1242;16/04/2025 20:42;0.01921118489477725
1243;16/04/2025 20:43;0.01772864203678022
