Reactive.Timestep;Time;Sum [kWh]
613;16/04/2025 10:13;0.0012774922709910502
614;16/04/2025 10:14;0.001280462397091218
615;16/04/2025 10:15;0.0012228986574192317
616;16/04/2025 10:16;0.0013087578448794056
617;16/04/2025 10:17;0.0014525830570322313
618;16/04/2025 10:18;0.0012018655290725248
619;16/04/2025 10:19;0.0012211664075924154
620;16/04/2025 10:20;0.0011326734118479252
621;16/04/2025 10:21;0.0011868192385004392
622;16/04/2025 10:22;0.001104371822354684
623;16/04/2025 10:23;0.001246210622481937
624;16/04/2025 10:24;0.0011529436725780955
625;16/04/2025 10:25;0.0011373577977657238
626;16/04/2025 10:26;0.0012139642139247107
627;16/04/2025 10:27;0.0012670382287882616
628;16/04/2025 10:28;0.0012138054874759321
629;16/04/2025 10:29;0.0011495155571150356
630;16/04/2025 10:30;0.001174344301053172
631;16/04/2025 10:31;0.012541342499672639
632;16/04/2025 10:32;0.01433212224295381
633;16/04/2025 10:33;0.01469662715374872
634;16/04/2025 10:34;0.015544618281992674
635;16/04/2025 10:35;0.0017866473335881844
636;16/04/2025 10:36;0.0018909729203781468
637;16/04/2025 10:37;0.0016869048991070632
638;16/04/2025 10:38;0.0038108780450569657
639;16/04/2025 10:39;0.004049879275867901
640;16/04/2025 10:40;0.00403165849971414
641;16/04/2025 10:41;0.003502243463225214
642;16/04/2025 10:42;0.004064127162693305
643;16/04/2025 10:43;0.003941452560735302
644;16/04/2025 10:44;0.004206842418673834
645;16/04/2025 10:45;0.004120999553079559
646;16/04/2025 10:46;0.004619307105400682
647;16/04/2025 10:47;0.006001857114170143
648;16/04/2025 10:48;0.014334923592043084
649;16/04/2025 10:49;0.014227259314137344
650;16/04/2025 10:50;0.014145860004155188
651;16/04/2025 10:51;0.014210780230492381
652;16/04/2025 10:52;0.014542813722834993
653;16/04/2025 10:53;0.014419374083604896
654;16/04/2025 10:54;0.014726641770545328
655;16/04/2025 10:55;0.014502999705281348
656;16/04/2025 10:56;0.01449921255829296
657;16/04/2025 10:57;0.014725001988524724
658;16/04/2025 10:58;0.01435612926620372
659;16/04/2025 10:59;0.014838156877168579
660;16/04/2025 11:00;0.014385280447474783
661;16/04/2025 11:01;0.014560458644825892
662;16/04/2025 11:02;0.01457179025566689
663;16/04/2025 11:03;0.014606466014547416
664;16/04/2025 11:04;0.014367814029858603
665;16/04/2025 11:05;0.014214955430549766
666;16/04/2025 11:06;0.008980261416748037
667;16/04/2025 11:07;0.004416095657548476
668;16/04/2025 11:08;0.004256552317239503
669;16/04/2025 11:09;0.011085323049947794
670;16/04/2025 11:10;0.010321084212329737
671;16/04/2025 11:11;0.01068197714162633
672;16/04/2025 11:12;0.0055437388334658305
673;16/04/2025 11:13;0.006003547596503222
674;16/04/2025 11:14;0.004346632883222867
675;16/04/2025 11:15;0.004237412670092919
676;16/04/2025 11:16;0.00401045650556231
677;16/04/2025 11:17;0.0038738834402861195
678;16/04/2025 11:18;0.004422372981362648
679;16/04/2025 11:19;0.0041835943424920865
680;16/04/2025 11:20;0.0044651861291794825
681;16/04/2025 11:21;0.004077910438717066
682;16/04/2025 11:22;0.004106013160316671
683;16/04/2025 11:23;0.004961336284168709
684;16/04/2025 11:24;0.004368580602544554
685;16/04/2025 11:25;0.004581804439770658
686;16/04/2025 11:26;0.004508451142848502
687;16/04/2025 11:27;0.004166172191648902
688;16/04/2025 11:28;0.0045114910702207
689;16/04/2025 11:29;0.0037511219635793847
690;16/04/2025 11:30;0.003923528308181055
691;16/04/2025 11:31;0.004295370385543921
692;16/04/2025 11:32;0.0033605880545298367
693;16/04/2025 11:33;0.005790598959047467
694;16/04/2025 11:34;0.010006684443222886
695;16/04/2025 11:35;0.0033985732833017772
696;16/04/2025 11:36;0.0034774207072559944
697;16/04/2025 11:37;0.004112410855418077
698;16/04/2025 11:38;0.0036341095818752923
699;16/04/2025 11:39;0.0036882369063647494
700;16/04/2025 11:40;0.0037245473431625586
701;16/04/2025 11:41;0.003884073814119824
702;16/04/2025 11:42;0.0034185226598486694
703;16/04/2025 11:43;0.0034794746615986294
704;16/04/2025 11:44;0.0013294056557780314
705;16/04/2025 11:45;0.0011970135660995273
706;16/04/2025 11:46;0.0009849517413907615
707;16/04/2025 11:47;0.001211648266417457
708;16/04/2025 11:48;0.0012502387884114187
709;16/04/2025 11:49;0.0012344015736721634
710;16/04/2025 11:50;0.0012240420615424027
711;16/04/2025 11:51;0.0015047553382564886
712;16/04/2025 11:52;0.0009972998165335624
713;16/04/2025 11:53;0.0013363234386847664
714;16/04/2025 11:54;0.0013265312174710136
715;16/04/2025 11:55;0.0013185785910592085
716;16/04/2025 11:56;0.0013383002653646755
717;16/04/2025 11:57;0.0011849954078355267
718;16/04/2025 11:58;0.0011408169181404784
719;16/04/2025 11:59;0.0012654766126321067
720;16/04/2025 12:00;0.0014681249818582589
721;16/04/2025 12:01;0.001647534468548869
722;16/04/2025 12:02;0.0010631413633055823
723;16/04/2025 12:03;0.002794085048551351
724;16/04/2025 12:04;0.0032744848025170904
725;16/04/2025 12:05;0.003447081088327643
726;16/04/2025 12:06;0.003327551755307803
727;16/04/2025 12:07;0.0030838915001675155
728;16/04/2025 12:08;0.003302428802433252
729;16/04/2025 12:09;0.0033468395943555868
730;16/04/2025 12:10;0.0031518212218360447
731;16/04/2025 12:11;0.003968452044745584
732;16/04/2025 12:12;0.003103372511105567
733;16/04/2025 12:13;0.0027413228228564987
734;16/04/2025 12:14;0.0033368977745947886
735;16/04/2025 12:15;0.0036490791416714484
736;16/04/2025 12:16;0.00298202103034603
737;16/04/2025 12:17;0.003515220478536164
738;16/04/2025 12:18;0.0032728338985793482
739;16/04/2025 12:19;0.0030740600800445547
740;16/04/2025 12:20;0.0033450015362339377
741;16/04/2025 12:21;0.003141651773735058
742;16/04/2025 12:22;0.004072269991610909
743;16/04/2025 12:23;0.004840019154383991
744;16/04/2025 12:24;0.004507976205338577
745;16/04/2025 12:25;0.004664558988844315
746;16/04/2025 12:26;0.004573659088527669
747;16/04/2025 12:27;0.005119254837139297
748;16/04/2025 12:28;0.0034140341551437852
749;16/04/2025 12:29;0.0030569732214634497
750;16/04/2025 12:30;0.002730417824459215
751;16/04/2025 12:31;0.0026702509535531604
752;16/04/2025 12:32;0.0029493226122942295
753;16/04/2025 12:33;0.0028341181119344596
754;16/04/2025 12:34;0.002912670942779584
755;16/04/2025 12:35;0.0033022280168639876
756;16/04/2025 12:36;0.0031490011838375327
757;16/04/2025 12:37;0.002740228239687845
758;16/04/2025 12:38;0.002912753316670636
759;16/04/2025 12:39;0.002920682458709229
760;16/04/2025 12:40;0.003076568316938861
761;16/04/2025 12:41;0.0027713790353976154
762;16/04/2025 12:42;0.0030737260032230726
763;16/04/2025 12:43;0.002596672001589393
764;16/04/2025 12:44;0.0025092682001787462
765;16/04/2025 12:45;0.002737335836121314
766;16/04/2025 12:46;0.0024325773925622162
767;16/04/2025 12:47;0.002446362191711375
768;16/04/2025 12:48;0.002541272354011334
769;16/04/2025 12:49;0.002313881903257133
770;16/04/2025 12:50;0.0026962576150780224
771;16/04/2025 12:51;0.0026098656301202154
772;16/04/2025 12:52;0.0025227796947991797
773;16/04/2025 12:53;0.0028207391896493007
774;16/04/2025 12:54;0.002285934518344855
775;16/04/2025 12:55;0.0025526164016469854
776;16/04/2025 12:56;0.002310996289030774
777;16/04/2025 12:57;0.0021052403136543308
778;16/04/2025 12:58;0.002696850729454405
779;16/04/2025 12:59;0.0022955607705444666
780;16/04/2025 13:00;0.002410199387670137
781;16/04/2025 13:01;0.0026365877039543884
782;16/04/2025 13:02;0.0028884996194082323
783;16/04/2025 13:03;0.002615942025167116
784;16/04/2025 13:04;0.002463544245609825
785;16/04/2025 13:05;0.0022708492590842464
786;16/04/2025 13:06;0.0025180982297035113
787;16/04/2025 13:07;0.0021909072353956545
788;16/04/2025 13:08;0.002218630438620532
789;16/04/2025 13:09;0.002264869473180408
790;16/04/2025 13:10;0.002845013353332233
791;16/04/2025 13:11;0.0028075052511004448
792;16/04/2025 13:12;0.0024530301535938106
793;16/04/2025 13:13;0.002768599435843244
794;16/04/2025 13:14;0.0026497278341014612
795;16/04/2025 13:15;0.0024378026363947843
796;16/04/2025 13:16;0.002326574214527245
797;16/04/2025 13:17;0.002694448103776127
798;16/04/2025 13:18;0.0024484515300394
799;16/04/2025 13:19;0.0026356077020299423
800;16/04/2025 13:20;0.002449086973060329
801;16/04/2025 13:21;0.0027703466727335866
802;16/04/2025 13:22;0.002330531123143659
803;16/04/2025 13:23;0.002314118632142956
804;16/04/2025 13:24;0.002554463091350897
805;16/04/2025 13:25;0.0023295800029198123
806;16/04/2025 13:26;0.0026013537312070774
807;16/04/2025 13:27;0.010452160905750471
808;16/04/2025 13:28;0.007020317807453175
809;16/04/2025 13:29;0.00779313667277572
810;16/04/2025 13:30;0.008427102601951474
811;16/04/2025 13:31;0.00858892713107377
812;16/04/2025 13:32;0.007126494104018828
813;16/04/2025 13:33;0.008571591278471126
814;16/04/2025 13:34;0.007498068926325819
815;16/04/2025 13:35;0.008866760860223016
816;16/04/2025 13:36;0.008194686732739938
817;16/04/2025 13:37;0.008010853571406304
818;16/04/2025 13:38;0.00794636025879772
819;16/04/2025 13:39;0.00820952495635761
820;16/04/2025 13:40;0.009164245280948795
821;16/04/2025 13:41;0.008381831587587402
822;16/04/2025 13:42;0.0072602983226599934
823;16/04/2025 13:43;0.007752070067504348
824;16/04/2025 13:44;0.00782096031401823
825;16/04/2025 13:45;0.008120669508334653
826;16/04/2025 13:46;0.007450764287519562
827;16/04/2025 13:47;0.008096869886982149
828;16/04/2025 13:48;0.008186505620116392
829;16/04/2025 13:49;0.008684310202357076
830;16/04/2025 13:50;0.00868544171886666
831;16/04/2025 13:51;0.007907213441710243
832;16/04/2025 13:52;0.008462220209386648
833;16/04/2025 13:53;0.008422491027976214
834;16/04/2025 13:54;0.008828000591730143
835;16/04/2025 13:55;0.007683835584912203
836;16/04/2025 13:56;0.008138986005216765
837;16/04/2025 13:57;0.00788437387708788
838;16/04/2025 13:58;0.008272883955668572
839;16/04/2025 13:59;0.008244622178821543
840;16/04/2025 14:00;0.00759364284247288
841;16/04/2025 14:01;0.008004760836838735
842;16/04/2025 14:02;0.00813170700384147
843;16/04/2025 14:03;0.007740564009124893
844;16/04/2025 14:04;0.008823023232734328
845;16/04/2025 14:05;0.007856224030517512
846;16/04/2025 14:06;0.00858828755238156
847;16/04/2025 14:07;0.008096374558185621
848;16/04/2025 14:08;0.007698432095263313
849;16/04/2025 14:09;0.00851072498580353
850;16/04/2025 14:10;0.008019331171086875
851;16/04/2025 14:11;0.008256074782782384
852;16/04/2025 14:12;0.008223257977499723
853;16/04/2025 14:13;0.007669754858098906
854;16/04/2025 14:14;0.007859669011641352
855;16/04/2025 14:15;0.007627027952830202
856;16/04/2025 14:16;0.008100100254289021
857;16/04/2025 14:17;0.0025165850743064226
858;16/04/2025 14:18;0.0026169990741018428
859;16/04/2025 14:19;0.002252951650884474
860;16/04/2025 14:20;0.002379979345508283
861;16/04/2025 14:21;0.002536349017429268
862;16/04/2025 14:22;0.0022986152897680624
863;16/04/2025 14:23;0.0028706292377458317
864;16/04/2025 14:24;0.0024476502684802055
865;16/04/2025 14:25;0.002595549503961798
866;16/04/2025 14:26;0.0025614770617734123
867;16/04/2025 14:27;0.0023695291318587765
868;16/04/2025 14:28;0.003039066459422878
869;16/04/2025 14:29;0.0030436032917584544
870;16/04/2025 14:30;0.002326697623082278
871;16/04/2025 14:31;0.002639347351395834
872;16/04/2025 14:32;0.0026038402755764155
873;16/04/2025 14:33;0.002040429645911611
874;16/04/2025 14:34;0.002543626164113734
875;16/04/2025 14:35;0.0025077417845356296
876;16/04/2025 14:36;0.0021267516488456626
877;16/04/2025 14:37;0.000539268303438401
878;16/04/2025 14:38;0.0005601027751009196
879;16/04/2025 14:39;0.0005781675360447971
880;16/04/2025 14:40;0.0005360864425098971
881;16/04/2025 14:41;0.0005648180138083375
882;16/04/2025 14:42;0.0005970301573441938
883;16/04/2025 14:43;0.0005333912161793848
884;16/04/2025 14:44;0.0005444316229535913
885;16/04/2025 14:45;0.0005485679383626952
886;16/04/2025 14:46;0.0005416340551794995
887;16/04/2025 14:47;0.0005245922624369769
888;16/04/2025 14:48;0.0005358946173956902
889;16/04/2025 14:49;0.0005468728221173016
890;16/04/2025 14:50;0.0005810600625321404
891;16/04/2025 14:51;0.0025738337251292095
892;16/04/2025 14:52;0.0026014236830481405
893;16/04/2025 14:53;0.002367017329168059
894;16/04/2025 14:54;0.0022485130611640267
895;16/04/2025 14:55;0.002141990335034603
896;16/04/2025 14:56;0.002617490562795845
897;16/04/2025 14:57;0.002827652840964188
898;16/04/2025 14:58;0.0022709216134916064
899;16/04/2025 14:59;0.002125311571722517
900;16/04/2025 15:00;0.0024873329415644836
901;16/04/2025 15:01;0.002540304878072234
902;16/04/2025 15:02;0.0025113089602273146
903;16/04/2025 15:03;0.002256234656112702
904;16/04/2025 15:04;0.0023567350102397925
905;16/04/2025 15:05;0.0026065817897389233
906;16/04/2025 15:06;0.0029670550030454343
907;16/04/2025 15:07;0.003094245062560434
908;16/04/2025 15:08;0.0030885817122708204
909;16/04/2025 15:09;0.003033156452486232
910;16/04/2025 15:10;0.0028310677218115654
911;16/04/2025 15:11;0.0031044580932276964
912;16/04/2025 15:12;0.002736226774636883
913;16/04/2025 15:13;0.002688405061624235
914;16/04/2025 15:14;0.0029736586507589156
915;16/04/2025 15:15;0.0027732521174587484
916;16/04/2025 15:16;0.0030606021903268514
917;16/04/2025 15:17;0.0026487098166961104
918;16/04/2025 15:18;0.0029192724609091087
919;16/04/2025 15:19;0.0028848902012357236
920;16/04/2025 15:20;0.0032617623907027276
921;16/04/2025 15:21;0.0034643845791175977
922;16/04/2025 15:22;0.0033052889032620368
923;16/04/2025 15:23;0.0032203206032440485
924;16/04/2025 15:24;0.0037205818592066274
925;16/04/2025 15:25;0.0036234065277165597
926;16/04/2025 15:26;0.0033748278357753044
927;16/04/2025 15:27;0.0035178467788197928
928;16/04/2025 15:28;0.003052062902117214
929;16/04/2025 15:29;0.0031702063953921197
930;16/04/2025 15:30;0.003606849891502106
931;16/04/2025 15:31;0.003577579258520467
932;16/04/2025 15:32;0.003880789641392228
933;16/04/2025 15:33;0.004134181990901075
934;16/04/2025 15:34;0.0038224698332535835
935;16/04/2025 15:35;0.0037560127115089112
936;16/04/2025 15:36;0.0038200721760710894
937;16/04/2025 15:37;0.004193481089250609
938;16/04/2025 15:38;0.003902323706313556
939;16/04/2025 15:39;0.0037619431935546547
940;16/04/2025 15:40;0.003844321395302754
941;16/04/2025 15:41;0.0036193481923468386
942;16/04/2025 15:42;0.0038204594657944473
943;16/04/2025 15:43;0.0038939425410727513
944;16/04/2025 15:44;0.00432235239866035
945;16/04/2025 15:45;0.004455426041675541
946;16/04/2025 15:46;0.0037312095336730798
947;16/04/2025 15:47;0.003752075719229102
948;16/04/2025 15:48;0.003925677485528527
949;16/04/2025 15:49;0.004128086887770711
950;16/04/2025 15:50;0.004209179016651069
951;16/04/2025 15:51;0.003979571875510388
952;16/04/2025 15:52;0.004288560611220289
953;16/04/2025 15:53;0.004233955004323024
954;16/04/2025 15:54;0.003931029729793931
955;16/04/2025 15:55;0.003994099090082954
956;16/04/2025 15:56;0.003905123088322774
957;16/04/2025 15:57;0.003982408231175677
958;16/04/2025 15:58;0.003952361046004476
959;16/04/2025 15:59;0.004013391956404898
960;16/04/2025 16:00;0.0037971848568402002
961;16/04/2025 16:01;0.00423572388439436
962;16/04/2025 16:02;0.0036528961321349055
963;16/04/2025 16:03;0.023552176651324554
964;16/04/2025 16:04;0.020709663656470447
965;16/04/2025 16:05;0.02613750926354892
966;16/04/2025 16:06;0.026198376123266955
967;16/04/2025 16:07;0.003978603787222177
968;16/04/2025 16:08;0.0039624906310692775
969;16/04/2025 16:09;0.004135978451004429
970;16/04/2025 16:10;0.026058480205794612
971;16/04/2025 16:11;0.018758265782282645
972;16/04/2025 16:12;0.023466682342756492
973;16/04/2025 16:13;0.020465520777486222
974;16/04/2025 16:14;0.0036382213518819395
975;16/04/2025 16:15;0.0037608318558532425
976;16/04/2025 16:16;0.027284295673576636
977;16/04/2025 16:17;0.017363856979389858
978;16/04/2025 16:18;0.020638295534450245
979;16/04/2025 16:19;0.0202991135119396
980;16/04/2025 16:20;0.019741622759229346
981;16/04/2025 16:21;0.020309859427465046
982;16/04/2025 16:22;0.0037787443309135853
983;16/04/2025 16:23;0.003678027476398393
984;16/04/2025 16:24;0.0038228379499389404
985;16/04/2025 16:25;0.003750992620114299
986;16/04/2025 16:26;0.0038862485458043675
987;16/04/2025 16:27;0.003515212436168612
988;16/04/2025 16:28;0.0028028342904299402
989;16/04/2025 16:29;0.0028332102422650722
990;16/04/2025 16:30;0.002665461368264825
991;16/04/2025 16:31;0.002948592962398133
992;16/04/2025 16:32;0.0030632278626149577
993;16/04/2025 16:33;0.002806792716937983
994;16/04/2025 16:34;0.003272761771135973
995;16/04/2025 16:35;0.0029521082063784245
996;16/04/2025 16:36;0.00291482016775557
997;16/04/2025 16:37;0.003144476958312806
998;16/04/2025 16:38;0.003030846118108365
999;16/04/2025 16:39;0.002865836674496438
1000;16/04/2025 16:40;0.0028705698075329644
1001;16/04/2025 16:41;0.0031849248207401317
1002;16/04/2025 16:42;0.00309345515272381
1003;16/04/2025 16:43;0.003097007280454414
1004;16/04/2025 16:44;0.0027984788717948304
1005;16/04/2025 16:45;0.002741382275317606
1006;16/04/2025 16:46;0.002847518152869997
1007;16/04/2025 16:47;0.002775202173104307
1008;16/04/2025 16:48;0.002832075707347157
1009;16/04/2025 16:49;0.0039663107354559616
1010;16/04/2025 16:50;0.0037531594295438365
1011;16/04/2025 16:51;0.004210768954622562
1012;16/04/2025 16:52;0.004044251410562808
1013;16/04/2025 16:53;0.006323777399476192
1014;16/04/2025 16:54;0.005852234819932492
1015;16/04/2025 16:55;0.006663427824855098
1016;16/04/2025 16:56;0.006480132159268008
1017;16/04/2025 16:57;0.006623621675043904
1018;16/04/2025 16:58;0.006522888132751077
1019;16/04/2025 16:59;0.006276852759061563
1020;16/04/2025 17:00;0.006544565602971387
1021;16/04/2025 17:01;0.006424789564825333
1022;16/04/2025 17:02;0.005973231542930701
1023;16/04/2025 17:03;0.00614440606595771
1024;16/04/2025 17:04;0.00612190735091408
1025;16/04/2025 17:05;0.003990541414796924
1026;16/04/2025 17:06;0.004146386742898197
1027;16/04/2025 17:07;0.004134547937062111
1028;16/04/2025 17:08;0.003705635941143228
1029;16/04/2025 17:09;0.004315231682887206
1030;16/04/2025 17:10;0.00391873013545849
1031;16/04/2025 17:11;0.0012453562746380007
1032;16/04/2025 17:12;0.0016960663044738912
1033;16/04/2025 17:13;0.001504866121300686
1034;16/04/2025 17:14;0.0017558567309217496
1035;16/04/2025 17:15;0.0015120964283351335
1036;16/04/2025 17:16;0.0015241451298371267
1037;16/04/2025 17:17;0.0013943803155351442
1038;16/04/2025 17:18;0.0014283449337895017
1039;16/04/2025 17:19;0.0011293893000855824
1040;16/04/2025 17:20;0.0015220694397902455
1041;16/04/2025 17:21;0.0013839167919802418
1042;16/04/2025 17:22;0.0015804987647400326
1043;16/04/2025 17:23;0.001403282455671302
1044;16/04/2025 17:24;0.0015131316715910274
1045;16/04/2025 17:25;0.0013015918102619681
1046;16/04/2025 17:26;0.0014503822483007444
1047;16/04/2025 17:27;0.0015161834975314639
1048;16/04/2025 17:28;0.0014760629122902347
1049;16/04/2025 17:29;0.0015043128197038554
1050;16/04/2025 17:30;0.001476931165457571
1051;16/04/2025 17:31;0.0014284266615833528
1052;16/04/2025 17:32;0.0015609112286004711
1053;16/04/2025 17:33;0.0017319050613344002
1054;16/04/2025 17:34;0.0013840134266787138
1055;16/04/2025 17:35;0.0017748313306840643
1056;16/04/2025 17:36;0.0017640918350877353
1057;16/04/2025 17:37;0.0018639469691204462
1058;16/04/2025 17:38;0.0019666103414408987
1059;16/04/2025 17:39;0.0019273129519589503
1060;16/04/2025 17:40;0.0017729066333795984
1061;16/04/2025 17:41;0.0017212933727901154
1062;16/04/2025 17:42;0.0008235342771199867
1063;16/04/2025 17:43;0.000736581746271712
1064;16/04/2025 17:44;0.0007450077313569461
1065;16/04/2025 17:45;0.000770653352200285
1066;16/04/2025 17:46;0.0006828717704426186
1067;16/04/2025 17:47;0.0007733035389953811
1068;16/04/2025 17:48;0.0008060133885260703
1069;16/04/2025 17:49;0.000717934605253812
1070;16/04/2025 17:50;0.0007487233102177603
1071;16/04/2025 17:51;0.0007646079254260349
1072;16/04/2025 17:52;0.0007072421803912087
1073;16/04/2025 17:53;0.0007393877251125985
1074;16/04/2025 17:54;0.000800130899791898
1075;16/04/2025 17:55;0.0007105908890480664
1076;16/04/2025 17:56;0.0008088083748555168
1077;16/04/2025 17:57;0.000745992762717901
1078;16/04/2025 17:58;0.0007065107458289805
1079;16/04/2025 17:59;0.00078918591828791
1080;16/04/2025 18:00;0.0008023323182829049
1081;16/04/2025 18:01;0.0007903582023320475
1082;16/04/2025 18:02;0.0007535864190010388
1083;16/04/2025 18:03;0.0007027442862537141
1084;16/04/2025 18:04;0.0007357200867249607
1085;16/04/2025 18:05;0.000733312225651671
1086;16/04/2025 18:06;0.0007923760809537018
1087;16/04/2025 18:07;0.0006997434079247493
1088;16/04/2025 18:08;0.0007626656005985239
1089;16/04/2025 18:09;0.0006607326058366121
1090;16/04/2025 18:10;0.0008672264954338902
1091;16/04/2025 18:11;0.0008512000575552014
1092;16/04/2025 18:12;0.0008434998545871342
1093;16/04/2025 18:13;0.0008348429782202217
1094;16/04/2025 18:14;0.0007644254444621347
1095;16/04/2025 18:15;0.0007127201533297417
1096;16/04/2025 18:16;0.0007992090532909846
1097;16/04/2025 18:17;0.0008264153925449376
1098;16/04/2025 18:18;0.0008003041960305466
1099;16/04/2025 18:19;0.0008405748048352609
1100;16/04/2025 18:20;0.0008089051274744015
1101;16/04/2025 18:21;0.0008744644858502094
1102;16/04/2025 18:22;0.000833766640771227
1103;16/04/2025 18:23;0.0008344772935043868
1104;16/04/2025 18:24;0.0008406724501055863
1105;16/04/2025 18:25;0.000804423099065495
1106;16/04/2025 18:26;0.000823500158458054
1107;16/04/2025 18:27;0.0008423563583162049
1108;16/04/2025 18:28;0.0008078487313188061
1109;16/04/2025 18:29;0.0008365559160576691
1110;16/04/2025 18:30;0.0007278782968197961
1111;16/04/2025 18:31;0.000854938282405488
1112;16/04/2025 18:32;0.0007946661061620421
1113;16/04/2025 18:33;0.0008321484103941587
1114;16/04/2025 18:34;0.0008146715477702149
1115;16/04/2025 18:35;0.00070634113089079
1116;16/04/2025 18:36;0.0008254652542008788
1117;16/04/2025 18:37;0.0013936628677844783
1118;16/04/2025 18:38;0.0013469248719577937
1119;16/04/2025 18:39;0.0014246341043180858
1120;16/04/2025 18:40;0.0013683412822861564
1121;16/04/2025 18:41;0.0013741339070440291
1122;16/04/2025 18:42;0.0013785913195292026
1123;16/04/2025 18:43;0.003324169565968115
1124;16/04/2025 18:44;0.003166539571712785
1125;16/04/2025 18:45;0.0029439334492319565
1126;16/04/2025 18:46;0.0031075481795822435
1127;16/04/2025 18:47;0.0027879393819002438
1128;16/04/2025 18:48;0.0029268866003628216
1129;16/04/2025 18:49;0.0031323626410964217
1130;16/04/2025 18:50;0.002759809752429373
1131;16/04/2025 18:51;0.002840777594525088
1132;16/04/2025 18:52;0.0030147732385027806
1133;16/04/2025 18:53;0.003153905880126888
1134;16/04/2025 18:54;0.003061775023978221
1135;16/04/2025 18:55;0.003086788368388547
1136;16/04/2025 18:56;0.002759640140746929
1137;16/04/2025 18:57;0.002760653193050266
1138;16/04/2025 18:58;0.0029637499812790362
1139;16/04/2025 18:59;0.0029522415932557258
1140;16/04/2025 19:00;0.0030750551476621465
1141;16/04/2025 19:01;0.002852061586317207
1142;16/04/2025 19:02;0.002824676437600859
1143;16/04/2025 19:03;0.002431212865417246
1144;16/04/2025 19:04;0.0030236062737411308
1145;16/04/2025 19:05;0.003219091480508968
1146;16/04/2025 19:06;0.0029658186309041426
1147;16/04/2025 19:07;0.003294323203920492
1148;16/04/2025 19:08;0.0030715780820466613
1149;16/04/2025 19:09;0.0028167375754760875
1150;16/04/2025 19:10;0.0028679987571690138
1151;16/04/2025 19:11;0.002873645921730639
1152;16/04/2025 19:12;0.0029520562695036544
1153;16/04/2025 19:13;0.0027767626911418897
1154;16/04/2025 19:14;0.0032655880375619
1155;16/04/2025 19:15;0.0027546239266356227
1156;16/04/2025 19:16;0.0030555033312976193
1157;16/04/2025 19:17;0.0030742020807018574
1158;16/04/2025 19:18;0.0028180537479068485
1159;16/04/2025 19:19;0.0030870053456201634
1160;16/04/2025 19:20;0.002906422485948283
1161;16/04/2025 19:21;0.002724666097355322
1162;16/04/2025 19:22;0.003622926010626277
1163;16/04/2025 19:23;0.0032772208783688568
1164;16/04/2025 19:24;0.0037578507371119753
1165;16/04/2025 19:25;0.0035366218808174925
1166;16/04/2025 19:26;0.00373011519194793
1167;16/04/2025 19:27;0.0033343617128637638
1168;16/04/2025 19:28;0.0033972022979236877
1169;16/04/2025 19:29;0.003481921785022725
1170;16/04/2025 19:30;0.003577584208900811
1171;16/04/2025 19:31;0.0036543390376325285
1172;16/04/2025 19:32;0.003264675257588183
1173;16/04/2025 19:33;0.01625011110843749
1174;16/04/2025 19:34;0.017305710469863407
1175;16/04/2025 19:35;0.020040354124090873
1176;16/04/2025 19:36;0.016618766457944984
1177;16/04/2025 19:37;0.01628905354963083
1178;16/04/2025 19:38;0.01415610638584012
1179;16/04/2025 19:39;0.017239474398011673
1180;16/04/2025 19:40;0.015835580297159597
1181;16/04/2025 19:41;0.015890193136617416
1182;16/04/2025 19:42;0.017890092768086674
1183;16/04/2025 19:43;0.027735643294404973
1184;16/04/2025 19:44;0.027958771239758227
1185;16/04/2025 19:45;0.024861492013842502
1186;16/04/2025 19:46;0.0270664955128217
1187;16/04/2025 19:47;0.024235938220477617
1188;16/04/2025 19:48;0.015013705973598721
1189;16/04/2025 19:49;0.014316153166456725
1190;16/04/2025 19:50;0.0148472066327174
1191;16/04/2025 19:51;0.01129091182621548
1192;16/04/2025 19:52;0.013135151117086487
1193;16/04/2025 19:53;0.012790582148852885
1194;16/04/2025 19:54;0.004189897964218822
1195;16/04/2025 19:55;0.004480569219709634
1196;16/04/2025 19:56;0.004419403171072357
1197;16/04/2025 19:57;0.004080148786606546
1198;16/04/2025 19:58;0.004423864844678886
1199;16/04/2025 19:59;0.00515582261913368
1200;16/04/2025 20:00;0.004543822711492685
1201;16/04/2025 20:01;0.00448696117634745
1202;16/04/2025 20:02;0.004948523795293742
1203;16/04/2025 20:03;0.0047250301339132605
1204;16/04/2025 20:04;0.005144907577834112
1205;16/04/2025 20:05;0.004954530294277415
1206;16/04/2025 20:06;0.004827067867055191
1207;16/04/2025 20:07;0.005009712505157716
1208;16/04/2025 20:08;0.004592663907561278
1209;16/04/2025 20:09;0.004815500926204067
1210;16/04/2025 20:10;0.004961986148813567
1211;16/04/2025 20:11;0.00487650006895275
1212;16/04/2025 20:12;0.004622533305505237
1213;16/04/2025 20:13;0.004509723179958047
1214;16/04/2025 20:14;0.0055952758919923734
1215;16/04/2025 20:15;0.00511619563702229
1216;16/04/2025 20:16;0.005442766615356081
1217;16/04/2025 20:17;0.005895903983135756
1218;16/04/2025 20:18;0.005128935092850196
1219;16/04/2025 20:19;0.005358839743279087
1220;16/04/2025 20:20;0.005134776400152459
1221;16/04/2025 20:21;0.005637381547762175
1222;16/04/2025 20:22;0.005316696444390922
1223;16/04/2025 20:23;0.005493312975837892
1224;16/04/2025 20:24;0.005881105223874722
