Apparent.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
756;12:36:00;'12:36:00;52,482525268531255;;;80,57756849091687;121,12129793841275;50,384902457236606;51,591662764205914;
757;12:37:00;'12:37:00;47,68174381202266;;;88,27002550152167;136,162436962672;50,89541981937739;51,55044258249568;
758;12:38:00;'12:38:00;52,219160518666264;;;84,51954314615772;125,20507457908315;52,60704904211044;52,079631621569945;
759;12:39:00;'12:39:00;50,841184019523126;;;86,82251814856808;122,05088672281288;52,89233472141945;49,87432164280859;
760;12:40:00;'12:40:00;49,91958222418049;;;89,02595645594855;112,42618548068802;52,43586418864237;50,5590378151212;
761;12:41:00;'12:41:00;52,64555262498945;;;92,71585980789007;118,56423134349157;52,79121269245268;50,53833587726167;
762;12:42:00;'12:42:00;51,72889558399854;;;94,49257677995908;126,06097099540366;48,770461420321;50,27346827862715;
763;12:43:00;'12:43:00;50,86690624206103;;;78,49347168759357;124,32079521592298;51,78034732537713;50,068252714207446;
764;12:44:00;'12:44:00;51,07443396890646;;;78,71431916575675;119,52631471389114;48,79022493784911;51,78476338236784;
765;12:45:00;'12:45:00;50,70062040231174;;;81,89483323932204;124,44600267383235;51,80239502342629;49,81103051847986;
766;12:46:00;'12:46:00;49,310909417277216;;;87,78280896076801;116,9450317721725;51,73420495643167;49,4647853146714;
767;12:47:00;'12:47:00;49,822616839017286;;;87,48976352930669;124,03437001304484;49,589010744092036;52,188609873238455;
768;12:48:00;'12:48:00;51,52946227713081;;;89,11890190992631;121,17708319178145;51,23779657721257;52,00579742649326;
769;12:49:00;'12:49:00;49,97433259142003;;;85,21699485686135;134,3786766194698;51,03584131059754;49,60300838195861;
770;12:50:00;'12:50:00;52,93993418944616;;;85,20790152021318;126,3261104952246;50,29731745613925;50,729283187961094;
771;12:51:00;'12:51:00;51,81379202454821;;;79,62814807481422;132,19044423909673;52,81906130087086;50,82963406645463;
772;12:52:00;'12:52:00;51,599483974705215;;;79,75752943344294;127,81865814860681;50,498406483367134;50,88388936121718;
773;12:53:00;'12:53:00;51,08107282751209;;;85,21117831435183;127,79382059838494;49,863155832048605;51,71246747931785;
774;12:54:00;'12:54:00;51,81999654783624;;;84,00259469083583;129,7043272447618;51,852284424694886;50,382554069300305;
775;12:55:00;'12:55:00;51,88699782429498;;;82,23094200207748;132,37333611816936;50,890459742035176;50,040823803607985;
776;12:56:00;'12:56:00;52,24467988122187;;;83,29894029789179;140,6575255631143;51,328207536046826;50,75371642620521;
777;12:57:00;'12:57:00;53,12139577656867;;;83,07873492693867;113,8824255322853;50,693269826932394;49,5507562032137;
778;12:58:00;'12:58:00;52,00786026685736;;;84,87013623274137;116,77427802289944;49,48730032766307;49,555334444096964;
779;12:59:00;'12:59:00;49,10515514290053;;;89,02006602789858;123,82159707629074;51,79658004109896;50,42118434500769;
780;13:00:00;'13:00:00;54,03263310614094;;;83,90152012767425;115,07534069972952;50,84028887509563;53,420617330621866;
781;13:01:00;'13:01:00;50,871288641650445;;;83,46652150266439;134,25427323065665;51,18050571952481;53,125411402303925;
782;13:02:00;'13:02:00;53,26452489445437;;;80,01800814216736;140,01718626868728;50,34594689639728;50,70019115101613;
783;13:03:00;'13:03:00;49,3779813849006;;;85,18466340876289;115,20990207549488;52,747878724256026;51,18995226801513;
784;13:04:00;'13:04:00;50,66684428432272;;;88,76426513446675;131,70824610766982;51,41923571544547;49,26771347960392;
785;13:05:00;'13:05:00;51,19572619182196;;;81,23493170123994;115,5961439836716;51,96157219449952;51,758649371310874;
786;13:06:00;'13:06:00;51,38272243034062;;;82,9099298704934;131,00828202872736;49,53546743114625;50,68959508579028;
787;13:07:00;'13:07:00;50,85049637265234;;;86,54027308250981;121,41192602064224;51,23434964290336;51,21193016670824;
788;13:08:00;'13:08:00;51,83429522550229;;;81,75592717617627;126,56257406238758;50,3526621655908;51,84750301568642;
789;13:09:00;'13:09:00;50,40009226413603;;;84,42320392616779;127,75304181507718;50,32742857823304;50,282833126514724;
790;13:10:00;'13:10:00;50,28435175388589;;;81,67108038692952;132,36191510757018;49,9270997565244;51,39502334874963;
791;13:11:00;'13:11:00;51,611288906882336;;;79,1619320417755;128,2977355777668;49,15965655939973;50,241129712986606;
792;13:12:00;'13:12:00;50,8860631389052;;;85,3538548823302;140,36705974819904;51,07951777852846;52,948953079831945;
793;13:13:00;'13:13:00;49,971379708158445;;;79,54378187008511;125,47365714544746;51,21916176548231;50,95685499226421;
794;13:14:00;'13:14:00;51,28529321453184;;;85,22079156905058;126,27286820374799;50,3692894586312;51,871165470612134;
795;13:15:00;'13:15:00;49,70897524257438;;;74,44850041648873;118,73493069510543;50,364595245108696;50,383635321841496;
796;13:16:00;'13:16:00;49,96442702345545;;;89,09950459021417;122,09976312985795;51,255011970660796;51,11857033895013;
797;13:17:00;'13:17:00;51,04547686731585;;;88,92929767234195;120,9794439184591;50,7717457699327;50,190954931807106;
798;13:18:00;'13:18:00;52,35952798340993;;;47,65928017924256;116,9174550801249;52,37960574550998;50,48564367785985;
799;13:19:00;'13:19:00;50,76675632475925;;;50,59589936722192;123,16986319901346;51,0681185094198;51,212889668712336;
800;13:20:00;'13:20:00;113,01280534207365;;;49,18060974769833;132,88722730596072;50,087829328198204;51,270775321194655;
801;13:21:00;'13:21:00;112,14374568600299;;;54,234984586163314;114,86591888658089;50,93243013588717;50,808969270277096;
802;13:22:00;'13:22:00;116,44362980286628;;;53,45519206025645;125,51741434011716;52,045328289061786;51,461634028743404;
803;13:23:00;'13:23:00;116,7318325786051;;;51,18292500798116;111,02560151189812;50,74121880126201;49,521436286948315;
804;13:24:00;'13:24:00;123,35329960149649;;;47,827002858535415;137,28196408076488;50,54891640837772;50,937421021220224;
805;13:25:00;'13:25:00;113,09766842548585;;;50,60329896964202;130,33168401383077;53,273056049011686;51,45143876368606;
806;13:26:00;'13:26:00;117,58141944786892;;;49,70117495634061;121,91268008272725;50,627902559095574;48,57120404239928;
807;13:27:00;'13:27:00;117,8997848591981;;;49,93003449681594;121,80922209081274;50,49508983875534;51,142623164857476;
808;13:28:00;'13:28:00;120,7396310100419;;;85,53779733510804;129,92268829111575;53,00343402094676;50,55176508001256;
809;13:29:00;'13:29:00;109,8453145818898;;;84,11315088233766;136,73950350382054;50,3870928763853;51,378956735443076;
810;13:30:00;'13:30:00;115,58997013693576;;;47,38763964675463;51,525079213549404;107,7181097486671;51,2946601558204;
811;13:31:00;'13:31:00;123,06850296470724;;;51,07700159703626;50,83274155722889;115,90694507724115;49,21493597167134;
812;13:32:00;'13:32:00;125,26037908919977;;;48,78540684394243;51,86374241337627;118,99808105051869;50,459793285497206;
813;13:33:00;'13:33:00;110,12857629735039;;;53,33835759849283;51,31043532333219;115,65737899130296;49,69559727837431;
814;13:34:00;'13:34:00;122,75061768623627;;;51,420421952586146;50,682964215690056;116,4274777082553;50,853869181869165;
815;13:35:00;'13:35:00;112,0644247943654;;;53,799796701747454;49,686969669902744;104,67915660176529;50,704119875475186;
816;13:36:00;'13:36:00;108,91783824670856;;;49,17254783556844;48,64365283009743;116,73185650496332;50,662766605555404;
817;13:37:00;'13:37:00;115,19391071839372;;;51,59265969904744;50,07011812104763;118,88575823552891;52,05225413192771;
818;13:38:00;'13:38:00;114,64374411574754;;;48,687478188076334;49,18138429929225;107,55586347811148;50,29319837833659;
819;13:39:00;'13:39:00;122,17215766047146;;;50,32507725754544;51,20293010656417;110,5506366682799;111,13514919976355;
820;13:40:00;'13:40:00;127,85093492688465;;;53,633243294657774;52,49214632206944;117,95028727299123;127,3206448124245;
821;13:41:00;'13:41:00;122,58013303905608;;;52,31325436338093;50,58325458200191;101,41308619043429;112,30136966925505;
822;13:42:00;'13:42:00;117,94956710986249;;;52,04248257659408;48,36302169646142;117,45029294766518;114,70234424098031;
823;13:43:00;'13:43:00;103,89944235819605;;;51,6540031064814;50,54944459126937;121,38248042437493;115,99711371591877;
824;13:44:00;'13:44:00;110,7417654844139;;;49,67572109814482;49,989788320437015;123,80798216511658;115,8995480478966;
825;13:45:00;'13:45:00;118,34363532896073;;;52,23484912246368;50,62571538827458;116,38410306798212;114,8323831518504;
826;13:46:00;'13:46:00;113,07235224130646;;;51,364447677708284;50,01483143572876;116,26619119434137;119,55286948898869;
827;13:47:00;'13:47:00;119,3651148283773;;;52,0416059240258;50,16548161012553;110,70255267960987;116,0002155474215;
828;13:48:00;'13:48:00;125,30419641961042;;;51,01082582919748;50,847991995142806;120,67982750811179;119,7753274943438;
829;13:49:00;'13:49:00;119,57360891100144;;;51,147128591944146;51,550808061028164;110,79480680662833;109,22925687927756;
830;13:50:00;'13:50:00;114,0704317719423;;;49,21546641618087;52,06349286598438;121,20184789362168;115,2337149955892;
831;13:51:00;'13:51:00;120,20411897466987;;;51,27690202928232;51,01570214269753;116,90177586090525;109,21134231499231;
832;13:52:00;'13:52:00;125,86236866121719;;;50,86075622526523;50,821351330479104;111,14582298404211;123,68649221421752;
833;13:53:00;'13:53:00;111,0488674169991;;;50,5971546793951;51,45001198514405;107,9382227553584;121,67829453049677;
834;13:54:00;'13:54:00;108,7785953213023;;;51,068044965066676;53,48946107978044;111,7363144428419;107,60252264688974;
835;13:55:00;'13:55:00;115,55932576776492;;;51,60888657904594;50,82573638905652;130,0748896889989;126,1465850112178;
836;13:56:00;'13:56:00;116,1636156183401;;;53,24724164944623;52,03028066945718;111,01713807314589;126,47251506060982;
837;13:57:00;'13:57:00;124,15478483265974;;;53,8277369282452;53,21510503999418;103,57745100196732;124,05190217665533;
838;13:58:00;'13:58:00;114,24875717825346;;;53,119250446687396;50,17326789789242;110,18697603393913;107,38043959390987;
839;13:59:00;'13:59:00;120,50675668887209;;;79,59524909442516;50,322404469113245;123,6110430905833;127,07614893450638;
840;14:00:00;'14:00:00;121,93779828044687;;;80,11028446443105;48,49086923232429;117,23402499337078;114,27091500671841;
841;14:01:00;'14:01:00;119,10234292843157;;;75,57176681005716;51,61930388453073;119,1598165083041;112,95942691439055;
842;14:02:00;'14:02:00;133,22934639944015;;;76,77528523973324;51,94242507792682;122,95015307642234;110,41005363649779;
843;14:03:00;'14:03:00;111,98091451614111;;;82,39217782151296;49,55741881499688;113,51115711053292;128,50389036371837;
844;14:04:00;'14:04:00;119,40904078089548;;;75,09606038335272;51,88238193439979;111,5668224787379;118,70416721090892;
845;14:05:00;'14:05:00;123,40565891587619;;;75,71213806628951;50,7026944395015;118,55204185494853;106,25098629708413;
846;14:06:00;'14:06:00;118,02083408308782;;;75,36004961692225;50,98944614072023;116,73948283337391;123,20422953763962;
847;14:07:00;'14:07:00;117,1969854968531;;;81,85041904427801;49,024778841483496;191,23986829080908;129,81637306796353;
848;14:08:00;'14:08:00;119,04745968210301;;;46,98964356765702;51,982135590300985;186,33857630906274;121,60463346362427;
849;14:09:00;'14:09:00;102,26306444074383;;;51,07116302465704;51,72028493219463;199,01353658908326;118,28969514551935;
850;14:10:00;'14:10:00;115,61258601345163;;;47,43007730244607;51,3701247160847;194,7485735393837;117,89890329651743;
851;14:11:00;'14:11:00;105,55889747827015;;;45,94016877763147;50,45759917824425;203,8022920670171;109,1020771366866;
852;14:12:00;'14:12:00;124,10397214496784;;;54,33268866512165;52,40859816434567;210,15245441082723;108,54646042306854;
853;14:13:00;'14:13:00;121,19642528968282;;;61,39969291435583;51,760058263045934;176,01465909534218;99,49926025052415;
854;14:14:00;'14:14:00;120,20593699676782;;;71,91209888298538;50,50454679227125;175,84152507577178;120,17019143612735;
855;14:15:00;'14:15:00;117,49342234866553;;;67,35553575009025;51,72528068718259;203,1201491683347;117,15928222943373;
856;14:16:00;'14:16:00;104,75798766129395;;;62,046870329028316;51,90398864878786;180,473637035416;124,0478061860877;
857;14:17:00;'14:17:00;120,88854425026263;;;67,71998594533773;50,6883930035996;206,0383006301627;115,37137268253099;
858;14:18:00;'14:18:00;119,96282363329452;;;63,60698263508785;51,62871912696595;198,56909199023448;110,9135388699115;
859;14:19:00;'14:19:00;118,99571799091838;;;67,75893650952558;50,91609078613161;193,25530657172342;125,96090712729028;
860;14:20:00;'14:20:00;117,56641131686555;;;63,60727668146364;51,10113412922897;187,99636181962578;111,24466006905041;
861;14:21:00;'14:21:00;128,1565640830858;;;69,3110822379528;51,98147001288096;172,79017633396336;107,12812725539622;
862;14:22:00;'14:22:00;126,39487734505956;;;62,13841537663934;48,48568316017734;180,91061968731825;186,020922651367;
863;14:23:00;'14:23:00;113,71402476962291;;;67,41054352660551;51,22447510637649;197,18335063433278;178,8561738468434;
864;14:24:00;'14:24:00;100,69804768843427;;;66,93464993289236;49,07744038917676;174,68425752583025;178,3308978809264;
865;14:25:00;'14:25:00;116,93669839820781;;;63,06247132754926;50,68149920474821;181,22185263600346;186,64922927086755;
866;14:26:00;'14:26:00;113,85683469897646;;;63,85579584043275;52,301996446487195;192,99821034115226;206,21027217686526;
867;14:27:00;'14:27:00;119,83884661604972;;;65,89926996900473;51,38213856691299;199,12108620763553;180,23691298974475;
868;14:28:00;'14:28:00;130,2920068473837;;;63,03396969886085;50,3014139179484;184,6124738542989;177,8756066339006;
869;14:29:00;'14:29:00;116,86617963094373;;;62,342814269366556;50,82733577815748;192,26628820594536;175,1366980410711;
870;14:30:00;'14:30:00;128,7930161458164;;;66,73309839227005;51,42552670995448;195,7459972542497;186,07094217712992;
871;14:31:00;'14:31:00;119,37506226628864;;;68,46747850682478;51,17125958076124;210,33543788826208;193,2984633480657;
872;14:32:00;'14:32:00;107,70731876695996;;;62,14376021736802;52,45138480582348;177,69353777424016;200,4452469438333;
873;14:33:00;'14:33:00;121,31362071830692;;;66,30925246073416;51,19952014414202;192,7894178862358;183,79986014378167;
874;14:34:00;'14:34:00;125,92860806572499;;;71,12340609485045;50,15885730196952;187,75400050921778;199,65877001409453;
875;14:35:00;'14:35:00;112,17370068812033;;;73,74603849275782;49,62661087682824;195,97791068282334;200,0151256520332;
876;14:36:00;'14:36:00;129,4269533171167;;;163,12738362328957;52,25293570682285;178,14303887903552;187,56386943076134;
877;14:37:00;'14:37:00;111,56114344134032;;;167,58525078172744;50,98969258787715;194,09397136468615;191,37828736569477;
878;14:38:00;'14:38:00;121,94250916400954;;;144,51189351407487;50,02895932223402;191,1016336217417;202,60130017467986;
879;14:39:00;'14:39:00;108,10792166554464;;;166,9770557455702;50,733317653410914;204,29437115507247;190,7038373128234;
880;14:40:00;'14:40:00;114,18199133745165;;;162,4110681779993;51,78757099857894;185,0756642412564;188,47301445108877;
881;14:41:00;'14:41:00;115,05302480189604;;;159,4861092352042;50,60836503500205;180,31044265646705;175,84726617085815;
882;14:42:00;'14:42:00;100,8114336100897;;;153,24240062520678;50,42217976947825;203,0166369481668;179,42074386524172;
883;14:43:00;'14:43:00;126,14067696841386;;;153,35596613837924;49,98216415556192;203,05031873400782;187,6933972730679;
884;14:44:00;'14:44:00;117,13306622990802;;;156,30202747285088;49,388986110796566;194,56770731650337;188,66546483518619;
885;14:45:00;'14:45:00;120,42173288928716;;;153,60480011057345;50,35251584169402;181,37146225316732;217,69277562885162;
886;14:46:00;'14:46:00;111,21314557475542;;;164,20157297356238;50,18242799425178;177,3023774042064;205,6620670673022;
887;14:47:00;'14:47:00;111,88522438985746;;;161,0411231785714;51,058988752341214;182,66570761399564;184,3653755033302;
888;14:48:00;'14:48:00;118,18112073171885;;;158,8196463559235;51,39973634331708;188,86169431835197;195,38186708973262;
889;14:49:00;'14:49:00;121,69257261581164;;;157,26366801974123;49,17734037074548;196,7855812379232;179,2078522818045;
890;14:50:00;'14:50:00;125,49203517157584;;;151,7102259344694;49,197653347256335;170,11497612646957;184,65147364800498;
891;14:51:00;'14:51:00;112,77357527974031;;;165,08554576299932;51,41043764661037;193,6117583570722;179,86418635979837;
892;14:52:00;'14:52:00;124,98371078214822;;;160,40834163233677;49,77025400807862;195,95949884005285;192,18239506806927;
893;14:53:00;'14:53:00;104,36205977060499;;;159,14349593513168;51,866873877968175;186,70673098738655;178,39861595229638;
894;14:54:00;'14:54:00;122,69580782345368;;;156,30691528651113;51,974750516964654;193,26301054788658;176,39144457181183;
895;14:55:00;'14:55:00;127,18956795114099;;;143,92208856004405;50,317826458843484;194,023334973837;189,60891586633937;
896;14:56:00;'14:56:00;126,20636469935172;;;161,11849202670226;50,62610826414532;115,64941290233033;197,8273462441319;
897;14:57:00;'14:57:00;119,292912574345;;;164,56935562016346;51,50884379567502;111,56703837937225;181,4204765117355;
898;14:58:00;'14:58:00;120,69666388919923;;;165,59745825146535;52,78571078833377;113,29839602033555;170,29406077973366;
899;14:59:00;'14:59:00;122,3409000988792;;;160,66548336494375;51,77730655109665;101,23312488971301;190,95020421981118;
900;15:00:00;'15:00:00;121,9057002734923;;;162,6113092006686;50,51685050073424;111,69854655431418;202,3575575325778;
901;15:01:00;'15:01:00;104,5562792021093;;;155,7336873878578;51,60801118994537;121,29349539286315;189,18483569638863;
902;15:02:00;'15:02:00;114,82325772737148;;;164,01685433325562;50,38742633283731;126,42762985390942;198,120261161135;
903;15:03:00;'15:03:00;119,52716559131318;;;369,55560721671776;50,71289002460144;114,73537679972998;201,21162165238084;
904;15:04:00;'15:04:00;114,54880863307977;;;404,1548560204376;50,11668450613472;135,8690087693569;185,9659711045946;
905;15:05:00;'15:05:00;109,91896145835035;;;342,24851014079474;50,21314152610417;125,17531483466577;191,75951806219413;
906;15:06:00;'15:06:00;119,54516089489412;;;378,50873572985716;51,222298497742074;114,32913631937139;207,8539045255358;
907;15:07:00;'15:07:00;124,35102634222592;;;392,2131859023606;49,6412907651011;110,24954630014518;190,2184477006917;
908;15:08:00;'15:08:00;108,41032387539627;;;390,1412752081908;50,497638321187765;110,52248356967527;173,71098491107912;
909;15:09:00;'15:09:00;121,77042320762577;;;364,1656699481174;51,3774455288248;132,10050377623284;195,2300893928544;
910;15:10:00;'15:10:00;117,98783735844302;;;385,85781168907033;50,40900389719192;116,69048936567798;198,06788557528975;
911;15:11:00;'15:11:00;128,022819256454;;;400,118155228224;49,58853256502792;128,44669551876186;190,59221958048985;
912;15:12:00;'15:12:00;104,29793274703447;;;153,68609285147292;50,159032145135924;118,82416299743582;190,99958051791626;
913;15:13:00;'15:13:00;113,5173761592945;;;143,69909487124826;50,6671448597673;121,85985300721113;113,5470098987605;
914;15:14:00;'15:14:00;110,46660576368973;;;161,59150963690635;48,08730690869444;232,57589009680933;121,98706829784074;
915;15:15:00;'15:15:00;116,04430668100986;;;149,43389946513744;50,19328074030582;231,71944852242052;128,02513758730717;
916;15:16:00;'15:16:00;119,09268059047879;;;148,58668798508802;50,460207403932685;236,0331521698643;111,80774970771898;
917;15:17:00;'15:17:00;126,88628026600726;;;154,84737155843638;50,45631256787561;236,78023519159228;116,97874598813301;
918;15:18:00;'15:18:00;125,54936389156744;;;148,6181447851195;49,474452109019204;246,24782398190476;108,32251906671353;
919;15:19:00;'15:19:00;117,52987922052088;;;154,724085806646;52,83042813684306;260,48604337976093;123,45899866730284;
920;15:20:00;'15:20:00;111,00483702507188;;;164,70676896462294;49,232712312245944;235,19725547944995;117,95914665693964;
921;15:21:00;'15:21:00;116,21829970752675;;;150,7778118080763;51,250668204748536;228,22268089864025;108,22277345093725;
922;15:22:00;'15:22:00;109,97918419946538;;;153,95706737048806;48,20879744428954;219,21676765241727;106,67947137341439;
923;15:23:00;'15:23:00;123,56599223337665;;;148,88687107349566;48,97223246665842;242,1990928969167;115,99187328879965;
924;15:24:00;'15:24:00;116,59323312345413;;;154,59777273176317;50,09174464606495;238,9718465300577;125,37381164100361;
925;15:25:00;'15:25:00;115,93684668253233;;;148,65430142501086;49,755358140866406;232,00395242615812;123,1603202973618;
926;15:26:00;'15:26:00;122,65574089707037;;;152,67916139898236;52,96350673597137;222,4127470183116;125,39959481894635;
927;15:27:00;'15:27:00;127,96963154974385;;;146,37979988205257;52,69547473475425;226,4119977254009;113,46333832653328;
928;15:28:00;'15:28:00;102,56289918911983;;;154,73578319396714;51,267361507120945;226,6182961330734;115,47314334108232;
929;15:29:00;'15:29:00;115,29476287307152;;;156,0889486741546;50,41771452571678;228,66994887123712;122,44726645902239;
930;15:30:00;'15:30:00;118,0487367687129;;;160,33915077685958;52,55977192190388;227,59048474856306;127,25571528564303;
931;15:31:00;'15:31:00;110,80584022856652;;;153,10471148219133;49,26139850015707;235,87087786254168;113,31531320082195;
932;15:32:00;'15:32:00;116,19960518743044;;;149,2354772540951;50,08646562836139;236,60958628115398;113,58454155435795;
933;15:33:00;'15:33:00;115,01134221539643;;;149,19962884752277;50,90354477984487;235,95168401538362;107,97181563538406;
934;15:34:00;'15:34:00;110,8143117233503;;;157,95549136483984;49,81893428476701;218,66867477009654;110,24663748934726;
935;15:35:00;'15:35:00;51,1056145006828;;;161,94777425104067;51,3712955026555;211,95990712327378;116,1809506874311;
936;15:36:00;'15:36:00;49,44325957602406;;;158,69743743476647;51,75764793930075;228,3513657559937;116,3158122201924;
937;15:37:00;'15:37:00;51,67113279559271;;;153,318325992154;51,490902111684335;237,7483073303182;108,07429890253962;
938;15:38:00;'15:38:00;51,699611890303935;;;133,3744618445614;49,789558061686805;247,5310423834268;112,38445954880011;
939;15:39:00;'15:39:00;51,79747899650462;;;159,69201510383317;50,74864588534591;230,17991875013152;121,91961762354028;
940;15:40:00;'15:40:00;49,41054681361851;;;161,07069813806808;52,73788066900879;242,51272245310278;113,23119887220092;
941;15:41:00;'15:41:00;52,070739258900154;;;153,0482039259258;50,866411709893406;243,19109083396495;119,93835954783701;
942;15:42:00;'15:42:00;48,881820339418134;;;160,0057307689809;49,29282849295293;244,08070713972708;115,97150245605836;
943;15:43:00;'15:43:00;49,935513218143946;;;154,74038243825927;51,469068191766866;244,43519738779293;109,90448878877237;
944;15:44:00;'15:44:00;130,42905891405695;;;143,99571158395872;51,903565683348276;237,25495078934523;116,0890678453156;
945;15:45:00;'15:45:00;127,09325349005827;;;149,04725157716283;51,81338027792116;228,40462142899793;121,52407654240002;
946;15:46:00;'15:46:00;127,23453356104373;;;164,7546176937815;52,22225613151021;260,11762661670997;124,44375456341729;
947;15:47:00;'15:47:00;132,0665713475078;;;155,8178956758443;49,86025870333771;222,09702008247328;112,20757815536199;
948;15:48:00;'15:48:00;127,36425589745373;;;202,48607411985375;50,579216984925566;222,7574346445741;108,38490335957144;
949;15:49:00;'15:49:00;125,92790256356587;;;167,43694193254697;50,33007841013923;246,7837245777874;98,50490572289385;
950;15:50:00;'15:50:00;122,54507934176071;;;187,50489363192594;52,79632350407197;239,98864597568297;119,37947608545925;
951;15:51:00;'15:51:00;127,8395016151321;;;194,04126367269146;53,21707725463973;233,87131216134878;124,95939805396901;
952;15:52:00;'15:52:00;134,9495618510384;;;191,38074126601495;94,8487256674417;226,20200488259175;123,8599347910894;
953;15:53:00;'15:53:00;118,39725444703272;;;194,29055192175673;97,33813859788617;230,72094450521763;115,73713111404926;
954;15:54:00;'15:54:00;122,13810353321554;;;192,84808548101955;96,94567623762049;250,8614925021623;228,27931789284568;
955;15:55:00;'15:55:00;115,74451675400623;;;193,2266373241195;99,29986374516582;252,72406632985644;242,73351757068392;
956;15:56:00;'15:56:00;122,63022912682133;;;193,20984390518532;97,45199341463515;225,08071260709295;244,971959627446;
957;15:57:00;'15:57:00;126,81636784441623;;;182,75623618123467;94,05654224348844;243,80366859842985;239,82906266304548;
958;15:58:00;'15:58:00;112,78686404722852;;;193,62440357443387;94,53657488084338;247,40378509852513;257,5705664485132;
959;15:59:00;'15:59:00;115,09261631673817;;;198,0765325052852;89,79813553009869;223,68496405936529;241,54239771836947;
960;16:00:00;'16:00:00;115,26185846341714;;;193,6700616230145;91,29077798793034;238,09854045872177;219,3573113596688;
961;16:01:00;'16:01:00;129,613009924184;;;190,2700869005868;94,00035691331392;243,0335328401636;238,2105684566103;
962;16:02:00;'16:02:00;123,6437546217466;;;178,13114825415883;93,08867861420015;226,5803732578125;196,07328893076988;
963;16:03:00;'16:03:00;118,96080362279852;;;186,24294878210333;93,04138085058707;248,44818373913884;255,47581754925008;
964;16:04:00;'16:04:00;127,27164243111903;;;182,5570053662058;89,45991449260494;235,50274517848197;235,35688109941404;
965;16:05:00;'16:05:00;132,0752194860012;;;183,25507747135342;94,04931201409511;257,3676936282976;240,6272956915395;
966;16:06:00;'16:06:00;127,66073762754235;;;175,38029807200212;93,6674237943969;225,70845883040536;243,71411223338546;
967;16:07:00;'16:07:00;133,70795798746062;;;188,83078620995414;95,31220301419687;239,49068045660596;229,3967817923493;
968;16:08:00;'16:08:00;129,25372741524896;;;197,19754554990163;96,61403329182663;229,20501013221786;248,3638306904466;
969;16:09:00;'16:09:00;123,78787445902684;;;197,95739712266897;100,61682174767598;237,7896502043867;252,55801422566648;
970;16:10:00;'16:10:00;119,75618920785404;;;194,65144299973178;93,86820639989044;250,18280405570633;227,82089095617047;
971;16:11:00;'16:11:00;124,66389129919173;;;193,53183031155336;96,37399829428374;250,68221573363329;238,1371532300947;
972;16:12:00;'16:12:00;135,78534200980937;;;185,4465235746594;109,74301931408405;221,68632310577706;219,13933493645453;
973;16:13:00;'16:13:00;134,47172540159002;;;183,82254541659623;96,87389570609412;222,67162145582597;252,69443403597387;
974;16:14:00;'16:14:00;129,7252696904084;;;94,1000117003667;102,38956429204212;233,8151258948442;238,7653921299498;
975;16:15:00;'16:15:00;122,80004706157125;;;90,33460550795213;108,98218941729115;235,81572019845956;255,7770281217361;
976;16:16:00;'16:16:00;145,76281475462577;;;101,82313776339616;102,74894883778434;229,2688558912099;252,18471918187385;
977;16:17:00;'16:17:00;117,99780586003892;;;97,26126138677634;104,39040718173776;240,90106704450386;250,38119581333694;
978;16:18:00;'16:18:00;144,84828612277187;;;101,67811514160883;104,70499861758401;215,12595952628496;217,89956183312444;
979;16:19:00;'16:19:00;132,17599343391768;;;101,17489484748153;108,55991213336823;235,08649966333607;221,55499955782304;
980;16:20:00;'16:20:00;119,00188377412381;;;98,71883581703153;109,98259896206392;236,0983753538313;245,39906496898405;
981;16:21:00;'16:21:00;123,09669259854098;;;95,46993813707846;105,65682513508594;244,75305894655753;241,45642311402852;
982;16:22:00;'16:22:00;121,8816606032655;;;89,82179865639473;102,2153126874969;259,8413750564585;228,4743294424917;
983;16:23:00;'16:23:00;131,76658614033875;;;94,98638454216905;100,78152479700005;243,37500076297238;241,19230100678067;
984;16:24:00;'16:24:00;127,53292956047889;;;100,4204158738255;93,99144105897297;252,53044931311567;238,8431391587176;
985;16:25:00;'16:25:00;110,93742033096413;;;100,67644920651098;98,9892802731045;226,8135324390691;242,68763358380943;
986;16:26:00;'16:26:00;119,29301157191969;;;92,74265933604508;99,08432884508825;230,6365307392234;229,87747732425026;
987;16:27:00;'16:27:00;137,0872647294198;;;90,14875062516089;102,04380626082747;219,60101465022132;235,96590298203355;
988;16:28:00;'16:28:00;131,1904965409809;;;97,54882796529856;92,39370960330803;220,4727371506926;220,0751950350129;
989;16:29:00;'16:29:00;117,26213208238488;;;85,4114517699172;94,68386877217138;240,34911530434414;233,08256716952425;
990;16:30:00;'16:30:00;134,410704431459;;;102,77482250054129;101,64591780159469;252,79310410071943;226,50028072969172;
991;16:31:00;'16:31:00;129,30035196996798;;;89,95263645277836;95,20752519543764;250,7295423523308;243,81536053754982;
992;16:32:00;'16:32:00;127,87568921026754;;;102,00549301611963;96,37608676772388;241,06273464774938;247,59531975897588;
993;16:33:00;'16:33:00;134,75705375197452;;;95,4346676653638;92,66507138968278;242,43286373394668;231,24609313533873;
994;16:34:00;'16:34:00;121,42186859499427;;;93,29749681544862;96,66254570290535;222,00850228192488;241,86044846046047;
995;16:35:00;'16:35:00;129,83169383989798;;;99,61486841711437;98,24764159157644;243,50463672686226;227,9669078541155;
