Reactive.Time;Time span;Living Room Light (200W) [var];Kitchen Light (300W) [var];Bathroom Light (60W) [var];Bathroom Mirror Light 100W (Conventional) [var];Bedroom Light (60W) [var];Bedroom Light (20W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [var];Coffee Machine / Braun Impression KF 600 [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster / Bosch TAT8SL1 [var];Miele H 5241 B [var];Handmixer / Phillips Robust HR 1581 [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [var];Microwave / Panasonic NN-CD757W [var];Electronic hometrainer / Kettler Track Perfomance [var];Laptop Lenovo Thinkpad x220 [var];Washing Machine Samsung P1405J [var];CD/DVD Player / Philips DVDR 725 H [var];Home Cinema System / Samsung HT-D5550 [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Hifi System / Sharp XL-HF300PH [var];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [var];Energy Saving Lamp / EL-REF 11 E27 [var];Vacuum Cleaner FiF [var];Nintendo Wii [var];Coffee Machine / Braun KF 580E [var];Electric Kettle / Petra WK288 1.5L [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];Heater / Honeywell BH-888E [var];Liebherr CBNPes 3956 [var];Electric Razor Braun Cruzer 5 [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Router O2 Box 6431 [var];Yamaha RX-V667 [var];
2305;1.14:25:00;0;0;0;0;0;0;0;0;0,42763092185469376;0;0;0;0;0;0;0;0;7,520770962006217;0;1,4000000000000001;0;0,33876827155847294;0,6633441773438424;0,01;0,42635871740757486;0,9390352206314422;0;0;0;0,6169618135834967;0;0;0;0;0;1,96835180327869;0,6246285466907953;3,39325868852459;-9,84989278688525;3,7543690415232325;
2306;1.14:26:00;0;0;0;0;0;0;0;0;0,4276562262426996;0;0;0;0;0;0;0;0;7,520819869607203;0;1,4000000000000001;0;0,3387934453280252;0,6634223712465411;0,01;0,4263891629071923;0,9390490613820534;0;0;0;0,6169638474586668;0;0;0;0;0;1,96835180327869;0,6246291672712512;3,39325868852459;-9,84989278688525;3,7544198527357118;
2307;1.14:27:00;0;0;0;0;0;0;0;0;0,42767759516482534;0;0;0;0;0;0;0;0;7,52089008074521;0;1,4000000000000001;0;0,33880190168150903;0,6634434542826556;0,01;0,4263913565293756;0,9391253547969405;0;0;0;0,6169722291252676;0;0;0;0;0;1,96835180327869;0,6246585897489451;3,39325868852459;-9,84989278688525;3,7544577178494616;
2308;1.14:28:00;0;0;0;0;0;0;0;0;0,4277013688752107;0;0;0;0;0;0;0;0;7,520908805517514;0;1,4000000000000001;0;0,3388251613602514;0,6634591337580831;0,01;0,4264004894828776;0,9391334196541417;0;0;0;0,6170641940300305;0;0;0;0;0;1,96835180327869;0,6246648771614152;3,39325868852459;-9,84989278688525;3,754645740276183;
2309;1.14:29:00;0;0;0;0;0;0;0;0;0,42771247360111364;0;0;0;0;0;0;0;0;7,521161107870872;0;1,4000000000000001;0;0,33883149068949575;0,6634911671371307;0,01;0,42645112232891796;0,9392754968997988;0;0;0;0,6170880240420409;0;0;0;0;0;1,96835180327869;0,6246792127988471;3,39325868852459;-9,84989278688525;3,7551791712930465;
2310;1.14:30:00;0;0;0;0;0;0;0;0;0,4277408018477081;0;0;0;0;0;0;0;0;7,521211276736109;0;1,4000000000000001;0;0,33883615781783055;0,6634933685675785;0,01;0,4264521922136433;0,9392773786240147;0;0;0;0,6170978615794552;0;0;0;0;0;1,96835180327869;0,6247002106712505;3,39325868852459;-9,84989278688525;3,7554221448018503;
2311;1.14:31:00;0;0;0;0;0;0;0;0;0,4277536037687488;0;0;0;0;0;0;0;0;7,521961139259137;0;1,4000000000000001;0;0,33886073337183614;0,6634982933558852;0,01;0,42646101434377215;0,9393400599149754;0;0;0;0,6171747848818182;0;0;0;0;0;1,96835180327869;0,624717180607743;3,39325868852459;-9,84989278688525;3,7554731361619216;
2312;1.14:32:00;0;0;0;0;0;0;0;0;0,4277578967189611;0;0;0;0;0;0;0;0;7,522085018078125;0;1,4000000000000001;0;0,3388728471936366;0,6635113897501076;0,01;0,42648372119411604;0,9393708276234084;0;0;0;0,6171768095238296;0;0;0;0;0;1,96835180327869;0,6248120967424879;3,39325868852459;-9,84989278688525;3,7555139034390295;
2313;1.14:33:00;0;0;0;0;0;0;0;0;0,4277585298926567;0;0;0;0;0;0;0;0;7,522653522566422;0;1,4000000000000001;0;0,3388744741204975;0,6635353486618724;0,01;0,426488337917816;0,9394629626009272;0;0;0;0,6171916324024076;0;0;0;0;0;1,96835180327869;0,6248740279371232;3,39325868852459;-9,84989278688525;3,7555192765841583;
2314;1.14:34:00;0;0;0;0;0;0;0;0;0,42780514812722936;0;0;0;0;0;0;0;0;7,522699201052831;0;1,4000000000000001;0;0,33887896750085206;0,6635485120022557;0,01;0,42654465128885716;0,9394642873146453;0;0;0;0,6172702426558148;0;0;0;0;0;1,96835180327869;0,6248928382982692;3,39325868852459;-9,84989278688525;3,7559581762072196;
2315;1.14:35:00;0;0;0;0;0;0;0;0;0,42783459227125653;0;0;0;0;0;0;0;0;7,522812278271302;0;1,4000000000000001;0;0,3388794902706764;0,6635643675000545;0,01;0,42655843456801;0,9394737196030984;0;0;0;0,6172838602118768;0;0;0;0;0;1,96835180327869;0,6249239174053872;3,39325868852459;-9,84989278688525;3,7560449696599547;
2316;1.14:36:00;0;0;0;0;0;0;0;0;0,42783473737037425;0;0;0;0;0;0;0;0;7,5238992950502235;0;1,4000000000000001;0;0,33894348470010666;0,6635704817838729;0,01;0,4265826286854612;0,9394742899336596;0;0;0;0,6173113031943734;0;0;0;0;0;1,96835180327869;0,6249544939722819;3,39325868852459;-9,84989278688525;3,7562202406858254;
2317;1.14:37:00;0;0;0;0;0;0;0;0;0,427840447923738;0;0;0;0;0;0;0;0;7,524114976667494;0;1,4000000000000001;0;0,3389446883351391;0,6635821887175198;0,01;0,4266358003839858;0,9395115555092672;0;0;0;0,6173347277062248;0;0;0;0;0;1,96835180327869;0,6249633476121449;3,39325868852459;-9,84989278688525;3,7564346326127565;
2318;1.14:38:00;0;0;0;0;0;0;0;0;0,42784866307812697;0;0;0;0;0;0;0;0;7,524243797458502;0;1,4000000000000001;0;0,3389573463321516;0,6636519313335011;0,01;0,4266433614194558;0,9395142372536861;0;0;0;0,6173369655555451;0;0;0;0;0;1,96835180327869;0,6249682656717539;3,39325868852459;-9,84989278688525;3,756536676923127;
2319;1.14:39:00;0;0;0;0;0;0;0;0;0,4279030025903158;0;0;0;0;0;0;0;0;7,524303824653788;0;1,4000000000000001;0;0,33896482257783733;0,6636716632815012;0,01;0,4266687986659318;0,9396274093293518;0;0;0;0,61734259857284;0;0;0;0;0;1,96835180327869;0,6249972397519442;3,39325868852459;-9,84989278688525;3,7566851397958487;
2320;1.14:40:00;0;0;0;0;0;0;0;0;0,42794454363011614;0;0;0;0;0;0;0;0;7,5243229759927015;0;1,4000000000000001;0;0,33896681688847374;0,6636745156058611;0,01;0,42667417917824246;0,9396672725803406;0;0;0;0,6173442889442642;0;0;0;0;0;1,96835180327869;0,6249992132666679;3,39325868852459;-9,84989278688525;3,756945444646238;
2321;1.14:41:00;0;0;0;0;0;0;0;0;0,42797304968825955;0;0;0;0;0;0;0;0;7,524336864604227;0;1,4000000000000001;0;0,3389691471483929;0,663694589645241;0,01;0,4266858822102955;0,9397203628039595;0;0;0;0,6174042664097154;0;0;0;0;0;1,96835180327869;0,6250097252992732;3,39325868852459;-9,84989278688525;3,7573314320681876;
2322;1.14:42:00;0;0;0;0;0;0;0;0;0,4279792648934424;0;0;0;0;0;0;0;0;7,524547080372589;0;1,4000000000000001;0;0,3389772559860872;0,6637871662582647;0,01;0,42669118840735953;0,9398281282115548;0;0;0;0,617440979998625;0;0;0;0;0;1,96835180327869;0,6250395597292133;3,39325868852459;-9,84989278688525;3,757400660521538;
2323;1.14:43:00;0;0;0;0;0;0;0;0;0,427997910740585;0;0;0;0;0;0;0;0;7,525259483846426;0;1,4000000000000001;0;0,3390031750235609;0,663794646598855;0,01;0,42675438907013696;0,9399068367855093;0;0;0;0,6174412179177686;0;0;0;0;0;1,96835180327869;0,6250661583393012;3,39325868852459;-9,84989278688525;3,7577586220176196;
2324;1.14:44:00;0;0;0;0;0;0;0;0;0,42802752728060484;0;0;0;0;0;0;0;0;7,525431793845671;0;1,4000000000000001;0;0,33902103880365503;0,6638081319337578;0,01;0,42677648624889053;0,9400034734486533;0;0;0;0,6174484565644823;0;0;0;0;0;1,96835180327869;0,6250823180766463;3,39325868852459;-9,84989278688525;3,7577702645708895;
2325;1.14:45:00;0;0;0;0;0;0;0;0;0,4280534604113358;0;0;0;0;0;0;0;0;7,527030854571015;0;1,4000000000000001;0;0,33903161808494325;0,6638394585150391;0,01;0,42679947486068276;0,9400316199260879;0;0;0;0,6174866779164903;0;0;0;0;0;1,96835180327869;0,6251492626025063;3,39325868852459;-9,84989278688525;3,7578847986884867;
2326;1.14:46:00;0;0;0;0;0;0;0;0;0,42805366157237346;0;0;0;0;0;0;0;0;7,527213709670717;0;1,4000000000000001;0;0,33903953952733107;0,6638974975788253;0,01;0,4268624988618053;0,9401916409921298;0;0;0;0,6174948213271584;0;0;0;0;0;1,96835180327869;0,6251644694427048;3,39325868852459;-9,84989278688525;3,757920105536481;
2327;1.14:47:00;0;0;0;0;0;0;0;0;0,42806720649791735;0;0;0;0;0;0;0;0;7,527466369640067;0;1,4000000000000001;0;0,3390407526015214;0,6639071850987324;0,01;0,42687307499770466;0,9402120013423297;0;0;0;0,6175310528126005;0;0;0;0;0;1,96835180327869;0,6251968032473566;3,39325868852459;-9,84989278688525;3,7579869214290382;
2328;1.14:48:00;0;0;0;0;0;0;0;0;0,4280753681269974;0;0;0;0;0;0;0;0;7,527506119302276;0;1,4000000000000001;0;0,3390444545638949;0,6639337570255728;0,01;0,4268776961382579;0,9402212063757251;0;0;0;0,6175784415399891;0;0;0;0;0;1,96835180327869;0,6252050595149273;3,39325868852459;-9,84989278688525;3,758127484817896;
2329;1.14:49:00;0;0;0;0;0;0;0;0;0,42808294700924987;0;0;0;0;0;0;0;0;7,528074737258032;0;1,4000000000000001;0;0,339070435356971;0,6639492649171769;0,01;0,42689439193102263;0,9402304302157227;0;0;0;0,61761557472569;0;0;0;0;0;1,96835180327869;0,6252166816295982;3,39325868852459;-9,84989278688525;3,7581845695842824;
2330;1.14:50:00;0;0;0;0;0;0;0;0;0,42809696575846123;0;0;0;0;0;0;0;0;7,528289363327908;0;1,4000000000000001;0;0,33907085995548103;0,6639977294710295;0,01;0,4269117386708652;0,9402844980499073;0;0;0;0,6176195517028875;0;0;0;0;0;1,96835180327869;0,625297078971354;3,39325868852459;-9,84989278688525;3,758323338627455;
2331;1.14:51:00;0;0;0;0;0;0;0;0;0,4281105762630784;0;0;0;0;0;0;0;0;7,528616216724775;0;1,4000000000000001;0;0,3390715345572093;0,6639984958428197;0,01;0,4269499402390725;0,940332964245685;0;0;0;0,6176221041119221;0;0;0;0;0;1,96835180327869;0,6253012178897293;3,39325868852459;-9,84989278688525;3,758334578038924;
2332;1.14:52:00;0;0;0;0;0;0;0;0;0,4281390440616652;0;0;0;0;0;0;0;0;7,5289907488265975;0;1,4000000000000001;0;0,33908681888461195;0,6640482272693685;0,01;0,4269813837277961;0,9404026906342662;0;0;0;0,6176226699094962;0;0;0;0;0;1,96835180327869;0,6253168416260879;3,39325868852459;-9,84989278688525;3,7584709684923885;
2333;1.14:53:00;0;0;0;0;0;0;0;0;0,42815750154073867;0;0;0;0;0;0;0;0;7,529699273510386;0;1,4000000000000001;0;0,3390969597047064;0,664133422244228;0,01;0,4269869950885405;0,9404350201717763;0;0;0;0,6177753682183699;0;0;0;0;0;1,96835180327869;0,6253207183917882;3,39325868852459;-9,84989278688525;3,758538876962117;
2334;1.14:54:00;0;0;0;0;0;0;0;0;0,42816430623930907;0;0;0;0;0;0;0;0;7,529772989836718;0;1,4000000000000001;0;0,3391039195333671;0,6641520448302389;0,01;0,4270020967658352;0,9404582358265046;0;0;0;0,6177784635981218;0;0;0;0;0;1,96835180327869;0,6253954675506093;3,39325868852459;-9,84989278688525;3,758544824547305;
2335;1.14:55:00;0;0;0;0;0;0;0;0;0,42816525112339165;0;0;0;0;0;0;0;0;7,5300139144278235;0;1,4000000000000001;0;0,339137076425834;0,6641806295453079;0,01;0,42701431805423323;0,9405096982438643;0;0;0;0,6178234020727585;0;0;0;0;0;1,96835180327869;0,6254076306442171;3,39325868852459;-9,84989278688525;3,7586043564739486;
2336;1.14:56:00;0;0;0;0;0;0;0;0;0,42817557265247874;0;0;0;0;0;0;0;0;7,530302320047667;0;1,4000000000000001;0;0,33914914032196536;0,6642052247275959;0,01;0,42705133359548325;0,9405142652508317;0;0;0;0,6178273871035953;0;0;0;0;0;1,96835180327869;0,6254083356703143;3,39325868852459;-9,84989278688525;3,758698622510064;
2337;1.14:57:00;0;0;0;0;0;0;0;0;0,42817927390249083;0;0;0;0;0;0;0;0;7,530619764413139;0;1,4000000000000001;0;0,33916484785210704;0,664365969847142;0,01;0,4270584675028909;0,9405241601880809;0;0;0;0,6178344603690827;0;0;0;0;0;1,96835180327869;0,6254168676755123;3,39325868852459;-9,84989278688525;3,7588025769750937;
2338;1.14:58:00;0;0;0;0;0;0;0;0;0,42823364776299094;0;0;0;0;0;0;0;0;7,530695657909793;0;1,4000000000000001;0;0,33916994340051304;0,6643766677136582;0,01;0,42710631109081143;0,9405380985965598;0;0;0;0,6178345626777759;0;0;0;0;0;1,96835180327869;0,6254330497860701;3,39325868852459;-9,84989278688525;3,7590661141804955;
2339;1.14:59:00;0;0;0;0;0;0;0;0;0,4282380668904376;0;0;0;0;0;0;0;0;7,530719916278795;0;1,4000000000000001;0;0,33917905740724213;0,6643853107658737;0,01;0,4271091176361173;0,9405386266671745;0;0;0;0,6178786094961138;0;0;0;0;0;1,96835180327869;0,6254474253254513;3,39325868852459;-9,84989278688525;3,7590982293392563;
2340;1.15:00:00;0;0;0;0;0;0;0;0;0,42825414325184125;0;0;0;0;0;0;0;0;7,530836729567126;0;1,4000000000000001;0;0,33918685230395945;0,6643862135287694;0,01;0,42710912542941143;0,9405947675819007;0;0;0;0,6178906450507526;0;0;0;0;0;1,96835180327869;0,6254915862420699;3,39325868852459;-9,84989278688525;3,7591104699391646;
2341;1.15:01:00;0;0;0;0;0;0;0;0;0,4282595220255607;0;0;0;0;0;0;0;0;7,531622671959574;0;1,4000000000000001;0;0,3392005603598093;0,6643949798477344;0,01;0,4271120410767718;0,9406519397762636;0;0;0;0,6178938074536797;0;0;0;0;0;1,96835180327869;0,625582816836597;3,39325868852459;-9,84989278688525;3,7592415358418707;
2342;1.15:02:00;0;0;0;0;0;0;0;0;0,4282662347427913;0;0;0;0;0;0;0;0;7,531668427209828;0;1,4000000000000001;0;0,3392108270019352;0,6644612129829932;0,01;0,42713219219026594;0,9407264030560358;0;0;0;0,6179050823631212;0;0;0;0;0;1,96835180327869;0,6255834778829896;3,39325868852459;-9,84989278688525;3,7593953672502796;
2343;1.15:03:00;0;0;0;0;0;0;0;0;0,4282739194107423;0;0;0;0;0;0;0;0;7,531984755938124;0;1,4000000000000001;0;0,33922236217877905;0,664469527275424;0,01;0,42719611179408884;0,9407551797313833;0;0;0;0,6179057555063611;0;0;0;0;0;1,96835180327869;0,6256351625827999;3,39325868852459;-9,84989278688525;3,759448631492504;
2344;1.15:04:00;0;0;0;0;0;0;0;0;0,42829387604658303;0;0;0;0;0;0;0;0;7,5320212638564685;0;1,4000000000000001;0;0,33923695858910813;0,6645192437702916;0,01;0,42719772270724177;0,9407918064575662;0;0;0;0,617930477944954;0;0;0;0;0;1,96835180327869;0,6256797401394174;3,39325868852459;-9,84989278688525;3,759507425593201;
2345;1.15:05:00;0;0;0;0;0;0;0;0;0,42829415791351805;0;0;0;0;0;0;0;0;7,532211070203214;0;1,4000000000000001;0;0,3392417629671337;0,6645350312459493;0,01;0,42722313511544385;0,9408369399470611;0;0;0;0,6179450358542122;0;0;0;0;0;1,96835180327869;0,6256903008148512;3,39325868852459;-9,84989278688525;3,7595530948357894;
2346;1.15:06:00;0;0;0;0;0;0;0;0;0,42829711414739585;0;0;0;0;0;0;0;0;7,532448084550108;0;1,4000000000000001;0;0,33924430530940974;0,6645581919597466;0,01;0,4272575249953294;0,9408686393113325;0;0;0;0,6179602453798545;0;0;0;0;0;1,96835180327869;0,6256957839366775;3,39325868852459;-9,84989278688525;3,759631368058427;
2347;1.15:07:00;0;0;0;0;0;0;0;0;0,4283037967851969;0;0;0;0;0;0;0;0;7,532508942619946;0;1,4000000000000001;0;0,3392525858349404;0,6645673903174578;0,01;0,4272681818200907;0,9409850768253059;0;0;0;0,6179769458577833;0;0;0;0;0;1,96835180327869;0,6257043810757198;3,39325868852459;-9,84989278688525;3,759663894499428;
2348;1.15:08:00;0;0;0;0;0;0;0;0;0,4283152429176404;0;0;0;0;0;0;0;0;7,532783398885433;0;1,4000000000000001;0;0,3392583619853933;0,6645923113366824;0,01;0,4272878084111228;0,9411262120142113;0;0;0;0,6181013571711982;0;0;0;0;0;1,96835180327869;0,625784567162665;3,39325868852459;-9,84989278688525;3,7597059808636044;
2349;1.15:09:00;0;0;0;0;0;0;0;0;0,4283205961511841;0;0;0;0;0;0;0;0;7,533168091327129;0;1,4000000000000001;0;0,3392992739387798;0,6645929269476525;0,01;0,42731234041725213;0,9411818877276593;0;0;0;0,6181039740213402;0;0;0;0;0;1,96835180327869;0,6258148437856994;3,39325868852459;-9,84989278688525;3,7597250691618282;
2350;1.15:10:00;0;0;0;0;0;0;0;0;0,4283367325174533;0;0;0;0;0;0;0;0;7,53337796793737;0;1,4000000000000001;0;0,3393276604033541;0,6646053224194988;0,01;0,42733724680906165;0,9412136361981258;0;0;0;0,6181617505846572;0;0;0;0;0;1,96835180327869;0,625819116660598;3,39325868852459;-9,84989278688525;3,7598204999782565;
2351;1.15:11:00;0;0;0;0;0;0;0;0;0,42836144131001636;0;0;0;0;0;0;0;0;7,533669452748609;0;1,4000000000000001;0;0,3393718465334964;0,6646091567663596;0,01;0,4273423258761187;0,9412338921272423;0;0;0;0,6181840587136073;0;0;0;0;0;1,96835180327869;0,6258325339434001;3,39325868852459;-9,84989278688525;3,759900892723055;
2352;1.15:12:00;0;0;0;0;0;0;0;0;0,42837008932009113;0;0;0;0;0;0;0;0;7,533855317757244;0;1,4000000000000001;0;0,3393801773222062;0,6646092710986174;0,01;0,42735179731272316;0,9412403454207215;0;0;0;0,6182189328467527;0;0;0;0;0;1,96835180327869;0,6258638014896675;3,39325868852459;-9,84989278688525;3,7599949762739593;
2353;1.15:13:00;0;0;0;0;0;0;0;0;0,42837541523427813;0;0;0;0;0;0;0;0;7,534541118283925;0;1,4000000000000001;0;0,33938444933274087;0,6646142340262325;0,01;0,4273703931974852;0,9412449751771931;0;0;0;0,6182192553354732;0;0;0;0;0;1,96835180327869;0,6258953614768243;3,39325868852459;-9,84989278688525;3,7601180359683473;
2354;1.15:14:00;0;0;0;0;0;0;0;0;0,4283797046205516;0;0;0;0;0;0;0;0;7,5345426434413545;0;1,4000000000000001;0;0,3394213175623457;0,6646339332161086;0,01;0,4273779648385504;0,9412526429212992;0;0;0;0,6182278216336862;0;0;0;0;0;1,96835180327869;0,6259455046208124;3,39325868852459;-9,84989278688525;3,760132976167719;
2355;1.15:15:00;0;0;0;0;0;0;0;0;0,4284050174166808;0;0;0;0;0;0;0;0;7,534705609092174;0;1,4000000000000001;0;0,3394221262490087;0,6646728053174378;0,01;0,4273869394512465;0,9413544680146708;0;0;0;0,6183010116131645;0;0;0;0;0;1,96835180327869;0,6259457856918715;3,39325868852459;-9,84989278688525;3,760157809809854;
2356;1.15:16:00;0;0;0;0;0;0;0;0;0,4284176641650656;0;0;0;0;0;0;0;0;7,535164359538865;0;1,4000000000000001;0;0,3394287553696149;0,6646741386639041;0,01;0,4274117281726723;0,9413720878790636;0;0;0;0,618313704291691;0;0;0;0;0;1,96835180327869;0,6259969424826508;3,39325868852459;-9,84989278688525;3,760228677160181;
2357;1.15:17:00;0;0;0;0;0;0;0;0;0,42845259206550373;0;0;0;0;0;0;0;0;7,5351735041160195;0;1,4000000000000001;0;0,33943212995436206;0,6647324585925799;0,01;0,4274387127111252;0,9413758534398005;0;0;0;0,6183174838492691;0;0;0;0;0;1,96835180327869;0,6260171512375717;3,39325868852459;-9,84989278688525;3,76042999400831;
2358;1.15:18:00;0;0;0;0;0;0;0;0;0,42847506627632753;0;0;0;0;0;0;0;0;7,535499236808603;0;1,4000000000000001;0;0,33943383078469863;0,6647506607567187;0,01;0,4274473670566678;0,9413782025856003;0;0;0;0,6183637989218956;0;0;0;0;0;1,96835180327869;0,626035786707761;3,39325868852459;-9,84989278688525;3,7606073135237605;
2359;1.15:19:00;0;0;0;0;0;0;0;0;0,4284991695129924;0;0;0;0;0;0;0;0;7,536145067830616;0;1,4000000000000001;0;0,3394460692626368;0,6647908014528966;0,01;0,4274610331164174;0,9414264171899437;0;0;0;0,6184109718003641;0;0;0;0;0;1,96835180327869;0,6260991205899394;3,39325868852459;-9,84989278688525;3,760627137254929;
2360;1.15:20:00;0;0;0;0;0;0;0;0;0,42851345009607733;0;0;0;0;0;0;0;0;7,536459287742145;0;1,4000000000000001;0;0,33949875731502116;0,6648218536449303;0,01;0,4274661461047836;0,9414377555955886;0;0;0;0,6184652414657585;0;0;0;0;0;1,96835180327869;0,6261387596532684;3,39325868852459;-9,84989278688525;3,760830306309165;
2361;1.15:21:00;0;0;0;0;0;0;0;0;0,42852881519754604;0;0;0;0;0;0;0;0;7,536713236855022;0;1,4000000000000001;0;0,3395518399716399;0,6648272734781431;0,01;0,4274763518042191;0,9414785148565371;0;0;0;0,6184847607811795;0;0;0;0;0;1,96835180327869;0,626207183390271;3,39325868852459;-9,84989278688525;3,7610806907926477;
2362;1.15:22:00;0;0;0;0;0;0;0;0;0,42853967884680655;0;0;0;0;0;0;0;0;7,537033126962406;0;1,4000000000000001;0;0,3395652754877101;0,6648323782573691;0,01;0,42750215513629314;0,9415736076767522;0;0;0;0,6184914789637178;0;0;0;0;0;1,96835180327869;0,6262211742693957;3,39325868852459;-9,84989278688525;3,7614937505818253;
2363;1.15:23:00;0;0;0;0;0;0;0;0;0,4285426955176322;0;0;0;0;0;0;0;0;7,5374111355229285;0;1,4000000000000001;0;0,33957386217617863;0,6648408784152706;0,01;0,4275534568833165;0,9416139740615364;0;0;0;0,6185150728707023;0;0;0;0;0;1,96835180327869;0,6262222627475615;3,39325868852459;-9,84989278688525;3,761562484046458;
2364;1.15:24:00;0;0;0;0;0;0;0;0;0,4285600610799182;0;0;0;0;0;0;0;0;7,537592927723641;0;1,4000000000000001;0;0,3395824513622347;0,6648640502917728;0,01;0,4275695978815109;0,9416269648623348;0;0;0;0,6185298548106941;0;0;0;0;0;1,96835180327869;0,6262710796068344;3,39325868852459;-9,84989278688525;3,7615973836853027;
2365;1.15:25:00;0;0;0;0;0;0;0;0;0,4285726685539501;0;0;0;0;0;0;0;0;7,537917491007444;0;1,4000000000000001;0;0,33959575895564403;0,6648726434001525;0,01;0,42763206220904953;0,9416410536487937;0;0;0;0,6185523893934827;0;0;0;0;0;1,96835180327869;0,6262882465278439;3,39325868852459;-9,84989278688525;3,761655683406254;
2366;1.15:26:00;0;0;0;0;0;0;0;0;0,428580889317823;0;0;0;0;0;0;0;0;7,538006217119477;0;1,4000000000000001;0;0,3396130464271177;0,6648796325594626;0,01;0,4276498167626221;0,9417427608454001;0;0;0;0,6186297412737353;0;0;0;0;0;1,96835180327869;0,6263080061569929;3,39325868852459;-9,84989278688525;3,7617893985769544;
2367;1.15:27:00;0;0;0;0;0;0;0;0;0,42858956753295824;0;0;0;0;0;0;0;0;7,538813743003741;0;1,4000000000000001;0;0,3396425914049039;0,6649270444503047;0,01;0,42765409218655065;0,941747356122046;0;0;0;0,6186473183809005;0;0;0;0;0;1,96835180327869;0,6263241991978529;3,39325868852459;-9,84989278688525;3,761887524961634;
2368;1.15:28:00;0;0;0;0;0;0;0;0;0,428596158633004;0;0;0;0;0;0;0;0;7,540083283711575;0;1,4000000000000001;0;0,33966381920703326;0,6649364346102071;0,01;0,42768404417654227;0,9418159939532862;0;0;0;0,6186632112598452;0;0;0;0;0;1,96835180327869;0,6263823351521767;3,39325868852459;-9,84989278688525;3,761892567145927;
2369;1.15:29:00;0;0;0;0;0;0;0;0;0,42860809447083387;0;0;0;0;0;0;0;0;7,540610119705662;0;1,4000000000000001;0;0,33967458804806283;0,6649466525872536;0,01;0,4276951457798509;0,9418344431414145;0;0;0;0,6186813827201177;0;0;0;0;0;1,96835180327869;0,6263925105881812;3,39325868852459;-9,84989278688525;3,761959479007706;
2370;1.15:30:00;0;0;0;0;0;0;0;0;0,42864028024878964;0;0;0;0;0;0;0;0;7,541383088196514;0;1,4000000000000001;0;0,33970674653041494;0,6649474352766528;0,01;0,42770292394961634;0,9418518698727295;0;0;0;0,6186882728191113;0;0;0;0;0;1,96835180327869;0,6264123718385487;3,39325868852459;-9,84989278688525;3,76203864238229;
2371;1.15:31:00;0;0;0;0;0;0;0;0;0,42866925748355034;0;0;0;0;0;0;0;0;7,541445414254956;0;1,4000000000000001;0;0,33971259034992585;0,6650981278142742;0,01;0,4277165014417146;0,9418527714029972;0;0;0;0,6186939353341988;0;0;0;0;0;1,96835180327869;0,6264153035289203;3,39325868852459;-9,84989278688525;3,762209968394786;
2372;1.15:32:00;0;0;0;0;0;0;0;0;0,42873123697551463;0;0;0;0;0;0;0;0;7,541719041895906;0;1,4000000000000001;0;0,33971864105759375;0,6651522904825324;0,01;0,42774946757343923;0,941894431446636;0;0;0;0,6187428939900069;0;0;0;0;0;1,96835180327869;0,6264363026732975;3,39325868852459;-9,84989278688525;3,7625956187136236;
2373;1.15:33:00;0;0;0;0;0;0;0;0;0,4287424548501725;0;0;0;0;0;0;0;0;7,542004360923789;0;1,4000000000000001;0;0,339747208381206;0,6651577394845886;0,01;0,42775554663284787;0,9419078079047893;0;0;0;0,6188135514424329;0;0;0;0;0;1,96835180327869;0,6264382592296551;3,39325868852459;-9,84989278688525;3,7626302910759484;
2374;1.15:34:00;0;0;0;0;0;0;0;0;0,42874355971359907;0;0;0;0;0;0;0;0;7,542102711419897;0;1,4000000000000001;0;0,3397633189971821;0,6651841167623466;0,01;0,42775780080636516;0,9420490219198101;0;0;0;0,6188226797366895;0;0;0;0;0;1,96835180327869;0,6264666316073348;3,39325868852459;-9,84989278688525;3,762908360540665;
2375;1.15:35:00;0;0;0;0;0;0;0;0;0,42875084143163616;0;0;0;0;0;0;0;0;7,5421072580163715;0;1,4000000000000001;0;0,3397720372423224;0,6651987543132062;0,01;0,42776343877107414;0,9420825816202986;0;0;0;0,6188404007134797;0;0;0;0;0;1,96835180327869;0,6264721012263333;3,39325868852459;-9,84989278688525;3,7629100068610275;
2376;1.15:36:00;0;0;0;0;0;0;0;0;0,4287628779647889;0;0;0;0;0;0;0;0;7,543527062602194;0;1,4000000000000001;0;0,33978433633225874;0,665210256322131;0,01;0,42776681000121164;0,9421071188263392;0;0;0;0,6188702499888802;0;0;0;0;0;1,96835180327869;0,6264924311511035;3,39325868852459;-9,84989278688525;3,762960709818753;
