Inner Device Heat Gains.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
747;12:27:00;'12:27:00;63,98722987484527;;;52,28837276426709;76,65196641123055;60,130885208323456;123,32096437587457;
748;12:28:00;'12:28:00;63,3033022094047;;;50,69413284322007;83,1902078175207;62,13750684565314;129,05095486678957;
749;12:29:00;'12:29:00;62,73277352724793;;;49,127147058982565;75,43883086806981;59,75484313126075;141,60376707734167;
750;12:30:00;'12:30:00;58,78998233763403;;;49,96400122392236;81,91072878066234;60,91789014750531;130,3973390523091;
751;12:31:00;'12:31:00;62,00362754687741;;;48,03119525613437;76,06025562403076;66,50297799136315;128,251064961853;
752;12:32:00;'12:32:00;66,06387115045544;;;52,078596029226546;80,822625994554;57,489417902773866;134,59833014286951;
753;12:33:00;'12:33:00;63,1541224393162;;;54,674636916110735;74,6662057212551;62,599578360207275;132,1908649258057;
754;12:34:00;'12:34:00;65,80325799635347;;;49,2393949783707;62,52484205504692;61,910609142089925;132,59357657671205;
755;12:35:00;'12:35:00;64,88348750526379;;;48,792588626540855;62,697264324772455;64,01474924342313;130,33031574489868;
756;12:36:00;'12:36:00;65,14651137584198;;;53,41614068481687;61,15469561704005;63,646857586790546;135,1193205015921;
757;12:37:00;'12:37:00;60,88375229546686;;;52,88166470949662;63,41157494957374;61,36859801442151;147,49183862079965;
758;12:38:00;'12:38:00;68,24071956190166;;;47,237352870483534;62,765124982265434;66,48795973162188;127,37094899236111;
759;12:39:00;'12:39:00;62,30569721205854;;;50,09502623195646;65,96954156215298;65,60852016251525;136,57528711840285;
760;12:40:00;'12:40:00;63,229709378428524;;;53,484563817399305;60,9468333785097;57,8738280232415;125,68762333882209;
761;12:41:00;'12:41:00;61,19891550648185;;;50,08680566107639;65,25554054637587;64,98392587391213;127,20973861329809;
762;12:42:00;'12:42:00;65,11277625734363;;;49,41369114724748;64,32350830860398;65,83056262943705;117,64391889049921;
763;12:43:00;'12:43:00;66,27731424447936;;;52,97941173988711;70,85074619146128;60,77489989775543;129,52840719333602;
764;12:44:00;'12:44:00;63,777949013216414;;;48,7004191635403;63,01310627323154;61,30352293302601;142,7022078348946;
765;12:45:00;'12:45:00;59,91763521528283;;;50,95624717358677;62,86733726155047;68,08518524705349;137,31249546728048;
766;12:46:00;'12:46:00;68,58242933486595;;;51,79216689823916;57,75345310995123;61,63620451468299;119,5651976291445;
767;12:47:00;'12:47:00;60,5155054723767;;;48,932035456096195;65,85603343436941;60,361119697133724;121,59419040764074;
768;12:48:00;'12:48:00;63,6430775447132;;;53,77024594440321;60,04932690044076;65,27514334910254;143,15750327309095;
769;12:49:00;'12:49:00;67,67858710664879;;;50,02166822742317;60,94004205241632;66,85821145268858;136,6525791568225;
770;12:50:00;'12:50:00;63,751383104021876;;;31,187098098382073;63,52083596172754;67,17902966176608;128,12534391393933;
771;12:51:00;'12:51:00;64,33700797507223;;;31,005707379472717;66,14270049925504;62,67289921306864;138,30255348054368;
772;12:52:00;'12:52:00;63,2899731113192;;;29,343756101601667;65,00709082028509;62,89422582625594;139,18221339984638;
773;12:53:00;'12:53:00;64,3428557781682;;;31,599188443612512;62,98324238627129;59,65009751669348;139,3137775338589;
774;12:54:00;'12:54:00;61,890816493770856;;;30,081454389855075;64,99365273257548;60,9979881118507;133,73066208337136;
775;12:55:00;'12:55:00;57,768553001585985;;;30,510773860206072;66,47075993339467;58,36889550814939;134,55041388783675;
776;12:56:00;'12:56:00;64,73110523247249;;;28,675366914410954;61,43634521909943;60,48142509754473;127,40515130297493;
777;12:57:00;'12:57:00;67,13171335232786;;;30,943119186119482;62,19793335591699;62,90025319984778;125,25644280199872;
778;12:58:00;'12:58:00;63,13705877295061;;;29,526578511237055;63,64471686877243;59,842158039205714;140,65428872589587;
779;12:59:00;'12:59:00;61,725384773396975;;;33,08406145738095;60,629783359099136;67,44402049835836;124,48787727013921;
780;13:00:00;'13:00:00;66,95789172335017;;;1570,424065656348;63,69574456628291;66,61765798233274;122,50424867610536;
781;13:01:00;'13:01:00;62,23648624418554;;;1784,1659996312399;66,3651254862506;63,713479582513315;67,0392524870358;
782;13:02:00;'13:02:00;63,09846290378866;;;1584,9964300748404;56,54480808951641;61,810284943977464;57,630586673544634;
783;13:03:00;'13:03:00;62,950051329506834;;;1832,6149395895952;58,19714969190525;64,99547965115059;62,863204908871516;
784;13:04:00;'13:04:00;60,10854277669465;;;1632,7376341999886;67,40647440635328;66,83810374585593;63,945412224036566;
785;13:05:00;'13:05:00;63,418742992139755;;;1702,3757750709856;65,73567361609703;64,40936269925254;57,551533288672275;
786;13:06:00;'13:06:00;63,35619257889445;;;1423,2018518084901;140,61452119748958;59,52495670902974;64,49008781821655;
787;13:07:00;'13:07:00;62,0395967957208;;;1622,037143003771;137,70601880482326;62,45205929435209;61,722357342442905;
788;13:08:00;'13:08:00;66,49417495922778;;;1868,7283509718536;132,91435010135262;66,16079255672491;65,21415289643603;
789;13:09:00;'13:09:00;66,99924276643324;;;2065,7814398506407;133,56623671282557;64,01324665973326;62,238439754390136;
790;13:10:00;'13:10:00;64,47531131249664;;;1724,0831041204801;121,47941745855154;60,43105263604765;66,85624194135056;
791;13:11:00;'13:11:00;63,695513564654306;;;1486,3901010080717;132,72856925383212;61,44690180479094;60,26213711585324;
792;13:12:00;'13:12:00;64,43503882504595;;;884,3856602902147;132,2170808691402;65,57742501218476;65,54185367630681;
793;13:13:00;'13:13:00;62,92516299420447;;;811,3970699076428;114,21048182656644;57,44038449712056;63,20358831030903;
794;13:14:00;'13:14:00;63,980890924240626;;;921,25244042058;122,25619818984842;63,45103599328696;63,38178483752803;
795;13:15:00;'13:15:00;60,5953172421317;;;906,0680970571906;147,4418222306735;58,65070848001159;58,6345594400435;
796;13:16:00;'13:16:00;65,52808327820641;;;978,6531117897053;129,85088974832718;64,35908858943111;64,73890430814797;
797;13:17:00;'13:17:00;67,14858131558361;;;38,842926484614466;137,70701953379088;63,60765023462841;63,74931336699075;
798;13:18:00;'13:18:00;67,38510748002525;;;40,70867274414773;129,45263518024163;62,287664967893136;67,00512347058657;
799;13:19:00;'13:19:00;63,321716083005356;;;38,64270711368769;126,02072668575502;65,87562927679905;64,28957006948391;
800;13:20:00;'13:20:00;61,6667836607904;;;38,677208272491974;132,860300228665;64,15079564034717;63,850572935533805;
801;13:21:00;'13:21:00;61,388442234890825;;;39,039689966274935;134,02678039923077;66,07873267191135;65,11474306360822;
802;13:22:00;'13:22:00;66,53976033304583;;;39,785524811045164;137,02767771268302;63,531543506280435;64,67922355656418;
803;13:23:00;'13:23:00;68,5025293421972;;;37,309850770382134;140,47132920133487;64,10327733382763;59,68392298296761;
804;13:24:00;'13:24:00;65,33588087145868;;;50,45100294849429;127,75069453028576;70,74886676981768;64,69334369845186;
805;13:25:00;'13:25:00;63,13627551354661;;;59,32536874635189;125,74091345071913;61,70168305318566;64,00596249478978;
806;13:26:00;'13:26:00;64,29675785127162;;;52,64045862496993;127,76024506384482;61,199194397438916;66,68425863433731;
807;13:27:00;'13:27:00;68,20818030138696;;;55,185672563268675;134,94999340494934;65,31300222685873;63,843781105955685;
808;13:28:00;'13:28:00;66,8214134782358;;;58,07919970632919;128,13270731871776;63,00900752261821;59,999382020557384;
809;13:29:00;'13:29:00;59,96488091684398;;;55,09756191086992;132,8399556335213;66,48883713728114;66,05958391232252;
810;13:30:00;'13:30:00;64,9366931709377;;;55,58105112076199;140,51858414388457;62,10447007698882;56,48914095178431;
811;13:31:00;'13:31:00;64,65982257349798;;;56,89489092700134;136,89315390285813;63,17392488641452;63,76969135866482;
812;13:32:00;'13:32:00;62,5948774338638;;;56,457062408394066;128,62769693606404;61,58506234640871;62,5172424694134;
813;13:33:00;'13:33:00;58,723008111385205;;;55,26682185219276;123,98189150930251;61,971375037213896;60,459513804494144;
814;13:34:00;'13:34:00;61,71390240137198;;;890,2050978362856;144,26662468129206;61,39135094768412;60,737509340198486;
815;13:35:00;'13:35:00;65,52974985570481;;;871,3730919939037;129,40528167248212;64,35970919929657;2346,940051593793;
816;13:36:00;'13:36:00;63,37970828912762;;;894,9601242306361;133,2672994949448;59,090055598476155;2238,055995346553;
817;13:37:00;'13:37:00;62,33611561482053;;;897,1530914378923;176,15723476503754;68,10792918819376;2048,5782508449197;
818;13:38:00;'13:38:00;63,6270895576978;;;851,2954144089568;176,25188834720404;60,39425210989741;2166,7093503139563;
819;13:39:00;'13:39:00;60,54527813444494;;;712,9134471477155;165,09979766555657;62,832295274378;1667,8271590730008;
820;13:40:00;'13:40:00;62,03006829568419;;;949,5731745999053;175,24518406117025;66,39062093899416;1801,8150987679528;
821;13:41:00;'13:41:00;62,92950557041864;;;1038,5359677598535;169,227168246213;64,8236301882705;1869,9455464853004;
822;13:42:00;'13:42:00;59,44257512718249;;;931,2125821476507;179,10304884235586;61,042534102168645;1843,2872745084496;
823;13:43:00;'13:43:00;61,050154602125424;;;896,5908197780356;174,94055007505656;67,6100270503503;2247,9233688530617;
824;13:44:00;'13:44:00;67,43184589752538;;;775,9788205033399;156,4290787696621;64,36459104928934;2213,723427368645;
825;13:45:00;'13:45:00;66,2574545209873;;;897,8776759620711;161,22697232702424;58,46922502671538;1951,3643489179224;
826;13:46:00;'13:46:00;61,05050305875443;;;958,4924518823117;159,97731548356418;61,38174845165399;1793,4064836484984;
827;13:47:00;'13:47:00;68,19545485827115;;;57,98143999099514;167,9118448071704;63,79008310214063;2079,1521777593857;
828;13:48:00;'13:48:00;60,85116193535465;;;55,487290457938165;175,63612692597755;62,10122692279244;2036,409405606301;
829;13:49:00;'13:49:00;60,01819997501664;;;54,978917619372176;178,26277432488592;65,3759366049118;1808,510768670659;
830;13:50:00;'13:50:00;65,92243197359448;;;57,016783500316556;158,11139021433246;66,01171905661008;2053,2284278971133;
831;13:51:00;'13:51:00;60,13019739617412;;;56,74591848590009;177,80703769680258;65,76008857186011;1768,333395743934;
832;13:52:00;'13:52:00;58,363096533486456;;;55,661110860291316;179,36168990852258;70,68592376274927;2021,866516379694;
833;13:53:00;'13:53:00;64,54101045925991;;;56,859945474698556;176,67191088711968;57,998391365466674;1990,973594705471;
834;13:54:00;'13:54:00;60,63926465813619;;;55,390828020902966;176,2950107720858;58,8271743082888;2338,7724360180296;
835;13:55:00;'13:55:00;62,70971034299701;;;56,97225491908057;174,6648814581527;63,44398646638412;2241,935057431603;
836;13:56:00;'13:56:00;60,637129764088826;;;51,703019818297705;175,71778198719932;60,99291597418156;2245,8225563063015;
837;13:57:00;'13:57:00;60,83903121729559;;;55,26306416801336;162,07475592131175;64,57500691228232;4202,299632758502;
838;13:58:00;'13:58:00;60,078761303442384;;;60,27142839180343;174,33839139918376;61,150837768758755;3603,5464365105004;
839;13:59:00;'13:59:00;61,227356078883545;;;57,74465732656213;170,64705558628924;58,930359469516155;4460,493661062183;
840;14:00:00;'14:00:00;64,42683137229645;;;57,50822679060952;158,2739213012896;67,06416691646788;4371,649490107085;
841;14:01:00;'14:01:00;61,10963123779774;;;53,35004357078513;94,85771169877745;61,567527043804155;4588,595856025265;
842;14:02:00;'14:02:00;65,91808330287267;;;56,16693449852456;104,03027686919168;62,01309811499307;3452,2084312267884;
843;14:03:00;'14:03:00;61,666499324904706;;;59,83487215501728;97,06271616323521;60,936188418867246;4125,979021056433;
844;14:04:00;'14:04:00;66,24546967966299;;;62,691655878724546;92,63458411226314;59,80031136565647;4187,796753207051;
845;14:05:00;'14:05:00;63,761079260817;;;56,2791305874421;96,02930969251926;61,23149670449601;3686,480420591267;
846;14:06:00;'14:06:00;61,776560054997184;;;64,16006311108875;107,28488298976215;65,59011764818356;4293,76259019714;
847;14:07:00;'14:07:00;61,48298486426332;;;57,33134873134399;100,99279265846342;60,14690649126054;3980,8942381471416;
848;14:08:00;'14:08:00;64,37791483753753;;;58,558811217746204;103,53445370183024;63,120500429893454;4030,322369711616;
849;14:09:00;'14:09:00;61,09324482471226;;;52,66859671008484;97,938722121231;64,49737861786004;4640,4354669767645;
850;14:10:00;'14:10:00;63,632807973091424;;;298,7925978836434;104,17143066889207;65,31920401545666;3624,3188044963904;
851;14:11:00;'14:11:00;61,20251468159252;;;303,1544900194127;97,62470409925719;58,81752198028839;4052,675606422954;
852;14:12:00;'14:12:00;62,56767695258982;;;299,84937538440624;100,15045161776281;61,08160813992212;4308,656741865172;
853;14:13:00;'14:13:00;62,58112707784141;;;302,31904180722086;104,35082206063666;62,4387863293216;4254,406674359266;
854;14:14:00;'14:14:00;62,93962375055726;;;299,602742807972;88,96600091641103;60,46046038324175;4398,638927513252;
855;14:15:00;'14:15:00;63,8559397292497;;;298,4883749556172;98,16679558955542;61,76839015837113;4130,023917832772;
856;14:16:00;'14:16:00;61,734362044224056;;;179,54811458816482;94,14226803353955;60,938602386138456;4753,389685582355;
857;14:17:00;'14:17:00;62,070036994057276;;;175,9394250222137;103,87619560290864;63,36211146473903;2049,670160074718;
858;14:18:00;'14:18:00;65,83575412736728;;;177,23783234438778;104,19186535681517;60,12234025742972;1987,4084213680828;
859;14:19:00;'14:19:00;60,988619179316935;;;178,78759586401029;105,53511250510569;63,080157443404644;1810,9955441645584;
860;14:20:00;'14:20:00;61,44067013030701;;;53,89424803768286;100,37756673709224;60,42336787672308;1998,561093830815;
861;14:21:00;'14:21:00;66,19635411999332;;;49,54019478101125;95,65703706686637;63,16627219824152;2066,2784416032573;
862;14:22:00;'14:22:00;60,64753266989415;;;51,901310907720884;99,99994366240182;63,182400168630444;1984,502084513651;
863;14:23:00;'14:23:00;64,11602918353036;;;46,374794157851696;97,73870066048731;67,81664197134302;2233,0504680922413;
864;14:24:00;'14:24:00;59,31173652901893;;;52,222632788837885;108,54047974498117;63,21338485493207;2174,5623595702314;
865;14:25:00;'14:25:00;61,9434145357022;;;47,58844351469028;94,08554937585116;65,88440085060056;2064,656666970566;
866;14:26:00;'14:26:00;61,017704140361445;;;54,31339988261516;93,17482650686;65,14013234684626;1960,4019715426653;
867;14:27:00;'14:27:00;63,84644277143629;;;46,67157995681978;102,04328424451931;62,76919692258796;1838,7050914734082;
868;14:28:00;'14:28:00;59,175054372752825;;;51,63285488521809;100,19808498957497;63,39250458693997;2481,675505793355;
869;14:29:00;'14:29:00;66,33986797183105;;;51,83733284050033;96,11351995473456;60,796024911257014;1972,0809451129328;
870;14:30:00;'14:30:00;62,56647348154951;;;51,919374419871325;98,9540708114603;62,33493407330497;1870,3907489828882;
871;14:31:00;'14:31:00;63,2734753177501;;;52,60447550117986;103,39091567143278;62,125214802214714;2208,921294361185;
872;14:32:00;'14:32:00;69,01837784445605;;;50,097001971555954;97,98775179546385;60,843418838077625;2066,144622596053;
873;14:33:00;'14:33:00;60,66054762800642;;;49,82506394106381;104,44326295451987;64,85974813910163;1680,4942002214116;
874;14:34:00;'14:34:00;65,4893964485326;;;51,04757813024498;96,93838177018698;62,84018381046981;2363,0706716380873;
875;14:35:00;'14:35:00;61,54715286723112;;;49,52607139472588;107,6212586144698;63,04360105879627;2122,3737982434272;
876;14:36:00;'14:36:00;61,342081249253305;;;52,08232299833895;103,4949499619542;66,73478304245317;2256,400495456782;
877;14:37:00;'14:37:00;66,35689063150836;;;49,619021421043975;100,4683274864093;63,30337189480302;2213,5102879541896;
878;14:38:00;'14:38:00;63,80261692046429;;;49,788805849176164;100,4528595046025;59,199352507811845;2020,5917548900684;
879;14:39:00;'14:39:00;63,310932459829175;;;51,92151631049347;100,21501402651143;64,74560766997993;1791,0756679145913;
880;14:40:00;'14:40:00;61,28179285139413;;;49,2473683540165;103,23730423766625;63,893290818890016;77,21803007166694;
881;14:41:00;'14:41:00;65,30820029257526;;;49,296505981614835;98,59026024636294;1542,111675999366;81,69358572223611;
882;14:42:00;'14:42:00;62,80427599462955;;;52,100153864856274;97,52168480605974;1742,4582176423985;72,92585754744795;
883;14:43:00;'14:43:00;62,76266968994129;;;51,72833026415299;97,47369158204557;1873,438616143914;74,41498470903741;
884;14:44:00;'14:44:00;63,66081528774305;;;47,07566233624024;98,76969672886709;1729,0998760674315;76,99330291556521;
885;14:45:00;'14:45:00;59,98343185150418;;;52,31102861138775;65,72983242811445;1637,572772223119;70,3040476305392;
886;14:46:00;'14:46:00;62,33779210640168;;;46,55057696161514;62,09209551460437;1674,868706509609;2088,4036142931704;
887;14:47:00;'14:47:00;68,68086904076247;;;50,9007592191038;61,28228727896641;1311,3184918477154;2044,775050557873;
888;14:48:00;'14:48:00;62,78418607136031;;;51,33680729524989;60,53812688247945;1863,649199182326;2191,3105339871818;
889;14:49:00;'14:49:00;61,36103766208874;;;49,23952790798618;64,49052894610207;1918,615061360204;2071,3783952942886;
890;14:50:00;'14:50:00;59,30254033502726;;;46,52569543006153;59,399214389443486;1802,6449937730417;2045,6575459673936;
891;14:51:00;'14:51:00;3249,8959176491303;;;51,78299445251657;64,18646236106727;1945,727645545029;2031,9885814010015;
892;14:52:00;'14:52:00;3644,818118076109;;;50,90070746658432;62,56776916979486;1538,0752605530483;2132,654667286806;
893;14:53:00;'14:53:00;3821,6100454246557;;;45,82849741899483;62,59288967748366;60,081455038283124;74,06475802668496;
894;14:54:00;'14:54:00;4110,940349635466;;;51,36362882312348;60,423578193416965;59,150297728061446;72,06431896325151;
895;14:55:00;'14:55:00;3680,700912785526;;;51,375124664827126;68,58928154134827;69,10635918808958;80,02634513282426;
896;14:56:00;'14:56:00;65,66542210136305;;;51,195973469868285;61,7218999438196;62,21504398059014;74,86151842646669;
897;14:57:00;'14:57:00;63,60811632886745;;;48,491685786996435;63,230451730585884;58,84369024045491;80,64710934226149;
898;14:58:00;'14:58:00;60,031187663736894;;;46,92683935748875;58,49635106278902;58,086744661790476;77,91472343709148;
899;14:59:00;'14:59:00;67,57365494595301;;;49,25201950083577;56,36913466228042;79,45476665054044;72,58778902159052;
900;15:00:00;'15:00:00;3853,1229081525275;;;48,9948601551633;62,838784463479726;109,21944547640427;73,82952646451334;
901;15:01:00;'15:01:00;3923,136669142611;;;51,93298713449809;66,36483882550579;99,87475950272825;78,84998307556594;
902;15:02:00;'15:02:00;3872,2516209466403;;;43,42096231875987;59,50897011139655;97,30445238798058;73,68516856053911;
903;15:03:00;'15:03:00;3171,448980418394;;;52,630785803671905;60,25807385154375;95,03845453250767;69,78193171823958;
904;15:04:00;'15:04:00;62,10047346734038;;;48,37309897334487;61,699860871299265;95,68032442779614;74,96033894264158;
905;15:05:00;'15:05:00;57,968468702383625;;;48,789554096170924;63,56684874800215;95,98063585083369;77,20572491521318;
906;15:06:00;'15:06:00;69,09900601414033;;;49,971028416346655;57,89553915282467;102,17442208384674;69,80711143310857;
907;15:07:00;'15:07:00;68,3672484770643;;;48,07615074105865;66,65025485525521;97,84787284215281;77,83454894986953;
908;15:08:00;'15:08:00;3555,5652647956704;;;48,96744841259032;62,85380147387685;96,5038435893501;79,62041528675908;
909;15:09:00;'15:09:00;3553,287474639237;;;48,643542487470874;70,5909710721642;102,63318831047032;79,12632901788629;
910;15:10:00;'15:10:00;4199,487620659332;;;50,01733532448985;61,948915700564314;100,92140308134066;78,10193914729325;
911;15:11:00;'15:11:00;4145,165294913967;;;48,84357147812309;62,5318645108276;92,5013271294223;63,054186087730436;
912;15:12:00;'15:12:00;4477,836842609317;;;49,63634937308588;62,09562302919595;98,85191308598448;64,83515250372355;
913;15:13:00;'15:13:00;4130,023328291554;;;47,844426242730876;67,10530967321708;101,02906972975909;66,92886196590203;
914;15:14:00;'15:14:00;539,4707537897895;;;50,265168077118645;59,89527545445206;103,87873482874119;58,61763814643214;
915;15:15:00;'15:15:00;650,7129843206599;;;50,971877257325865;67,3928820412712;101,68807000464861;65,5498448755384;
916;15:16:00;'15:16:00;599,1816855547781;;;45,94462539209419;63,49254701425477;101,07703121845543;64,31581589653716;
917;15:17:00;'15:17:00;420,56320254800295;;;46,97081018224833;62,92098163793309;93,33634528082285;64,6491766169047;
918;15:18:00;'15:18:00;396,8580489640741;;;44,26145860422265;63,08001983596003;98,99935802707343;65,09200045453636;
919;15:19:00;'15:19:00;556,6579167633208;;;52,72219327676946;64,94072879386526;101,39849167366718;62,414430113608944;
920;15:20:00;'15:20:00;65,80819200551754;;;51,071264718998066;60,987626397589906;91,11613211371612;69,89737995438969;
921;15:21:00;'15:21:00;62,936447462148635;;;45,32194160058004;66,60598861057268;90,52808260788362;63,451304718131716;
922;15:22:00;'15:22:00;64,47461969678537;;;52,9660835776441;63,22018186498513;100,26993950090652;63,22761441176405;
923;15:23:00;'15:23:00;62,77976048794011;;;51,88532701575643;63,06177938282861;102,13255202981094;62,15402338152056;
924;15:24:00;'15:24:00;57,35074664225133;;;48,231698277529816;61,444921997573346;94,88719026236441;63,235795500643455;
925;15:25:00;'15:25:00;65,52686353229949;;;49,58499453765951;60,513831428194834;98,11452018035418;65,87271109964158;
926;15:26:00;'15:26:00;63,55449793325386;;;45,16227456166555;62,9973819529827;98,65177048865002;64,65192600076743;
927;15:27:00;'15:27:00;66,21032443936917;;;44,86971998560127;61,73968072049347;95,58187937273354;61,72004949082364;
928;15:28:00;'15:28:00;61,97463930333221;;;47,42135039541597;65,26130903706532;89,39657966730206;60,22554834016097;
929;15:29:00;'15:29:00;56,59261329376168;;;46,79465441924538;63,546642135259226;103,73414239813312;57,44685226728909;
930;15:30:00;'15:30:00;438,8312266312264;;;48,86898684536079;70,85642803111024;106,6443800761073;67,1254851241806;
931;15:31:00;'15:31:00;140,50444915926207;;;48,71396744552564;59,124326153438375;164,5728084135754;58,1815230716505;
932;15:32:00;'15:32:00;362,67200439003307;;;44,50517705807368;61,643864411069565;158,90216040326305;67,53840638697102;
933;15:33:00;'15:33:00;75,26022037964002;;;51,33379038766185;67,71756067872106;172,54945882874023;63,85502347875618;
934;15:34:00;'15:34:00;257,32263913800574;;;50,808651474436566;62,13237225382276;162,24750521127788;65,88919616339113;
935;15:35:00;'15:35:00;134,67430539433536;;;51,856440521502776;60,38531668146212;160,3190406891082;65,9043219879823;
936;15:36:00;'15:36:00;135,90743592701475;;;49,84478519023998;63,478776171140126;176,0696590226825;66,60060910390195;
937;15:37:00;'15:37:00;284,1963394185186;;;44,34219019233326;62,76548565762996;166,87000089450456;68,36937080615945;
938;15:38:00;'15:38:00;249,9157574348562;;;56,113238512210586;64,3072828204984;174,9874766558107;62,79175661225198;
939;15:39:00;'15:39:00;419,30331102284816;;;54,36140600458344;66,00345597712641;183,17937137444545;63,70236216094982;
940;15:40:00;'15:40:00;157,05919293342976;;;47,928459821778624;60,11755255339379;160,21582765010297;61,80680976391766;
941;15:41:00;'15:41:00;314,2653964743461;;;46,88100803328696;68,55498817465826;168,4882107145868;63,81950417970842;
942;15:42:00;'15:42:00;217,85723730353087;;;48,4392207622682;60,85195094495275;181,95940711873763;60,40502667622549;
943;15:43:00;'15:43:00;327,07963870138366;;;52,12584879327114;63,06551677358908;155,55145206847683;65,25991817118287;
944;15:44:00;'15:44:00;443,32480115138145;;;47,98455830948323;55,99828722142449;174,46431136118505;63,23266275098928;
945;15:45:00;'15:45:00;310,20241000922294;;;44,57455260453193;103,78863320712264;168,15880073656498;64,78462288960262;
946;15:46:00;'15:46:00;475,4098145333357;;;51,74984253459133;97,12764281550051;172,4267323724142;69,26805236831729;
947;15:47:00;'15:47:00;103,52849349804481;;;52,27224583120402;94,90526955362391;175,09771017717216;63,47575272807709;
948;15:48:00;'15:48:00;81,66461102392125;;;50,75644534601557;108,80211836952323;166,0251559799678;67,8400987626691;
949;15:49:00;'15:49:00;209,97565268098623;;;51,401217415112356;92,73865981964482;165,59417704354846;61,91233833027109;
950;15:50:00;'15:50:00;64,37471068406172;;;44,3002586084519;102,5424947097089;165,19979685083192;60,12858823861628;
951;15:51:00;'15:51:00;61,504112034802674;;;47,05062139229616;101,1691569926318;175,06079379461528;65,11771700768091;
952;15:52:00;'15:52:00;60,87280975450783;;;49,60117124889237;100,77547036243388;172,8531249900188;66,45122940759296;
953;15:53:00;'15:53:00;66,68083202733685;;;49,82436457116265;102,24918842242187;167,74600936285475;66,54587516589069;
954;15:54:00;'15:54:00;63,18808613213478;;;48,83798875814348;101,82117176745899;166,1554688156161;65,27057124316504;
955;15:55:00;'15:55:00;65,13927369728589;;;48,582089981733404;99,55573713708795;184,14714131872222;63,14404249424629;
956;15:56:00;'15:56:00;58,549930110914694;;;50,04795483209707;96,2988776321076;180,9716409271842;1042,073961933634;
957;15:57:00;'15:57:00;60,068544456503474;;;51,126376654107425;97,40375505933221;181,38734775555216;1145,144472240715;
958;15:58:00;'15:58:00;62,86393150339248;;;47,20288708083828;103,77057993534841;168,6913754286738;1167,6439207156734;
959;15:59:00;'15:59:00;95,61483045380756;;;43,60329481112634;100,75009511468869;183,55218937803198;1131,1309153247628;
960;16:00:00;'16:00:00;97,19612145829285;;;49,241825333265055;93,83697094733085;159,55573156783373;977,0245076163245;
961;16:01:00;'16:01:00;103,08781774436224;;;50,24266636535111;96,59557918654858;169,20442676816978;1077,2346188692575;
962;16:02:00;'16:02:00;104,87108774630296;;;47,325309807478085;89,2500514955487;168,22891660638717;1113,6430906430285;
963;16:03:00;'16:03:00;99,04303394323105;;;51,12004950296608;95,8685431837155;167,8107429529916;982,4973306029933;
964;16:04:00;'16:04:00;100,59767665534393;;;51,15243217446841;92,76081919359993;187,10823515530788;837,8602486343797;
965;16:05:00;'16:05:00;106,39767735745318;;;50,61565542510994;94,20795585531508;166,47166711248838;1025,7849327665945;
966;16:06:00;'16:06:00;167,9171496441481;;;51,66065447078602;100,3002299399505;169,10450465731185;961,109725993822;
967;16:07:00;'16:07:00;179,29979890903076;;;55,6828021863725;103,90500570929468;161,1344096151131;62,10225908559737;
968;16:08:00;'16:08:00;156,61598526506677;;;46,0972476590745;94,6816129066787;167,16025498450372;58,27140843731709;
969;16:09:00;'16:09:00;184,28320147597066;;;50,21486425299531;98,0497050123859;156,244338906939;89,05998250546294;
970;16:10:00;'16:10:00;174,60854638096723;;;47,79110948540196;103,63954213455722;171,03265409344863;99,67188340107842;
971;16:11:00;'16:11:00;174,89213856793486;;;46,92881384384384;100,68913162856025;162,3746608575455;99,14355988949067;
972;16:12:00;'16:12:00;161,75822835967517;;;55,74430930680557;96,596306638825;159,90041231604673;98,65739226615949;
973;16:13:00;'16:13:00;183,20336048224095;;;54,24392102577592;99,06797874970688;163,4065272360819;92,91832074320351;
974;16:14:00;'16:14:00;160,22815954932898;;;49,31657647314303;94,57557905608728;177,86409830744188;99,20681443158871;
975;16:15:00;'16:15:00;161,7771852142987;;;53,10063633405277;104,01887099346403;160,48421466789668;101,42440245739425;
976;16:16:00;'16:16:00;182,05660063655316;;;47,2527776361209;101,59870592068613;168,39135739392967;94,81469112440793;
977;16:17:00;'16:17:00;176,62401034475516;;;50,196240359604985;99,86215621336358;176,75572016795957;96,35865472704808;
978;16:18:00;'16:18:00;171,76336896308658;;;48,658003197518035;91,37082320149642;181,8044293863963;99,46720438996392;
979;16:19:00;'16:19:00;175,43278760985868;;;51,1101878051721;105,95583140337534;171,74585146226514;89,65693474505251;
980;16:20:00;'16:20:00;175,97611713065737;;;46,870397796226385;97,49260108868104;152,1785263112501;300,32578508968567;
981;16:21:00;'16:21:00;180,00696520060933;;;45,78576852422866;105,23990714003692;170,58507450298862;301,0627856732927;
982;16:22:00;'16:22:00;168,77452635333123;;;46,49002590446603;99,21700811565591;161,81169500699386;297,7627497703995;
983;16:23:00;'16:23:00;159,6502204981059;;;45,45065682403791;101,21973423573843;167,66486207888804;303,07101921612787;
984;16:24:00;'16:24:00;169,14577022367212;;;76,65346728972796;96,21818849474275;167,9737272669193;298,5771023613355;
985;16:25:00;'16:25:00;171,2287621230341;;;80,24532388242457;103,88297488820666;164,6959696806298;301,39381621003395;
